,ds,open_price,high_price,low_price,y,volume,foreign,investment,dealer,ratio_over_400_shares,shareholders_400_to_600,shareholders_600_to_800,shareholders_800_to_1000,ratio_over_1000_shares
75,2023-03-01,119.5,120.5,117.5,120.5,4138355,-153303,212000,-104829,70.71,42,19,9,64.16
76,2023-03-02,119.5,120.0,117.5,120.0,3208994,-465877,-219000,-77385,70.71,42,19,9,64.16
77,2023-03-03,120.0,121.0,118.5,119.0,2034473,-447910,108000,-27489,70.71,42,19,9,64.16
78,2023-03-06,119.5,120.0,118.0,118.5,5294336,-655685,-2088000,99496,70.35,44,17,11,63.62
79,2023-03-07,118.5,120.5,118.0,119.5,3813420,1461000,-1259000,90121,70.35,44,17,11,63.62
80,2023-03-08,119.0,119.0,116.0,117.0,6484152,-910871,-2061000,4718,70.35,44,17,11,63.62
81,2023-03-09,119.0,121.0,118.0,119.0,7261894,2129351,-1151000,203376,70.35,44,17,11,63.62
82,2023-03-10,118.5,120.5,118.0,120.0,6645398,2673588,-3000,-27033,70.35,44,17,11,63.62
83,2023-03-13,119.0,119.5,116.5,118.5,4705192,817203,-228000,-20422,70.6,41,17,11,63.95
84,2023-03-14,118.5,118.5,116.0,117.5,4663171,43275,-897000,-39174,70.6,41,17,11,63.95
85,2023-03-15,119.0,121.5,118.0,119.0,8313095,1912876,-725000,751636,70.6,41,17,11,63.95
86,2023-03-16,119.5,121.5,119.0,119.5,6071036,1597300,-558000,107134,70.6,41,17,11,63.95
87,2023-03-17,121.0,122.0,116.5,118.5,8418104,-284705,-647000,-11600,70.6,41,17,11,63.95
88,2023-03-20,118.5,120.5,118.0,120.0,4809326,1550000,-700000,54174,72.03,46,16,11,65.17
89,2023-03-21,120.0,120.5,119.0,120.0,2304354,830850,-302000,-45000,72.03,46,16,11,65.17
90,2023-03-22,120.5,124.0,120.0,123.5,10324674,4261280,-222000,419834,72.03,46,16,11,65.17
91,2023-03-23,123.0,126.0,122.0,126.0,7326949,1896264,395000,70121,72.03,46,16,11,65.17
92,2023-03-24,127.0,130.0,125.5,129.0,9058081,2462033,264000,96219,72.03,46,16,11,65.17
93,2023-03-27,129.5,129.5,127.0,128.0,3831283,-60656,449000,-111701,72.9,51,14,10,66.04
94,2023-03-28,128.0,128.5,125.5,128.0,4598080,947899,564000,-226481,72.9,51,14,10,66.04
95,2023-03-29,128.0,130.0,128.0,130.0,4342949,986370,397000,70807,72.9,51,14,10,66.04
96,2023-03-30,134.0,134.5,131.5,133.0,8963829,1755750,257000,338090,72.9,51,14,10,66.04
97,2023-03-31,133.5,134.0,132.0,133.5,6876442,1129664,160000,12047,72.9,51,14,10,66.04
98,2023-04-06,133.5,138.0,132.5,138.0,11098663,3828618,291000,206828,73.23,49,18,12,65.79
99,2023-04-07,138.0,138.5,134.0,134.0,5809266,-958950,108000,227949,73.23,49,18,12,65.79
100,2023-04-10,134.0,137.0,133.0,136.5,3918621,1188070,380000,69665,72.81,48,17,11,65.73
101,2023-04-11,137.0,137.5,134.5,135.5,4614261,1002971,-21000,-45000,72.81,48,17,11,65.73
102,2023-04-12,136.0,137.0,134.5,136.5,4512164,1734000,-29000,66458,72.81,48,17,11,65.73
103,2023-04-13,135.5,136.0,131.5,132.0,6665860,1950339,-761000,-279991,72.81,48,17,11,65.73
104,2023-04-14,133.5,135.5,132.5,134.5,6042583,1987196,-31000,-174912,72.81,48,17,11,65.73
105,2023-04-17,135.0,136.5,134.5,135.0,3507708,388088,410000,-75931,73.28,47,16,13,66.16
106,2023-04-18,136.0,137.0,134.5,135.5,5405895,-216000,-1004000,-47386,73.28,47,16,13,66.16
107,2023-04-19,134.0,136.0,132.0,134.5,5894801,-71125,249000,136225,73.28,47,16,13,66.16
108,2023-04-20,134.5,135.0,132.5,134.0,2913988,1063980,6000,19760,73.28,47,16,13,66.16
109,2023-04-21,133.5,135.0,131.0,132.0,3516174,344827,-178000,-44567,73.28,47,16,13,66.16
110,2023-04-24,132.0,135.0,131.5,135.0,1948984,633380,180000,-18721,73.43,48,15,12,66.48
111,2023-04-25,135.0,135.0,128.5,129.0,4163403,-1145001,224000,87120,73.43,48,15,12,66.48
112,2023-04-26,129.0,130.0,127.5,129.0,2095363,685875,15000,96165,73.43,48,15,12,66.48
113,2023-04-27,129.0,132.5,128.5,131.5,2970864,731326,-187000,74326,73.43,48,15,12,66.48
114,2023-04-28,132.5,133.0,130.5,131.0,2262643,-593596,300000,-19000,73.43,48,15,12,66.48
115,2023-05-02,133.0,136.0,132.0,135.0,7294272,2545281,400000,487972,73.76,51,16,13,66.26
116,2023-05-03,134.0,136.0,131.0,132.5,6251185,1466770,70000,-82490,73.76,51,16,13,66.26
117,2023-05-04,132.5,137.0,131.0,136.0,8858279,2369000,991000,98602,73.76,51,16,13,66.26
118,2023-05-05,136.5,138.0,135.5,137.0,6602554,42000,1442000,79284,73.76,51,16,13,66.26
119,2023-05-08,137.5,138.0,135.0,135.0,3289157,192293,30000,81230,74.26,45,20,15,66.44
120,2023-05-09,137.5,140.0,136.5,139.0,10038133,2061127,911000,553206,74.26,45,20,15,66.44
121,2023-05-10,137.0,140.5,134.5,139.5,11524743,1180146,1076000,-295866,74.26,45,20,15,66.44
122,2023-05-11,139.5,142.0,138.5,141.0,9817261,32540,1473000,167548,74.26,45,20,15,66.44
123,2023-05-12,138.0,141.0,137.0,139.0,9006583,-2632000,1403000,115001,74.26,45,20,15,66.44
124,2023-05-15,138.0,139.5,135.5,135.5,7993982,-1692274,1089000,85120,75.56,45,15,19,67.66
125,2023-05-16,139.0,146.0,139.0,144.5,25875596,1355661,-1347000,123292,75.56,45,15,19,67.66
126,2023-05-17,145.0,150.5,145.0,149.5,29186511,-4475126,3554000,737291,75.56,45,15,19,67.66
127,2023-05-18,152.5,159.5,151.5,159.5,28644247,3833889,1548000,950416,75.56,45,15,19,67.66
128,2023-05-19,163.0,164.0,157.5,164.0,19485101,-913106,2582000,158651,75.56,45,15,19,67.66
129,2023-05-22,163.5,164.5,159.0,161.5,11875542,-898757,1504000,576374,77.25,52,26,16,68.07
130,2023-05-23,160.5,163.0,159.0,160.0,11720810,-987170,705000,252878,77.25,52,26,16,68.07
131,2023-05-24,161.5,167.5,160.5,165.0,22309965,-3001086,884000,910863,77.25,52,26,16,68.07
132,2023-05-25,181.0,181.5,176.0,180.0,33712248,3919139,2082000,-18512,77.25,52,26,16,68.07
133,2023-05-26,184.0,197.5,180.0,185.0,61281038,-2819167,2816000,-891085,77.25,52,26,16,68.07
134,2023-05-29,188.0,191.5,178.5,186.0,34943769,-1072236,361000,-294630,76.5,53,26,16,67.23
135,2023-05-30,187.0,188.0,180.5,184.5,18149749,1955992,686000,293183,76.5,53,26,16,67.23
136,2023-05-31,185.5,188.0,183.0,186.5,15263451,-1903460,543000,199863,76.5,53,26,16,67.23
137,2023-06-01,184.5,191.0,182.5,190.5,21047895,1935243,884000,562085,76.5,53,26,16,67.23
138,2023-06-02,195.0,209.5,192.0,203.0,44651384,-290876,2369000,141876,76.5,53,26,16,67.23
139,2023-06-05,201.0,213.0,197.5,211.5,25693720,931581,533000,-166865,77.1,51,24,18,67.81
140,2023-06-06,211.5,213.5,206.0,209.0,18265637,298500,204000,-187377,77.1,51,24,18,67.81
141,2023-06-07,209.0,225.5,207.0,224.5,27027641,-1140482,674000,-284231,77.1,51,24,18,67.81
142,2023-06-08,220.0,223.0,217.0,219.0,18234935,-3035475,1681000,-92235,77.1,51,24,18,67.81
143,2023-06-09,223.0,240.5,223.0,240.5,33925165,2258618,530000,77825,77.1,51,24,18,67.81
144,2023-06-12,242.0,259.0,240.5,243.0,48188710,1874232,652000,-929155,76.93,50,28,14,67.91
145,2023-06-13,249.5,252.0,237.5,245.0,32463010,-121594,-119000,493027,76.93,50,28,14,67.91
146,2023-06-14,241.0,247.5,239.5,242.5,20846075,1592624,-1013000,735272,76.93,50,28,14,67.91
147,2023-06-15,246.0,252.0,241.5,246.0,28463326,1394648,-111000,-339953,76.93,50,28,14,67.91
148,2023-06-16,245.0,261.5,244.0,254.5,31041397,2701293,-681000,209289,76.93,50,28,14,67.91
149,2023-06-19,253.0,255.0,248.0,252.5,13388033,981785,-780000,-198929,77.67,53,27,13,68.71
150,2023-06-20,249.5,259.0,248.5,256.0,20324479,2473000,-700000,-130887,77.67,53,27,13,68.71
151,2023-06-21,256.5,261.0,254.0,260.0,16459471,1164737,-813000,-17645,77.67,53,27,13,68.71
152,2023-06-26,255.5,256.5,240.5,243.5,23337611,3045098,-2138000,68335,77.9,43,27,17,69.13
153,2023-06-27,240.0,242.5,230.0,233.0,24195197,6483432,-2677000,-264866,77.9,43,27,17,69.13
154,2023-06-28,238.0,239.0,227.0,227.0,19065667,-361991,-99000,-284614,77.9,43,27,17,69.13
155,2023-06-29,233.0,237.0,226.0,233.0,19003270,2286757,-983000,175408,77.9,43,27,17,69.13
156,2023-06-30,232.5,243.5,229.0,243.5,21560774,1821708,-1513000,333330,77.9,43,27,17,69.13
157,2023-07-03,248.0,256.5,245.0,248.0,25669126,-2991923,396000,507304,78.65,47,28,19,69.22
158,2023-07-04,250.0,272.5,248.0,272.5,32515351,2012847,-405000,910250,78.65,47,28,19,69.22
159,2023-07-05,270.0,272.0,254.0,265.0,27077455,-5089730,79000,-232877,78.65,47,28,19,69.22
160,2023-07-06,257.5,271.5,256.5,264.0,23025291,-95801,-124400,-510094,78.65,47,28,19,69.22
161,2023-07-07,262.5,269.0,253.0,261.0,19203573,-908049,64000,-358076,78.65,47,28,19,69.22
162,2023-07-10,263.0,280.5,261.0,273.5,28340635,-1243013,535000,814768,78.67,51,22,20,69.36
163,2023-07-11,277.0,282.5,273.5,276.5,27272254,-2145201,114000,-68533,78.67,51,22,20,69.36
164,2023-07-12,281.0,304.0,280.5,304.0,39607500,243969,92000,613604,78.67,51,22,20,69.36
165,2023-07-13,312.0,333.0,290.5,295.5,53672764,-1987399,208000,-125150,78.67,51,22,20,69.36
166,2023-07-14,305.0,309.5,281.5,296.0,43683547,-2594237,548000,108772,78.67,51,22,20,69.36
167,2023-07-17,290.5,306.5,290.0,293.5,22584042,-1402796,198000,-279407,78.44,43,24,17,70.06
168,2023-07-18,300.0,319.0,286.5,312.5,43960937,1388031,747000,285322,78.44,43,24,17,70.06
169,2023-07-19,317.0,321.0,297.5,298.5,30250548,154677,84000,-369447,78.44,43,24,17,70.06
170,2023-07-20,300.0,308.0,297.0,305.0,15895609,119521,-35000,102506,78.44,43,24,17,70.06
171,2023-07-21,291.5,332.0,291.0,322.5,46936845,-4153415,-206000,1771369,78.44,43,24,17,70.06
172,2023-07-24,325.0,354.5,321.0,354.5,47650573,-1712281,1947000,462999,78.39,42,28,21,69.09
173,2023-07-25,360.0,382.5,348.0,352.5,52466581,-2878367,1114000,-749994,78.39,42,28,21,69.09
174,2023-07-26,340.0,348.0,330.5,333.0,40088797,1586824,-1788000,559228,78.39,42,28,21,69.09
175,2023-07-27,341.0,347.5,327.0,332.0,25750932,-64942,56000,-230692,78.39,42,28,21,69.09
176,2023-07-28,338.0,348.5,329.0,347.5,27600038,-534716,297000,535350,78.39,42,28,21,69.09
177,2023-07-31,359.0,361.0,313.0,314.0,27177892,635637,-154000,-2773687,77.85,44,27,20,68.56
178,2023-08-01,314.0,326.5,301.0,319.0,21850241,353568,-231000,-458161,77.85,44,27,20,68.56
179,2023-08-02,320.0,327.0,291.5,297.0,25072332,5990215,-508000,-2039452,77.85,44,27,20,68.56
180,2023-08-04,291.0,318.0,288.0,306.0,28994901,-558423,488000,1275426,77.85,44,27,20,68.56
181,2023-08-07,316.0,336.5,312.5,336.5,24855121,-250060,1386000,30304,75.3,45,29,15,66.4
182,2023-08-08,342.5,352.0,330.0,333.5,40922427,-4372132,344000,521806,75.3,45,29,15,66.4
183,2023-08-09,323.5,348.5,322.5,328.5,42675677,-2204074,854000,240142,75.3,45,29,15,66.4
184,2023-08-10,306.0,314.5,296.0,296.0,43143917,-3219043,-744000,-1604555,75.3,45,29,15,66.4
185,2023-08-11,300.0,308.0,296.0,300.5,33834667,728749,-399000,-657466,75.3,45,29,15,66.4
186,2023-08-14,287.5,301.5,284.0,296.0,31843996,18070,-226000,-220780,76.0,40,28,18,67.22
187,2023-08-15,310.0,322.0,308.0,316.0,31363097,-914209,1494000,425265,76.0,40,28,18,67.22
188,2023-08-16,311.0,334.5,309.0,334.5,27110367,421526,836000,927056,76.0,40,28,18,67.22
189,2023-08-17,328.0,339.0,325.0,331.0,31984960,-496785,-687000,281648,76.0,40,28,18,67.22
190,2023-08-18,329.0,333.0,304.0,312.0,27564346,1285024,487000,-864958,76.0,40,28,18,67.22
191,2023-08-21,318.0,320.0,306.5,310.5,13854796,-339486,-182000,60524,77.87,41,28,20,68.9
192,2023-08-22,323.5,341.5,323.5,335.5,51995677,6954922,1099000,-1023576,77.87,41,28,20,68.9
193,2023-08-23,334.5,337.0,327.5,334.5,26636251,-1081940,-262000,-205479,77.87,41,28,20,68.9
194,2023-08-24,356.0,367.5,339.0,354.0,70003292,-454298,2192000,1737458,77.87,41,28,20,68.9
195,2023-08-25,335.0,353.5,335.0,342.5,36874371,-906247,667000,-1185058,77.87,41,28,20,68.9
196,2023-08-28,347.5,351.0,327.0,345.0,37218693,-2581143,3870000,-376166,75.51,42,30,26,65.21
197,2023-08-29,349.5,357.5,346.0,354.0,37039674,-3590531,4188000,-579817,75.51,42,30,26,65.21
198,2023-08-30,362.5,372.5,354.0,354.0,43980612,-3157611,3463000,500268,75.51,42,30,26,65.21
199,2023-08-31,345.5,351.5,338.0,341.0,80432200,-4434122,3065186,-669418,75.51,42,30,26,65.21
200,2023-09-01,341.0,346.5,322.0,323.0,33423059,-7738516,3772078,-609979,75.51,42,30,26,65.21
201,2023-09-04,323.5,329.0,314.0,316.0,24944417,-2661950,-1264000,70549,73.64,44,27,22,64.09
202,2023-09-05,316.0,321.5,304.0,311.0,28012971,-3035927,-969719,463425,73.64,44,27,22,64.09
203,2023-09-06,314.5,316.5,305.0,306.5,23190876,-3125100,-4507000,590614,73.64,44,27,22,64.09
204,2023-09-07,303.0,314.5,299.0,314.5,28613124,1134558,-592000,275655,73.64,44,27,22,64.09
205,2023-09-08,310.0,321.0,307.5,307.5,34486622,-2827646,-9000,-994600,73.64,44,27,22,64.09
206,2023-09-11,313.0,313.0,277.0,279.5,49659641,649823,-2282000,-218867,71.89,46,22,22,62.65
207,2023-09-12,278.5,283.0,269.0,270.5,37909128,3896803,-5711000,-60255,71.89,46,22,22,62.65
208,2023-09-13,272.0,273.0,264.0,267.5,24869026,1805070,-2505000,802100,71.89,46,22,22,62.65
209,2023-09-14,276.0,283.0,273.0,278.0,29056646,-771392,-1236000,637266,71.89,46,22,22,62.65
210,2023-09-15,279.5,279.5,270.5,271.5,24552954,-1794642,-385000,-170334,71.89,46,22,22,62.65
211,2023-09-18,265.5,267.5,253.5,260.0,32968786,5299530,-3507000,-668931,71.61,44,22,24,62.33
212,2023-09-19,261.0,264.0,252.0,253.5,23024906,1443211,-1114000,-87398,71.61,44,22,24,62.33
213,2023-09-20,252.0,273.5,252.0,263.5,39074852,2825030,-160000,-626796,71.61,44,22,24,62.33
214,2023-09-21,260.0,272.0,254.5,268.5,40234138,-2252299,-102000,-328143,71.61,44,22,24,62.33
215,2023-09-22,267.0,279.0,262.5,279.0,37606280,-1421951,471000,502125,71.61,44,22,24,62.33
216,2023-09-25,279.0,279.5,271.5,274.5,30806772,-4926800,690000,45274,71.99,45,25,21,62.73
217,2023-09-26,277.5,283.5,275.5,275.5,26918274,2484048,285000,181781,71.99,45,25,21,62.73
218,2023-09-27,277.5,284.5,274.5,284.5,26426619,2535732,831000,-248686,71.99,45,25,21,62.73
219,2023-09-28,289.5,292.0,279.5,281.5,34890019,-6420823,564000,318689,71.99,45,25,21,62.73
220,2023-10-02,289.0,300.0,287.5,290.0,34902957,-1041594,1584000,771290,70.86,40,27,25,61.28
221,2023-10-03,295.0,295.0,287.0,290.0,17220881,-788000,431000,-69898,70.86,40,27,25,61.28
222,2023-10-04,281.5,289.5,280.5,287.5,15459681,845617,-318000,-49905,70.86,40,27,25,61.28
223,2023-10-05,291.5,292.0,285.0,288.0,15934411,-1099570,-248000,115550,70.86,40,27,25,61.28
224,2023-10-06,291.5,295.0,286.0,289.5,17427779,-593665,126000,-161969,70.86,40,27,25,61.28
225,2023-10-11,302.0,303.5,274.0,274.0,45429914,-7068712,113000,-893131,70.42,40,32,28,59.78
226,2023-10-12,282.0,289.0,279.0,284.5,30288097,1311471,208000,189715,70.42,40,32,28,59.78
227,2023-10-13,282.5,282.5,265.0,271.0,33113812,-4422786,-1505000,-360464,70.42,40,32,28,59.78
228,2023-10-16,268.0,273.5,264.0,265.5,20139426,1319210,-1946977,-708,69.09,43,28,20,59.74
229,2023-10-17,271.5,272.0,261.5,261.5,23269265,-790630,-719000,348412,69.09,43,28,20,59.74
230,2023-10-18,259.0,261.5,243.5,246.0,43006060,4578902,-2686000,-473598,69.09,43,28,20,59.74
231,2023-10-19,245.0,247.5,241.0,243.0,21102795,-1625252,-1439000,1389362,69.09,43,28,20,59.74
232,2023-10-20,240.5,245.0,234.0,241.5,25335018,173707,-1155000,169251,69.09,43,28,20,59.74
233,2023-10-23,239.0,247.5,238.5,239.0,16547793,407810,-1032000,-11411,68.13,39,29,16,59.63
234,2023-10-24,243.0,247.0,238.0,247.0,18826739,-1777373,72000,577599,68.13,39,29,16,59.63
235,2023-10-25,246.0,249.0,243.5,245.5,17164757,-1640347,90000,83728,68.13,39,29,16,59.63
236,2023-10-26,236.5,236.5,230.5,232.0,23798066,2642947,-1719000,-790179,68.13,39,29,16,59.63
237,2023-10-27,237.5,239.5,232.5,235.5,15201171,1968774,-626000,-146987,68.13,39,29,16,59.63
238,2023-10-30,237.5,239.0,231.5,232.5,11132226,318796,-588000,-336240,67.9,38,26,14,60.03
239,2023-10-31,235.0,235.0,216.0,217.5,26833767,4799074,-3530295,-21928,67.9,38,26,14,60.03
240,2023-11-01,220.5,222.5,215.5,221.0,15831466,973803,-1075000,334510,67.9,38,26,14,60.03
241,2023-11-02,234.0,236.5,224.0,226.5,27744937,-1762588,-956000,219801,67.9,38,26,14,60.03
242,2023-11-03,228.5,231.0,219.5,220.5,24945576,1681948,-2159000,-18102,67.9,38,26,14,60.03
243,2023-11-06,213.5,223.5,213.0,220.0,33474708,-2450130,-2104000,499600,66.91,33,21,14,60.18
244,2023-11-07,220.5,221.5,215.0,220.5,22491648,623619,-861000,187358,66.91,33,21,14,60.18
245,2023-11-08,222.0,230.0,221.0,224.5,27858992,-1728654,-1058000,481111,66.91,33,21,14,60.18
246,2023-11-09,227.0,234.5,226.5,231.0,40039282,-405580,-7000,173561,66.91,33,21,14,60.18
247,2023-11-10,230.5,230.5,222.5,230.5,23704123,-478843,-489000,-657302,66.91,33,21,14,60.18
248,2023-11-13,233.0,234.0,224.5,225.5,21623912,-627601,-206000,-169377,66.97,29,20,19,59.84
249,2023-11-14,228.5,230.5,224.5,229.5,16643475,936460,-464000,888542,66.97,29,20,19,59.84
250,2023-11-15,237.0,238.5,228.0,228.5,26923594,-1197124,2000,142036,66.97,29,20,19,59.84
251,2023-11-16,231.0,236.0,229.0,233.0,18319827,2470831,-81000,-171731,66.97,29,20,19,59.84
252,2023-11-17,233.5,235.0,229.0,230.5,13851265,-2085375,-138000,-414300,66.97,29,20,19,59.84
253,2023-11-20,231.0,234.0,229.5,233.0,10379594,553969,-475500,259520,66.2,29,20,22,58.63
