,ds,open_price,high_price,low_price,y,volume,foreign,investment,dealer,ratio_over_400_shares,shareholders_400_to_600,shareholders_600_to_800,shareholders_800_to_1000,ratio_over_1000_shares
28,2022-12-09,770.0,801.0,767.0,794.0,8748033,98321,-184000,102431,69.41,19,6,4,56.85
29,2022-12-12,785.0,795.0,755.0,762.0,6437240,-375596,-106000,-40979,68.51,19,5,1,58.32
30,2022-12-13,773.0,792.0,766.0,767.0,7451174,286889,-31794,226,68.51,19,5,1,58.32
31,2022-12-14,773.0,804.0,773.0,790.0,7984859,500275,-84000,162364,68.51,19,5,1,58.32
32,2022-12-15,789.0,795.0,777.0,784.0,4893965,-377345,-107727,-10041,68.51,19,5,1,58.32
33,2022-12-16,775.0,792.0,766.0,787.0,5505677,190752,18206,-44954,68.51,19,5,1,58.32
34,2022-12-19,772.0,812.0,771.0,812.0,5670557,450000,17000,-57290,67.72,18,4,1,58.49
35,2022-12-20,812.0,822.0,743.0,745.0,10972243,-512257,74939,-146698,67.72,18,4,1,58.49
36,2022-12-21,760.0,763.0,740.0,750.0,7194309,127812,-555000,125931,67.72,18,4,1,58.49
37,2022-12-22,768.0,773.0,729.0,730.0,6636948,93000,-163700,-42050,67.72,18,4,1,58.49
38,2022-12-23,708.0,738.0,708.0,726.0,5389003,324512,-69000,72079,67.72,18,4,1,58.49
39,2022-12-26,727.0,732.0,695.0,698.0,6349040,635000,-984061,26522,67.98,12,6,2,59.06
40,2022-12-27,707.0,712.0,695.0,702.0,3844753,43000,-275000,32579,67.98,12,6,2,59.06
41,2022-12-28,685.0,685.0,632.0,636.0,11633513,990519,-1660000,153969,67.98,12,6,2,59.06
42,2022-12-29,635.0,654.0,630.0,650.0,6248497,-209644,-472000,261135,67.98,12,6,2,59.06
43,2022-12-30,657.0,666.0,641.0,641.0,7679762,165300,-143000,-365274,67.98,12,6,2,59.06
44,2023-01-03,641.0,684.0,637.0,684.0,6400009,-123862,91000,278922,68.46,16,6,4,56.94
45,2023-01-04,677.0,689.0,669.0,685.0,6255997,-485106,353000,-147423,68.46,16,6,4,56.94
46,2023-01-05,690.0,705.0,650.0,650.0,8376609,-1209566,4000,94886,68.46,16,6,4,56.94
47,2023-01-06,652.0,670.0,648.0,650.0,9744118,-741842,11000,-180495,68.46,16,6,4,56.94
48,2023-01-09,670.0,694.0,670.0,687.0,8938561,631118,6000,139674,68.27,15,4,3,58.92
49,2023-01-10,691.0,701.0,680.0,692.0,6587606,312606,-102088,-6271,68.27,15,4,3,58.92
50,2023-01-11,699.0,701.0,675.0,701.0,6639734,438133,-56000,152380,68.27,15,4,3,58.92
51,2023-01-12,702.0,707.0,692.0,702.0,5335599,238011,-1000,-96276,68.27,15,4,3,58.92
52,2023-01-13,720.0,722.0,682.0,682.0,7510027,-663000,-17000,65073,68.27,15,4,3,58.92
53,2023-01-16,695.0,705.0,685.0,705.0,5246711,699100,113816,61540,69.0,19,4,4,57.42
54,2023-01-17,707.0,728.0,698.0,722.0,6067769,194874,125000,-22574,69.0,19,4,4,57.42
55,2023-01-30,765.0,778.0,746.0,775.0,7171582,-684726,385958,369120,68.97,17,5,5,56.82
56,2023-01-31,769.0,782.0,766.0,782.0,4352934,241460,191000,-117380,68.97,17,5,5,56.82
57,2023-02-01,789.0,798.0,784.0,786.0,4385654,-288134,-23000,-134455,68.97,17,5,5,56.82
58,2023-02-02,798.0,864.0,797.0,864.0,9478000,-14847,11897,262045,68.97,17,5,5,56.82
59,2023-02-03,868.0,871.0,832.0,860.0,9768975,527969,-591000,-45393,68.97,17,5,5,56.82
60,2023-02-06,817.0,819.0,789.0,798.0,7701921,-1500345,-400000,27674,66.17,16,6,1,56.57
61,2023-02-07,801.0,858.0,801.0,841.0,8013353,-71975,427000,174409,66.17,16,6,1,56.57
62,2023-02-08,858.0,925.0,855.0,925.0,9449443,-399312,553000,7915,66.17,16,6,1,56.57
63,2023-02-09,922.0,988.0,917.0,920.0,13765919,-1003426,315000,36283,66.17,16,6,1,56.57
64,2023-02-10,905.0,927.0,878.0,910.0,9916788,-132817,-312000,-25224,66.17,16,6,1,56.57
65,2023-02-13,903.0,935.0,896.0,898.0,7642521,-340000,-205000,-39660,66.91,17,5,3,56.3
66,2023-02-14,919.0,933.0,903.0,911.0,8799625,138332,66000,-23652,66.91,17,5,3,56.3
67,2023-02-15,898.0,935.0,893.0,926.0,9770648,672147,0,262550,66.91,17,5,3,56.3
68,2023-02-16,940.0,1010.0,934.0,958.0,13204497,-512628,403000,165908,66.91,17,5,3,56.3
69,2023-02-17,958.0,983.0,943.0,976.0,10614770,-1045783,13946,174422,66.91,17,5,3,56.3
70,2023-02-20,980.0,1020.0,978.0,995.0,10258165,-1178950,86000,82586,66.04,15,5,4,55.74
71,2023-02-21,1010.0,1045.0,998.0,1035.0,6632633,106670,276000,-81750,66.04,15,5,4,55.74
72,2023-02-22,1015.0,1020.0,984.0,1015.0,6476587,-268764,-177000,-232175,66.04,15,5,4,55.74
73,2023-02-23,1050.0,1115.0,1045.0,1115.0,5221187,323270,166000,65315,66.04,15,5,4,55.74
74,2023-02-24,1155.0,1175.0,1120.0,1160.0,7913285,-160883,-85054,188898,66.04,15,5,4,55.74
75,2023-03-01,1130.0,1180.0,1120.0,1180.0,5494469,-381525,-19000,124837,65.95,18,5,2,55.72
76,2023-03-02,1180.0,1215.0,1160.0,1195.0,5781998,-240956,-13054,65917,65.95,18,5,2,55.72
77,2023-03-03,1215.0,1230.0,1080.0,1080.0,11034277,671016,25000,-195836,65.95,18,5,2,55.72
78,2023-03-06,1105.0,1120.0,1050.0,1075.0,9589501,-2053155,-298000,277998,65.17,20,4,2,54.16
79,2023-03-07,1070.0,1085.0,1035.0,1075.0,5478245,-187445,-99000,67677,65.17,20,4,2,54.16
80,2023-03-08,1060.0,1125.0,1050.0,1105.0,7045575,-164724,6000,221201,65.17,20,4,2,54.16
81,2023-03-09,1120.0,1135.0,1090.0,1110.0,5650646,238476,101000,-54636,65.17,20,4,2,54.16
82,2023-03-10,1075.0,1105.0,1065.0,1090.0,5306814,436814,55000,-153996,65.17,20,4,2,54.16
83,2023-03-13,1105.0,1140.0,1070.0,1130.0,5541446,-375631,54946,-187656,65.68,18,2,3,55.98
84,2023-03-14,1125.0,1150.0,1060.0,1060.0,4879185,341153,-212000,-87772,65.68,18,2,3,55.98
85,2023-03-15,1095.0,1165.0,1095.0,1115.0,6024239,73321,40000,31027,65.68,18,2,3,55.98
86,2023-03-16,1130.0,1150.0,1080.0,1100.0,6161423,183529,-51000,-1351,65.68,18,2,3,55.98
87,2023-03-17,1145.0,1190.0,1115.0,1130.0,8979611,140307,157000,131911,65.68,18,2,3,55.98
88,2023-03-20,1150.0,1180.0,1145.0,1170.0,4535347,290666,13000,104626,64.8,15,6,3,54.1
89,2023-03-21,1170.0,1185.0,1105.0,1125.0,7489661,-1753390,22000,29327,64.8,15,6,3,54.1
90,2023-03-22,1150.0,1165.0,1135.0,1160.0,4884245,1030702,8000,50812,64.8,15,6,3,54.1
91,2023-03-23,1160.0,1220.0,1150.0,1195.0,8444771,392296,-4000,16474,64.8,15,6,3,54.1
92,2023-03-24,1215.0,1230.0,1165.0,1165.0,6317730,-906609,10917,-31773,64.8,15,6,3,54.1
93,2023-03-27,1160.0,1180.0,1140.0,1180.0,3276348,236473,-21000,21341,65.18,11,7,6,53.62
94,2023-03-28,1180.0,1185.0,1105.0,1105.0,5766995,-806833,-14000,-62307,65.18,11,7,6,53.62
95,2023-03-29,1105.0,1115.0,1000.0,1010.0,9699541,615943,-473000,-112734,65.18,11,7,6,53.62
96,2023-03-30,1035.0,1055.0,1030.0,1050.0,5737538,-233029,132911,33164,65.18,11,7,6,53.62
97,2023-03-31,1050.0,1095.0,1025.0,1085.0,5639966,225295,23000,25208,65.18,11,7,6,53.62
98,2023-04-06,1050.0,1080.0,1025.0,1070.0,4914986,-265048,-25000,-19433,65.2,12,5,3,55.84
99,2023-04-07,1085.0,1095.0,1050.0,1080.0,4896571,-53561,29000,-23573,65.2,12,5,3,55.84
100,2023-04-10,1090.0,1115.0,1090.0,1100.0,4617795,-59100,104000,-26459,65.42,10,6,3,56.43
101,2023-04-11,1110.0,1120.0,1065.0,1070.0,4694169,-435561,-66000,3429,65.42,10,6,3,56.43
102,2023-04-12,1080.0,1085.0,1040.0,1070.0,3969391,-304106,-15052,9370,65.42,10,6,3,56.43
103,2023-04-13,1050.0,1060.0,1030.0,1030.0,3567366,-323144,-47000,-22176,65.42,10,6,3,56.43
104,2023-04-14,1050.0,1095.0,1040.0,1085.0,5002759,578943,8000,20974,65.42,10,6,3,56.43
105,2023-04-17,1075.0,1090.0,1060.0,1070.0,2358315,-14908,3000,-16123,65.22,8,5,5,56.4
106,2023-04-18,1080.0,1090.0,1025.0,1025.0,4630740,-569613,-82000,-211185,65.22,8,5,5,56.4
107,2023-04-19,1030.0,1055.0,1025.0,1030.0,3140200,218137,13000,-218404,65.22,8,5,5,56.4
108,2023-04-20,1045.0,1065.0,1030.0,1050.0,3606370,-14070,-13000,16558,65.22,8,5,5,56.4
109,2023-04-21,1050.0,1060.0,1005.0,1015.0,5195917,251871,-2000,-117206,65.22,8,5,5,56.4
110,2023-04-24,1010.0,1030.0,1000.0,1020.0,2498587,142000,-60000,55558,65.8,10,5,2,58.23
111,2023-04-25,1030.0,1030.0,921.0,933.0,9668575,496311,-258000,52547,65.8,10,5,2,58.23
112,2023-04-26,926.0,959.0,925.0,957.0,5808807,17376,64000,60771,65.8,10,5,2,58.23
113,2023-04-27,958.0,993.0,941.0,970.0,5805188,46032,170000,-39668,65.8,10,5,2,58.23
114,2023-04-28,997.0,1010.0,982.0,996.0,7085585,-490823,463000,-34759,65.8,10,5,2,58.23
115,2023-05-02,1010.0,1095.0,997.0,1095.0,5974194,359327,406000,143366,65.38,9,3,3,58.38
116,2023-05-03,1085.0,1115.0,1070.0,1080.0,5871980,-840881,522000,-16705,65.38,9,3,3,58.38
117,2023-05-04,1100.0,1130.0,1095.0,1105.0,7012289,-469728,746000,8414,65.38,9,3,3,58.38
118,2023-05-05,1135.0,1155.0,1090.0,1140.0,6245777,-393208,34000,131847,65.38,9,3,3,58.38
119,2023-05-08,1155.0,1180.0,1125.0,1125.0,5903199,-448195,19000,-48017,65.17,7,4,5,57.29
120,2023-05-09,1140.0,1155.0,1115.0,1140.0,4280121,-55497,167000,-4797,65.17,7,4,5,57.29
121,2023-05-10,1145.0,1150.0,1085.0,1130.0,5647272,253913,99000,-35152,65.17,7,4,5,57.29
122,2023-05-11,1135.0,1145.0,1105.0,1105.0,4124890,-276105,40000,-10388,65.17,7,4,5,57.29
123,2023-05-12,1125.0,1175.0,1115.0,1170.0,6586999,944298,348000,43746,65.17,7,4,5,57.29
124,2023-05-15,1155.0,1165.0,1130.0,1130.0,3531445,-620152,127000,-1475,66.43,11,2,7,56.82
125,2023-05-16,1160.0,1180.0,1125.0,1130.0,5733407,-1061411,38000,124009,66.43,11,2,7,56.82
126,2023-05-17,1135.0,1170.0,1135.0,1165.0,4489458,779027,23589,116469,66.43,11,2,7,56.82
127,2023-05-18,1200.0,1205.0,1160.0,1165.0,4966370,-232010,26000,-11364,66.43,11,2,7,56.82
128,2023-05-19,1190.0,1280.0,1185.0,1280.0,8538545,483203,55000,152763,66.43,11,2,7,56.82
129,2023-05-22,1310.0,1315.0,1260.0,1275.0,6346166,-591677,21000,-36738,69.1,12,5,6,58.39
130,2023-05-23,1280.0,1320.0,1265.0,1285.0,4771221,69945,16000,67833,69.1,12,5,6,58.39
131,2023-05-24,1275.0,1285.0,1220.0,1265.0,3788864,-418006,4000,-67714,69.1,12,5,6,58.39
132,2023-05-25,1345.0,1390.0,1345.0,1390.0,8761880,2389044,21000,-21997,69.1,12,5,6,58.39
133,2023-05-26,1425.0,1465.0,1405.0,1435.0,8984983,-1071415,208600,-176193,69.1,12,5,6,58.39
134,2023-05-29,1455.0,1540.0,1450.0,1515.0,6880434,-999666,118000,57020,64.91,13,7,6,52.49
135,2023-05-30,1525.0,1530.0,1475.0,1490.0,3222507,543118,-86500,-65694,64.91,13,7,6,52.49
136,2023-05-31,1520.0,1540.0,1470.0,1495.0,10848674,62845,56371,-66275,64.91,13,7,6,52.49
137,2023-06-01,1475.0,1545.0,1470.0,1535.0,3877466,351787,-38000,95608,64.91,13,7,6,52.49
138,2023-06-02,1570.0,1570.0,1425.0,1425.0,5665363,-1018657,-74517,-73192,64.91,13,7,6,52.49
139,2023-06-05,1440.0,1480.0,1430.0,1440.0,2942915,71297,-44142,-17201,63.73,14,5,4,52.94
140,2023-06-06,1450.0,1480.0,1415.0,1455.0,4308530,397782,-83134,-17257,63.73,14,5,4,52.94
141,2023-06-07,1460.0,1480.0,1445.0,1465.0,3079714,19621,-127067,-20641,63.73,14,5,4,52.94
142,2023-06-08,1460.0,1460.0,1365.0,1385.0,5105169,-357913,-145700,-48520,63.73,14,5,4,52.94
143,2023-06-09,1420.0,1445.0,1405.0,1405.0,3502403,476941,46500,27269,63.73,14,5,4,52.94
144,2023-06-12,1430.0,1480.0,1425.0,1465.0,4109552,-276882,-45000,80514,64.68,13,6,5,53.35
145,2023-06-13,1505.0,1570.0,1495.0,1545.0,5805009,-216263,161000,53654,64.68,13,6,5,53.35
146,2023-06-14,1510.0,1565.0,1500.0,1565.0,4208376,283799,-52000,-17000,64.68,13,6,5,53.35
147,2023-06-15,1615.0,1715.0,1610.0,1645.0,6191891,-414058,24000,6071,64.68,13,6,5,53.35
148,2023-06-16,1650.0,1675.0,1635.0,1650.0,3577833,-104177,-21000,-19456,64.68,13,6,5,53.35
149,2023-06-19,1645.0,1710.0,1620.0,1700.0,3792051,580598,3795,-9466,64.69,13,7,5,52.79
150,2023-06-20,1715.0,1725.0,1670.0,1690.0,3348898,-89974,-100000,-52555,64.69,13,7,5,52.79
151,2023-06-21,1695.0,1695.0,1615.0,1625.0,4511945,-573996,-308000,17527,64.69,13,7,5,52.79
152,2023-06-26,1590.0,1640.0,1585.0,1615.0,3012742,1743,-102000,12289,64.18,13,4,5,54.07
153,2023-06-27,1610.0,1635.0,1555.0,1560.0,3234500,254548,-217500,-32159,64.18,13,4,5,54.07
154,2023-06-28,1600.0,1625.0,1545.0,1550.0,3818682,87862,-78000,60020,64.18,13,4,5,54.07
155,2023-06-29,1570.0,1610.0,1565.0,1600.0,3112448,111013,-10000,149080,64.18,13,4,5,54.07
156,2023-06-30,1595.0,1620.0,1580.0,1605.0,2025991,-1331,-8000,783,64.18,13,4,5,54.07
157,2023-07-03,1630.0,1670.0,1625.0,1670.0,2425770,82583,5954,83968,64.76,13,6,5,53.56
158,2023-07-04,1675.0,1725.0,1660.0,1700.0,2865528,106185,-130000,27093,64.76,13,6,5,53.56
159,2023-07-05,1650.0,1675.0,1550.0,1635.0,4852456,203598,67000,-136606,64.76,13,6,5,53.56
160,2023-07-06,1640.0,1685.0,1630.0,1650.0,3026255,360850,0,-167314,64.76,13,6,5,53.56
161,2023-07-07,1640.0,1675.0,1600.0,1600.0,3349443,-697929,1426,89334,64.76,13,6,5,53.56
162,2023-07-10,1625.0,1640.0,1605.0,1615.0,2430145,418264,-5000,17644,64.46,14,6,4,53.77
163,2023-07-11,1645.0,1655.0,1575.0,1585.0,3540849,-11256,4577,62996,64.46,14,6,4,53.77
164,2023-07-12,1605.0,1670.0,1605.0,1630.0,3766841,917732,109718,64455,64.46,14,6,4,53.77
165,2023-07-13,1690.0,1790.0,1675.0,1750.0,7346950,912771,186790,10730,64.46,14,6,4,53.77
166,2023-07-14,1800.0,1870.0,1735.0,1870.0,5600396,-94775,172790,18697,64.46,14,6,4,53.77
167,2023-07-17,1855.0,1885.0,1785.0,1795.0,4102982,-221112,568,-11212,64.71,16,5,6,52.17
168,2023-07-18,1840.0,1875.0,1780.0,1790.0,4154818,-447310,15633,-4216,64.71,16,5,6,52.17
169,2023-07-19,1810.0,1940.0,1810.0,1850.0,5713227,330119,19000,-6241,64.71,16,5,6,52.17
170,2023-07-20,1850.0,1865.0,1810.0,1830.0,3092474,-539000,6000,-39933,64.71,16,5,6,52.17
171,2023-07-21,1765.0,1910.0,1765.0,1905.0,4120007,495866,-11000,42310,64.71,16,5,6,52.17
172,2023-07-24,1905.0,1920.0,1870.0,1885.0,2602289,-134329,22871,30194,64.2,13,6,3,54.4
173,2023-07-25,1905.0,2015.0,1885.0,1885.0,4472521,105668,9019,11588,64.2,13,6,3,54.4
174,2023-07-26,1920.0,1950.0,1840.0,1840.0,3472367,-247263,20857,-63985,64.2,13,6,3,54.4
175,2023-07-27,1895.0,1910.0,1785.0,1825.0,3374798,-221136,28569,-39201,64.2,13,6,3,54.4
176,2023-07-28,1835.0,1840.0,1785.0,1815.0,2400001,-192766,-13215,2667,64.2,13,6,3,54.4
177,2023-07-31,1635.0,1635.0,1635.0,1635.0,1193501,165267,-33954,-35994,63.91,13,6,2,54.73
178,2023-08-01,1500.0,1550.0,1475.0,1475.0,4625834,-746747,-956000,114368,63.91,13,6,2,54.73
179,2023-08-02,1475.0,1490.0,1375.0,1405.0,8874035,214031,-1277000,-8199,63.91,13,6,2,54.73
180,2023-08-04,1415.0,1440.0,1365.0,1380.0,4949726,-363844,-237400,58253,63.91,13,6,2,54.73
181,2023-08-07,1415.0,1440.0,1385.0,1405.0,5126096,-458158,-31000,8616,64.68,13,4,5,54.52
182,2023-08-08,1415.0,1425.0,1310.0,1345.0,6814260,1057175,-585954,-70972,64.68,13,4,5,54.52
183,2023-08-09,1335.0,1410.0,1330.0,1340.0,5682069,484543,-125000,99469,64.68,13,4,5,54.52
184,2023-08-10,1320.0,1350.0,1225.0,1250.0,6317617,972727,-402000,-97121,64.68,13,4,5,54.52
185,2023-08-11,1300.0,1300.0,1260.0,1270.0,3397803,36364,-199000,-2203,64.68,13,4,5,54.52
186,2023-08-14,1250.0,1290.0,1240.0,1265.0,2873110,-330256,-40000,53009,64.55,16,7,2,53.8
187,2023-08-15,1310.0,1320.0,1245.0,1265.0,5195299,-395132,-136000,-41421,64.55,16,7,2,53.8
188,2023-08-16,1245.0,1320.0,1245.0,1285.0,4049115,-169320,36092,-53823,64.55,16,7,2,53.8
189,2023-08-17,1275.0,1405.0,1265.0,1365.0,7743299,-986222,134276,197353,64.55,16,7,2,53.8
190,2023-08-18,1365.0,1390.0,1330.0,1345.0,5136821,-225779,14000,-115361,64.55,16,7,2,53.8
191,2023-08-21,1430.0,1440.0,1340.0,1340.0,6668731,-944758,-131824,5613,62.2,18,2,3,52.8
192,2023-08-22,1380.0,1410.0,1360.0,1370.0,6127328,-302526,-229996,-38100,62.2,18,2,3,52.8
193,2023-08-23,1380.0,1500.0,1340.0,1465.0,8986242,-617986,12000,138615,62.2,18,2,3,52.8
194,2023-08-24,1540.0,1560.0,1475.0,1485.0,7541461,-427569,130000,-33548,62.2,18,2,3,52.8
195,2023-08-25,1435.0,1480.0,1425.0,1430.0,4400069,-264625,61861,-173004,62.2,18,2,3,52.8
196,2023-08-28,1450.0,1455.0,1385.0,1430.0,3370105,310748,-41044,-73454,62.73,18,4,1,53.47
197,2023-08-29,1445.0,1500.0,1400.0,1500.0,4555783,369079,-71000,30188,62.73,18,4,1,53.47
198,2023-08-30,1540.0,1540.0,1485.0,1485.0,4009224,-357166,188000,-69180,62.73,18,4,1,53.47
199,2023-08-31,1475.0,1495.0,1450.0,1460.0,3571148,193234,105998,13777,62.73,18,4,1,53.47
200,2023-09-01,1470.0,1500.0,1405.0,1405.0,4099094,-105977,-290,-110594,62.73,18,4,1,53.47
201,2023-09-04,1420.0,1460.0,1400.0,1445.0,2517275,81366,48000,-3507,62.39,15,5,5,50.96
202,2023-09-05,1430.0,1455.0,1420.0,1440.0,1797514,-21241,575,-14175,62.39,15,5,5,50.96
203,2023-09-06,1455.0,1480.0,1435.0,1450.0,2373972,-248309,-26000,-3458,62.39,15,5,5,50.96
204,2023-09-07,1435.0,1440.0,1365.0,1415.0,4661834,-265355,-114115,-61228,62.39,15,5,5,50.96
205,2023-09-08,1400.0,1420.0,1385.0,1395.0,2061636,88403,-132070,-21818,62.39,15,5,5,50.96
206,2023-09-11,1400.0,1405.0,1360.0,1360.0,2488418,-17090,-71000,-66674,62.49,14,6,6,50.14
207,2023-09-12,1375.0,1415.0,1365.0,1385.0,2428777,90556,47000,8193,62.49,14,6,6,50.14
208,2023-09-13,1390.0,1475.0,1370.0,1460.0,4632742,-4179,70000,42101,62.49,14,6,6,50.14
209,2023-09-14,1480.0,1490.0,1455.0,1470.0,3940318,-403061,112000,-55988,62.49,14,6,6,50.14
210,2023-09-15,1495.0,1530.0,1450.0,1480.0,5813546,-712506,11956,24056,62.49,14,6,6,50.14
211,2023-09-18,1445.0,1485.0,1440.0,1440.0,2327321,-122183,11956,2363,61.22,12,5,4,51.47
212,2023-09-19,1455.0,1480.0,1425.0,1425.0,2587118,-217287,-47093,-16041,61.22,12,5,4,51.47
213,2023-09-20,1420.0,1425.0,1350.0,1360.0,2681588,-165055,-1000,-166653,61.22,12,5,4,51.47
214,2023-09-21,1335.0,1340.0,1300.0,1320.0,2711876,181435,32928,-41772,61.22,12,5,4,51.47
215,2023-09-22,1305.0,1395.0,1295.0,1390.0,3135659,411219,-12000,-13923,61.22,12,5,4,51.47
216,2023-09-25,1395.0,1425.0,1385.0,1410.0,2253393,-190331,-12000,20173,60.92,12,4,5,51.21
217,2023-09-26,1410.0,1425.0,1385.0,1405.0,2103673,36462,-26142,-8444,60.92,12,4,5,51.21
218,2023-09-27,1395.0,1420.0,1350.0,1360.0,3026697,-295817,-64000,2665,60.92,12,4,5,51.21
219,2023-09-28,1385.0,1420.0,1360.0,1365.0,3363955,205114,-18000,61668,60.92,12,4,5,51.21
220,2023-10-02,1400.0,1440.0,1390.0,1410.0,3432829,463160,-33000,134808,60.62,12,5,4,50.79
221,2023-10-03,1420.0,1460.0,1405.0,1430.0,3764153,-233054,59859,22450,60.62,12,5,4,50.79
222,2023-10-04,1410.0,1455.0,1400.0,1400.0,3643348,-554157,23929,-41366,60.62,12,5,4,50.79
223,2023-10-05,1415.0,1425.0,1400.0,1425.0,2512747,-22755,-2000,34024,60.62,12,5,4,50.79
224,2023-10-06,1435.0,1445.0,1405.0,1435.0,2214510,190565,-15000,18328,60.62,12,5,4,50.79
225,2023-10-11,1490.0,1575.0,1490.0,1575.0,7637352,1552981,283000,-34626,62.05,15,4,4,51.81
226,2023-10-12,1600.0,1725.0,1575.0,1695.0,9676379,-545337,837000,45803,62.05,15,4,4,51.81
227,2023-10-13,1680.0,1715.0,1645.0,1695.0,5250647,-543483,46000,7264,62.05,15,4,4,51.81
228,2023-10-16,1685.0,1735.0,1645.0,1715.0,4141367,-162151,219932,436,61.38,14,3,3,52.7
229,2023-10-17,1740.0,1765.0,1685.0,1685.0,4764616,-192009,88600,-37023,61.38,14,3,3,52.7
230,2023-10-18,1665.0,1710.0,1595.0,1635.0,5683740,1150556,-38000,-109442,61.38,14,3,3,52.7
231,2023-10-19,1625.0,1690.0,1620.0,1630.0,4691381,-444810,98912,68793,61.38,14,3,3,52.7
232,2023-10-20,1640.0,1640.0,1580.0,1590.0,4214110,-499535,4929,15173,61.38,14,3,3,52.7
233,2023-10-23,1535.0,1560.0,1445.0,1450.0,6896368,134395,-260000,21504,61.14,16,3,3,51.75
234,2023-10-24,1465.0,1475.0,1435.0,1465.0,4113388,-717814,-65000,43914,61.14,16,3,3,51.75
235,2023-10-25,1490.0,1540.0,1480.0,1490.0,4955940,-146125,-9000,47454,61.14,16,3,3,51.75
236,2023-10-26,1430.0,1465.0,1425.0,1425.0,3078567,-119578,-42184,-87608,61.14,16,3,3,51.75
237,2023-10-27,1450.0,1490.0,1440.0,1480.0,4071803,205058,150100,117927,61.14,16,3,3,51.75
238,2023-10-30,1500.0,1515.0,1475.0,1500.0,3333297,-339504,79000,6063,61.07,14,4,2,52.56
239,2023-10-31,1520.0,1525.0,1435.0,1435.0,4019057,-309517,24064,-19188,61.07,14,4,2,52.56
240,2023-11-01,1475.0,1495.0,1440.0,1485.0,3405627,-19980,49000,27597,61.07,14,4,2,52.56
241,2023-11-02,1535.0,1560.0,1500.0,1520.0,4630403,-284099,43400,51050,61.07,14,4,2,52.56
242,2023-11-03,1540.0,1550.0,1490.0,1525.0,3634309,194148,-36000,14979,61.07,14,4,2,52.56
243,2023-11-06,1550.0,1565.0,1540.0,1560.0,2826901,-117525,-61044,-37582,61.32,12,5,2,53.06
244,2023-11-07,1545.0,1565.0,1525.0,1555.0,3053688,287136,-1000,-13874,61.32,12,5,2,53.06
