,ds,open_price,high_price,low_price,y,volume,foreign,investment,dealer,ratio_over_400_shares,shareholders_400_to_600,shareholders_600_to_800,shareholders_800_to_1000,ratio_over_1000_shares
28,2022-12-09,253.5,253.5,244.0,250.5,3077518,-240342,-133000,-6958,78.65,49,40,15,67.11
29,2022-12-12,248.5,251.0,246.0,249.0,1829977,-208080,1000,63355,78.87,51,39,15,67.27
30,2022-12-13,252.5,254.5,247.0,248.0,2110720,-17900,-5382,-15920,78.87,51,39,15,67.27
31,2022-12-14,251.0,258.0,249.5,258.0,2428032,651501,62993,62911,78.87,51,39,15,67.27
32,2022-12-15,258.0,263.0,256.5,262.5,2074456,144776,37000,-30025,78.87,51,39,15,67.27
33,2022-12-16,256.5,260.0,254.0,255.0,2190528,-419883,155325,-33487,78.87,51,39,15,67.27
34,2022-12-19,251.5,257.0,251.0,256.0,790355,-69727,51000,-18004,78.7,49,38,17,67.13
35,2022-12-20,254.0,257.5,245.5,245.5,1745165,-268406,142000,-50044,78.7,49,38,17,67.13
36,2022-12-21,249.5,255.0,249.0,253.0,1873281,391599,125000,-134864,78.7,49,38,17,67.13
37,2022-12-22,256.0,257.5,253.0,254.0,1165955,99033,34000,-26859,78.7,49,38,17,67.13
38,2022-12-23,247.0,248.5,233.0,237.5,4084703,-179056,-699000,-81988,78.7,49,38,17,67.13
39,2022-12-26,235.0,239.0,232.0,236.5,2276657,563741,-414000,-18740,78.55,51,33,19,67.03
40,2022-12-27,239.0,240.5,237.5,238.0,1486730,-372500,229000,-2431,78.55,51,33,19,67.03
41,2022-12-28,238.0,240.0,232.5,233.5,1756108,-156938,-160000,-41038,78.55,51,33,19,67.03
42,2022-12-29,230.0,234.0,230.0,232.5,1327742,-230510,-81000,2864,78.55,51,33,19,67.03
43,2022-12-30,235.5,239.0,234.5,234.5,951849,-263721,65000,-1462,78.55,51,33,19,67.03
44,2023-01-03,238.0,243.0,237.5,242.0,1553903,-52004,190000,77032,78.38,50,32,20,66.95
45,2023-01-04,243.5,246.5,241.0,244.5,1982277,-435650,102000,31974,78.38,50,32,20,66.95
46,2023-01-05,247.0,249.0,243.5,248.5,2398785,-276520,15000,22052,78.38,50,32,20,66.95
47,2023-01-06,250.0,257.5,248.5,255.5,4782624,-583868,40000,390830,78.38,50,32,20,66.95
48,2023-01-09,253.0,254.0,243.0,248.0,6112690,-860950,394000,-32119,78.35,52,35,20,66.37
49,2023-01-10,249.5,258.5,249.0,253.0,4213122,826457,-30675,-131352,78.35,52,35,20,66.37
50,2023-01-11,254.0,257.0,251.5,253.5,2235529,-64701,12000,-26103,78.35,52,35,20,66.37
51,2023-01-12,254.0,256.0,251.5,253.0,2098490,203096,9000,-24281,78.35,52,35,20,66.37
52,2023-01-13,256.0,256.0,243.0,243.0,2790485,-526068,-479000,-63863,78.35,52,35,20,66.37
53,2023-01-16,246.0,248.0,244.0,247.5,2014284,267086,-222000,2615,78.35,56,30,21,66.5
54,2023-01-17,247.0,253.0,247.0,252.5,1772928,303367,-52000,-16770,78.35,56,30,21,66.5
55,2023-01-30,262.0,262.0,250.5,251.5,5448701,848871,-1026321,44343,78.59,60,34,15,66.9
56,2023-01-31,252.0,257.5,243.0,243.5,5733009,81189,-792000,13872,78.59,60,34,15,66.9
57,2023-02-01,248.5,251.5,245.0,247.5,4523130,1561622,-2014000,56048,78.59,60,34,15,66.9
58,2023-02-02,252.5,257.0,250.0,255.5,5289118,2245811,-1099321,-55326,78.59,60,34,15,66.9
59,2023-02-03,257.5,258.0,251.5,256.5,2267372,423886,-111000,-1706,78.59,60,34,15,66.9
60,2023-02-06,256.5,259.5,253.5,257.5,1762621,272960,-1000,7285,78.3,54,33,15,67.23
61,2023-02-07,260.0,273.5,259.0,273.0,7520697,1559723,-177000,212276,78.3,54,33,15,67.23
62,2023-02-08,275.5,277.5,270.5,274.0,4881504,134530,-3000,112129,78.3,54,33,15,67.23
63,2023-02-09,274.5,275.5,270.5,274.0,2667414,691970,-87000,-18114,78.3,54,33,15,67.23
64,2023-02-10,275.0,275.5,267.5,273.5,3859262,1421602,-290000,-26192,78.3,54,33,15,67.23
65,2023-02-13,272.5,273.0,268.5,271.0,1685637,372932,-222000,-39059,78.34,51,38,13,67.3
66,2023-02-14,275.0,277.0,272.0,277.0,2715519,361324,49000,18805,78.34,51,38,13,67.3
67,2023-02-15,274.5,279.5,273.5,274.5,2873254,292863,-197000,-36318,78.34,51,38,13,67.3
68,2023-02-16,279.0,285.0,276.0,283.5,3174150,713706,9000,266515,78.34,51,38,13,67.3
69,2023-02-17,281.5,290.0,280.5,283.0,5392072,158859,238583,7000,78.34,51,38,13,67.3
70,2023-02-20,283.0,283.0,274.0,276.5,3056729,-1229245,-152000,-31481,78.49,59,31,15,67.31
71,2023-02-21,276.5,278.5,274.0,276.5,1585247,514335,-42000,20000,78.49,59,31,15,67.31
72,2023-02-22,272.0,276.0,268.0,276.0,3168127,736091,-41000,-124195,78.49,59,31,15,67.31
73,2023-02-23,275.0,284.5,274.5,283.5,3418993,859203,-34000,39544,78.49,59,31,15,67.31
74,2023-02-24,284.0,288.0,279.5,283.0,3225453,238667,-5416,-7769,78.49,59,31,15,67.31
75,2023-03-01,272.0,290.0,272.0,287.5,3386898,45128,56000,-15183,78.25,60,32,15,66.86
76,2023-03-02,288.0,291.5,283.0,284.5,2141201,712281,15585,-12000,78.25,60,32,15,66.86
77,2023-03-03,290.0,290.0,284.0,285.5,2493246,642061,81500,-20000,78.25,60,32,15,66.86
78,2023-03-06,292.0,309.0,290.5,305.5,6397552,949781,329500,287519,78.13,58,31,21,66.1
79,2023-03-07,311.0,317.5,301.5,303.5,7040317,-11479,179000,55593,78.13,58,31,21,66.1
80,2023-03-08,301.0,302.0,295.0,300.0,3224573,-370579,-49000,194946,78.13,58,31,21,66.1
81,2023-03-09,303.0,306.5,302.5,305.5,3388187,1446315,159000,89594,78.13,58,31,21,66.1
82,2023-03-10,299.5,308.0,297.0,298.0,3807692,1701303,-268000,-132500,78.13,58,31,21,66.1
83,2023-03-13,296.0,301.0,291.5,300.5,3312144,1412640,150587,16001,78.05,57,37,18,65.94
84,2023-03-14,292.0,295.0,289.5,290.5,4698545,-287811,422000,-63597,78.05,57,37,18,65.94
85,2023-03-15,295.0,309.0,294.5,302.0,5453737,1588776,721000,-6756,78.05,57,37,18,65.94
86,2023-03-16,302.0,304.5,292.0,295.5,5074202,-65564,219000,25032,78.05,57,37,18,65.94
87,2023-03-17,300.5,301.0,292.5,294.5,4490528,-135099,445000,-61163,78.05,57,37,18,65.94
88,2023-03-20,297.5,298.0,291.5,294.5,2208032,-326700,168000,-13025,77.88,62,32,18,65.93
89,2023-03-21,297.0,308.0,297.0,304.5,5750770,1214049,272000,68343,77.88,62,32,18,65.93
90,2023-03-22,306.5,312.5,304.0,309.5,4783968,525254,422000,43243,77.88,62,32,18,65.93
91,2023-03-23,309.0,313.5,308.0,313.0,2077377,386378,118000,10684,77.88,62,32,18,65.93
92,2023-03-24,315.0,319.0,310.0,315.5,3472759,979833,129363,-75200,77.88,62,32,18,65.93
93,2023-03-27,317.0,317.0,304.0,305.0,3218064,599316,96000,34159,77.27,64,35,23,64.05
94,2023-03-28,308.0,312.0,301.5,305.5,5492473,1550282,74000,-74967,77.27,64,35,23,64.05
95,2023-03-29,310.0,311.0,303.5,307.0,1846556,444373,54000,-13757,77.27,64,35,23,64.05
96,2023-03-30,308.5,313.0,307.0,312.0,4011015,369564,-48684,161629,77.27,64,35,23,64.05
97,2023-03-31,312.0,319.0,311.0,319.0,5404522,610999,19000,56000,77.27,64,35,23,64.05
98,2023-04-06,317.0,323.5,305.5,316.5,7459507,2249310,-16000,86783,77.04,70,34,23,63.29
99,2023-04-07,321.5,323.5,306.5,309.0,3932799,127237,-197000,89869,77.04,70,34,23,63.29
100,2023-04-10,307.5,309.0,303.5,308.5,3302303,1357265,53010,144100,76.39,66,35,25,62.5
101,2023-04-11,309.5,313.5,307.5,311.5,4100394,932155,63000,12865,76.39,66,35,25,62.5
102,2023-04-12,314.0,314.0,309.5,313.0,3304963,708765,-156401,-6314,76.39,66,35,25,62.5
103,2023-04-13,315.5,316.5,301.5,302.5,4536562,598465,-482000,-85783,76.39,66,35,25,62.5
104,2023-04-14,305.5,316.0,304.5,315.5,3125031,1341583,9000,-133306,76.39,66,35,25,62.5
105,2023-04-17,315.5,315.5,311.5,313.0,1968449,53322,225000,-46000,76.3,67,38,25,62.08
106,2023-04-18,314.5,316.5,308.0,313.5,2373324,387560,13000,-62844,76.3,67,38,25,62.08
107,2023-04-19,315.5,322.5,315.5,319.5,2449240,996359,-8000,51377,76.3,67,38,25,62.08
108,2023-04-20,316.0,316.0,298.0,298.5,4602016,-1062857,-361000,-122839,76.3,67,38,25,62.08
109,2023-04-21,300.0,302.0,289.0,295.5,3980937,-1156214,101000,-78113,76.3,67,38,25,62.08
110,2023-04-24,293.0,300.0,291.5,298.5,1399102,50597,159000,-3331,76.42,70,41,21,62.31
111,2023-04-25,295.0,297.5,286.5,287.5,2630494,-609655,-11000,-162286,76.42,70,41,21,62.31
112,2023-04-26,290.0,293.5,285.0,292.5,3755467,-343579,351000,50572,76.42,70,41,21,62.31
113,2023-04-27,288.5,294.5,287.0,289.0,3462238,-140312,98000,40868,76.42,70,41,21,62.31
114,2023-04-28,293.5,299.0,291.0,299.0,2436502,145137,12000,26798,76.42,70,41,21,62.31
115,2023-05-02,304.5,304.5,297.0,298.0,2460452,-19188,-41000,-104135,76.33,67,42,23,61.93
116,2023-05-03,293.0,296.5,288.5,295.0,3009267,-528670,100000,-35162,76.33,67,42,23,61.93
117,2023-05-04,291.5,299.5,291.5,298.0,2239179,201773,-196000,-7001,76.33,67,42,23,61.93
118,2023-05-05,295.5,295.5,285.5,288.5,5361083,-2604919,-176000,-651,76.33,67,42,23,61.93
119,2023-05-08,290.5,297.0,290.5,295.0,2370380,-145347,1000,29000,76.15,71,39,23,61.76
120,2023-05-09,295.0,296.0,291.5,292.5,2241296,-289045,0,-50121,76.15,71,39,23,61.76
121,2023-05-10,288.0,289.5,283.5,286.5,2020920,-855423,-39000,-21414,76.15,71,39,23,61.76
122,2023-05-11,285.0,287.0,279.5,282.0,2287578,-209629,-128000,-14245,76.15,71,39,23,61.76
123,2023-05-12,284.5,288.5,281.0,288.0,2256792,69544,-113000,17500,76.15,71,39,23,61.76
124,2023-05-15,285.0,292.5,283.5,287.5,2102708,-231987,-68000,13621,76.33,76,37,23,61.64
125,2023-05-16,292.0,296.5,290.5,295.5,2216544,403266,-87000,139603,76.33,76,37,23,61.64
126,2023-05-17,297.0,300.0,294.0,295.5,2018949,194157,-419000,242000,76.33,76,37,23,61.64
127,2023-05-18,299.5,301.0,296.5,296.5,2183418,372346,-171000,6230,76.33,76,37,23,61.64
128,2023-05-19,298.0,299.5,287.5,291.0,3115040,699694,-1358000,86738,76.33,76,37,23,61.64
129,2023-05-22,289.0,289.0,281.0,284.0,2660860,32179,-618000,62544,76.37,80,35,25,61.32
130,2023-05-23,286.5,289.0,286.0,286.0,1433521,338616,-89000,17700,76.37,80,35,25,61.32
131,2023-05-24,287.0,287.5,281.0,283.0,1819894,-334331,-21000,43467,76.37,80,35,25,61.32
132,2023-05-25,287.0,298.5,283.5,295.5,4416716,996797,142000,156007,76.37,80,35,25,61.32
133,2023-05-26,313.0,325.0,310.0,325.0,10731861,4639782,-129000,-139291,76.37,80,35,25,61.32
134,2023-05-29,357.5,357.5,346.5,357.5,9468808,3886700,-141000,-129600,75.67,78,35,21,61.23
135,2023-05-30,374.0,378.5,346.5,354.0,17296251,3272000,45000,-239668,75.67,78,35,21,61.23
136,2023-05-31,358.0,364.5,343.5,353.0,9987402,1368844,-559034,156890,75.67,78,35,21,61.23
137,2023-06-01,347.0,347.5,336.5,342.0,8853883,1207937,-1040000,137173,75.67,78,35,21,61.23
138,2023-06-02,335.5,348.0,333.0,343.0,6963175,-36647,20932,87966,75.67,78,35,21,61.23
139,2023-06-05,341.0,348.0,339.0,345.0,3186993,428141,-282698,-85788,76.09,86,34,23,60.78
140,2023-06-06,347.0,359.5,345.5,354.0,6825309,916427,-65658,-14201,76.09,86,34,23,60.78
141,2023-06-07,357.0,358.5,349.0,355.5,4111261,39161,-11329,5148,76.09,86,34,23,60.78
142,2023-06-08,349.0,352.5,339.5,339.5,5280103,-490585,-420000,-5511,76.09,86,34,23,60.78
143,2023-06-09,343.0,349.0,341.0,343.0,2938927,44406,-157000,49652,76.09,86,34,23,60.78
144,2023-06-12,347.5,354.5,342.0,348.5,2379647,172326,-113000,-20127,76.35,78,41,23,60.89
145,2023-06-13,352.0,364.0,350.0,359.0,4003823,635667,14000,111220,76.35,78,41,23,60.89
146,2023-06-14,358.5,370.0,358.5,370.0,3743175,518419,21000,-85714,76.35,78,41,23,60.89
147,2023-06-15,376.0,385.0,370.0,382.0,5399056,449897,7000,-56360,76.35,78,41,23,60.89
148,2023-06-16,382.0,382.0,356.5,363.0,7342959,-565042,-599000,26322,76.35,78,41,23,60.89
149,2023-06-19,360.0,367.5,355.5,364.5,2745116,-121050,-9008,16992,76.11,76,38,27,60.59
150,2023-06-20,362.5,363.5,356.0,359.0,1951049,274465,-272000,-4508,76.11,76,38,27,60.59
151,2023-06-21,359.0,359.0,352.0,358.0,2958577,515920,-533000,-59216,76.11,76,38,27,60.59
152,2023-06-26,333.0,350.5,329.0,350.0,4500583,-986644,-10000,64790,76.15,76,38,25,61.0
153,2023-06-27,345.5,350.5,341.0,341.0,2163240,71017,-392000,-17940,76.15,76,38,25,61.0
154,2023-06-28,347.5,353.0,339.0,341.0,2368611,271716,-207000,-57942,76.15,76,38,25,61.0
155,2023-06-29,343.5,348.0,342.5,347.0,2326451,-320946,-351000,22126,76.15,76,38,25,61.0
156,2023-06-30,345.0,350.5,340.5,349.0,2041581,-113010,-28000,61699,76.15,76,38,25,61.0
157,2023-07-03,353.0,374.0,349.5,367.5,5189079,-849864,476000,116852,76.31,79,41,21,61.13
158,2023-07-04,365.5,376.0,365.5,370.5,2761304,196322,51918,-38981,76.31,79,41,21,61.13
159,2023-07-05,368.5,376.0,364.0,371.0,2201135,-501168,-5000,-59583,76.31,79,41,21,61.13
160,2023-07-06,361.0,368.0,358.0,361.0,3186689,-694776,-47000,-58883,76.31,79,41,21,61.13
161,2023-07-07,349.0,359.0,348.5,351.0,3910702,67496,-112566,15743,76.31,79,41,21,61.13
162,2023-07-10,353.0,361.5,349.0,357.5,2153499,-182663,-8000,3064,76.3,80,37,24,60.95
163,2023-07-11,361.0,372.5,360.0,369.5,2733594,205262,-12079,78916,76.3,80,37,24,60.95
164,2023-07-12,367.0,392.5,367.0,390.0,6378626,-1215450,639614,161320,76.3,80,37,24,60.95
165,2023-07-13,392.0,421.5,392.0,408.5,6315013,-337755,392969,-155874,76.3,80,37,24,60.95
166,2023-07-14,408.5,410.0,386.0,403.0,4247528,-260960,83969,3882,76.3,80,37,24,60.95
167,2023-07-17,396.0,400.0,391.5,394.5,3027375,-705483,-97927,17907,76.11,79,36,22,61.19
168,2023-07-18,394.0,399.0,385.0,394.0,2904094,-315120,-73607,-54641,76.11,79,36,22,61.19
169,2023-07-19,396.0,397.5,383.0,385.5,3340024,-769909,-15672,-144011,76.11,79,36,22,61.19
170,2023-07-20,380.0,385.0,380.0,384.0,2227442,-396000,-67000,8626,76.11,79,36,22,61.19
171,2023-07-21,376.0,390.0,373.0,389.0,2965062,-578653,22000,85851,76.11,79,36,22,61.19
172,2023-07-24,387.5,406.0,387.0,401.5,3101768,47121,26369,92948,76.14,79,36,21,61.43
173,2023-07-25,404.0,405.5,393.0,400.0,2414889,-181487,-23000,1698,76.14,79,36,21,61.43
174,2023-07-26,401.0,408.0,393.0,394.5,1803715,35715,43299,-33690,76.14,79,36,21,61.43
175,2023-07-27,393.5,398.0,368.0,382.5,5153685,-1135618,-275938,30193,76.14,79,36,21,61.43
176,2023-07-28,382.5,394.0,378.0,390.0,2722016,-330527,613153,20528,76.14,79,36,21,61.43
177,2023-07-31,396.5,410.0,380.5,382.0,3953567,-752415,392000,45668,76.12,79,32,22,61.79
178,2023-08-01,420.0,420.0,388.0,394.5,7729049,1056487,436000,17442,76.12,79,32,22,61.79
179,2023-08-02,385.0,387.0,366.0,366.0,5620836,-1508272,209000,-183322,76.12,79,32,22,61.79
180,2023-08-04,367.0,380.0,361.0,369.0,3105054,-936828,359000,-39910,76.12,79,32,22,61.79
181,2023-08-07,378.0,397.5,373.5,390.0,3412362,102239,511000,12402,75.55,77,28,23,61.66
182,2023-08-08,403.0,403.0,385.0,388.0,3149552,111820,214000,-91366,75.55,77,28,23,61.66
183,2023-08-09,390.0,397.5,378.5,380.0,2383983,-457645,-187000,7849,75.55,77,28,23,61.66
184,2023-08-10,375.0,377.0,361.0,366.0,2469195,-981520,15000,-53178,75.55,77,28,23,61.66
185,2023-08-11,376.0,388.5,375.5,384.0,3641882,623239,298000,-10330,75.55,77,28,23,61.66
186,2023-08-14,383.5,396.0,375.0,385.0,3227574,207161,67089,-66815,75.43,79,29,21,61.55
187,2023-08-15,396.0,399.5,381.0,384.0,3216275,173025,143000,18887,75.43,79,29,21,61.55
188,2023-08-16,395.0,398.5,385.0,398.5,5508739,1418492,-7384,37424,75.43,79,29,21,61.55
189,2023-08-17,398.0,404.0,392.0,403.0,3885255,345864,-23192,2294,75.43,79,29,21,61.55
190,2023-08-18,405.0,420.0,398.5,411.5,5288062,-164058,185808,159605,75.43,79,29,21,61.55
191,2023-08-21,418.5,452.5,411.5,452.5,6711888,-208431,717000,116040,75.49,87,32,23,60.27
192,2023-08-22,464.5,481.5,442.0,473.0,12972151,-172570,1537839,203564,75.49,87,32,23,60.27
193,2023-08-23,465.0,475.5,465.0,468.0,6467886,-1285515,460500,111444,75.49,87,32,23,60.27
194,2023-08-24,481.0,514.0,477.0,514.0,8284083,-366814,179000,-138750,75.49,87,32,23,60.27
195,2023-08-25,489.0,500.0,466.0,472.0,7682116,-1202535,-25712,171596,75.49,87,32,23,60.27
196,2023-08-28,472.0,486.0,466.0,480.0,3850215,275091,62809,-20028,75.58,89,35,27,59.15
197,2023-08-29,475.5,481.5,463.0,473.5,3823354,-72078,-147000,119025,75.58,89,35,27,59.15
198,2023-08-30,480.0,484.0,474.0,477.0,2829770,-212580,114000,7770,75.58,89,35,27,59.15
199,2023-08-31,480.5,492.0,478.0,478.0,4101016,-508473,58990,363091,75.58,89,35,27,59.15
200,2023-09-01,483.0,483.5,462.5,470.0,2962137,859985,-33730,-61765,75.58,89,35,27,59.15
201,2023-09-04,478.0,478.0,463.5,470.0,3091746,1145761,-136491,48504,75.3,88,30,28,59.49
202,2023-09-05,470.5,481.0,469.0,472.0,2977456,827423,98692,163879,75.3,88,30,28,59.49
203,2023-09-06,477.0,479.0,470.0,477.0,2067603,538728,-163958,-5118,75.3,88,30,28,59.49
204,2023-09-07,472.5,473.0,466.5,470.0,2106418,203069,-169177,-37631,75.3,88,30,28,59.49
205,2023-09-08,464.0,465.0,455.5,460.5,3069432,-33331,-167601,-7309,75.3,88,30,28,59.49
206,2023-09-11,463.0,464.5,449.0,455.0,1890270,345808,-48156,-131656,75.04,83,32,22,60.35
207,2023-09-12,453.5,458.5,443.5,452.5,2150738,227785,114000,-49463,75.04,83,32,22,60.35
208,2023-09-13,448.0,454.0,441.0,454.0,3754611,5832,15000,32132,75.04,83,32,22,60.35
209,2023-09-14,452.5,488.5,452.5,482.5,7889073,-1961509,1624000,337867,75.04,83,32,22,60.35
210,2023-09-15,480.5,504.0,480.5,503.0,15239892,-7301207,7483007,351779,75.04,83,32,22,60.35
211,2023-09-18,495.0,502.0,491.0,493.5,4228474,-202132,229507,-214638,74.55,78,32,24,59.92
212,2023-09-19,494.5,534.0,492.0,503.0,6983086,-1674899,784252,-44661,74.55,78,32,24,59.92
213,2023-09-20,499.5,500.0,468.5,472.0,7742875,-1223373,536479,157866,74.55,78,32,24,59.92
214,2023-09-21,463.0,468.5,451.5,453.5,7526138,-362952,419576,132239,74.55,78,32,24,59.92
215,2023-09-22,448.0,468.0,445.0,463.5,4546293,-578053,121000,349283,74.55,78,32,24,59.92
216,2023-09-25,475.0,493.5,474.0,481.5,5994790,491191,22000,-158257,74.28,81,27,27,59.38
217,2023-09-26,477.5,491.5,477.0,486.5,3664363,316528,510176,-140373,74.28,81,27,27,59.38
218,2023-09-27,480.0,490.5,472.0,486.5,3853487,-100757,88000,-25321,74.28,81,27,27,59.38
219,2023-09-28,484.5,497.0,481.5,493.0,5320246,241930,-73000,365445,74.28,81,27,27,59.38
220,2023-10-02,496.0,513.0,496.0,500.0,3662644,612923,244000,102456,74.6,86,29,28,58.84
221,2023-10-03,495.5,499.5,481.5,482.0,3347542,-694865,193022,140984,74.6,86,29,28,58.84
222,2023-10-04,476.0,491.5,466.0,490.5,4736891,-83794,103588,-51814,74.6,86,29,28,58.84
223,2023-10-05,505.0,521.0,498.0,516.0,7138734,1313096,246843,-237899,74.6,86,29,28,58.84
224,2023-10-06,515.0,527.0,510.0,522.0,3834233,-348259,264211,51085,74.6,86,29,28,58.84
225,2023-10-11,542.0,552.0,532.0,536.0,6915141,-444851,306475,-449114,75.19,89,33,26,58.98
226,2023-10-12,534.0,540.0,523.0,530.0,3740133,-243240,35000,43475,75.19,89,33,26,58.98
227,2023-10-13,535.0,551.0,531.0,545.0,4496815,-588466,361421,13398,75.19,89,33,26,58.98
228,2023-10-16,540.0,548.0,528.0,534.0,2187543,-95205,-24392,-98053,74.88,78,42,24,58.97
229,2023-10-17,540.0,542.0,523.0,526.0,2780722,120364,-80000,11345,74.88,78,42,24,58.97
230,2023-10-18,495.0,511.0,481.0,484.0,8737615,335425,-726000,316554,74.88,78,42,24,58.97
231,2023-10-19,477.0,500.0,477.0,496.0,6946967,-338986,601000,77280,74.88,78,42,24,58.97
232,2023-10-20,486.0,507.0,486.0,507.0,3096953,-29747,73588,106246,74.88,78,42,24,58.97
233,2023-10-23,511.0,514.0,498.5,500.0,2442124,-481867,-122000,-79728,74.78,77,36,28,58.92
234,2023-10-24,504.0,511.0,490.0,511.0,3502705,-187858,-43000,256117,74.78,77,36,28,58.92
235,2023-10-25,511.0,517.0,505.0,506.0,2089228,-611830,173000,354972,74.78,77,36,28,58.92
236,2023-10-26,494.5,508.0,491.0,491.0,2248719,-101468,113931,-73268,74.78,77,36,28,58.92
237,2023-10-27,495.5,514.0,489.0,511.0,3830933,345172,173289,-260978,74.78,77,36,28,58.92
238,2023-10-30,513.0,517.0,505.0,507.0,1528633,-152264,100367,64096,74.53,75,37,27,58.92
239,2023-10-31,515.0,528.0,497.5,498.5,4352071,-508425,397485,-102884,74.53,75,37,27,58.92
240,2023-11-01,508.0,508.0,492.5,497.5,4185538,-884115,360366,132728,74.53,75,37,27,58.92
241,2023-11-02,504.0,522.0,503.0,511.0,2938674,410850,2000,-200511,74.53,75,37,27,58.92
242,2023-11-03,522.0,539.0,512.0,536.0,4908653,-166119,1145000,-259509,74.53,75,37,27,58.92
243,2023-11-06,540.0,545.0,534.0,535.0,2318159,-401764,71211,231420,74.83,74,37,27,59.31
244,2023-11-07,534.0,550.0,526.0,550.0,2661757,-226060,29211,-5034,74.83,74,37,27,59.31
245,2023-11-08,547.0,562.0,546.0,554.0,2457621,115148,136000,-108071,74.83,74,37,27,59.31
246,2023-11-09,552.0,560.0,546.0,554.0,1870719,-494834,230000,9897,74.83,74,37,27,59.31
247,2023-11-10,554.0,558.0,540.0,545.0,2723725,-710042,-16000,19705,74.83,74,37,27,59.31
248,2023-11-13,540.0,549.0,530.0,533.0,4401871,-1110569,-228000,56065,74.74,75,36,28,59.1
249,2023-11-14,541.0,543.0,524.0,524.0,3711320,-301041,-172000,-243051,74.74,75,36,28,59.1
250,2023-11-15,538.0,556.0,533.0,534.0,5370048,-413868,196634,-165820,74.74,75,36,28,59.1
251,2023-11-16,534.0,542.0,523.0,525.0,3486345,-327308,-127000,-171973,74.74,75,36,28,59.1
252,2023-11-17,525.0,542.0,523.0,532.0,2161568,55500,94423,-38986,74.74,75,36,28,59.1
253,2023-11-20,542.0,560.0,536.0,555.0,5005067,143317,2000,-135842,74.91,71,40,27,59.37
254,2023-11-21,556.0,576.0,556.0,560.0,4555954,-11637,66833,-261270,74.91,71,40,27,59.37
255,2023-11-22,560.0,566.0,548.0,562.0,2376796,-349237,14423,-106600,74.91,71,40,27,59.37
256,2023-11-23,564.0,564.0,546.0,549.0,2215174,-524888,-17000,-67180,74.91,71,40,27,59.37
