,ds,open_price,high_price,low_price,y,volume,foreign,investment,dealer,ratio_over_400_shares,shareholders_400_to_600,shareholders_600_to_800,shareholders_800_to_1000,ratio_over_1000_shares
20,2022-11-29,865.0,876.0,859.0,868.0,793721,149069,-5000,-9800,71.64,25,8,3,59.53
21,2022-11-30,875.0,880.0,863.0,880.0,814573,73988,8997,-20362,71.64,25,8,3,59.53
22,2022-12-01,889.0,896.0,884.0,887.0,1162247,-267208,21000,20479,71.64,25,8,3,59.53
23,2022-12-02,880.0,920.0,879.0,918.0,1296254,-57988,104000,43707,71.64,25,8,3,59.53
24,2022-12-05,921.0,921.0,896.0,905.0,1196292,24791,-27000,4869,71.66,26,5,5,59.6
25,2022-12-06,905.0,914.0,888.0,891.0,990847,149106,-42000,-9864,71.66,26,5,5,59.6
26,2022-12-07,899.0,906.0,883.0,899.0,779268,148105,-7000,-10040,71.66,26,5,5,59.6
27,2022-12-08,903.0,917.0,895.0,902.0,655089,196039,-115000,-10570,71.66,26,5,5,59.6
28,2022-12-09,926.0,947.0,897.0,906.0,1358625,257348,-52000,-65000,71.66,26,5,5,59.6
29,2022-12-12,906.0,919.0,885.0,911.0,868125,104959,-79000,-3783,72.34,26,7,5,59.52
30,2022-12-13,915.0,926.0,909.0,909.0,1054860,83415,-12738,-6601,72.34,26,7,5,59.52
31,2022-12-14,921.0,942.0,910.0,939.0,1066754,142532,46999,9049,72.34,26,7,5,59.52
32,2022-12-15,940.0,948.0,915.0,936.0,1653125,141665,-440000,-8000,72.34,26,7,5,59.52
33,2022-12-16,920.0,925.0,913.0,919.0,750257,-65730,-10092,-9000,72.34,26,7,5,59.52
34,2022-12-19,910.0,912.0,850.0,853.0,1397293,195478,-236000,-5417,71.87,27,6,4,59.82
35,2022-12-20,860.0,884.0,839.0,843.0,1116074,169013,-34800,-4620,71.87,27,6,4,59.82
36,2022-12-21,849.0,862.0,840.0,857.0,950018,34645,0,-3936,71.87,27,6,4,59.82
37,2022-12-22,869.0,871.0,821.0,830.0,1271565,277639,-303000,6640,71.87,27,6,4,59.82
38,2022-12-23,822.0,832.0,811.0,819.0,685741,87930,-75000,-2872,71.87,27,6,4,59.82
39,2022-12-26,820.0,821.0,800.0,812.0,360898,66897,-66000,-1893,71.18,25,4,4,60.29
40,2022-12-27,817.0,825.0,812.0,815.0,236217,-19299,-7000,1690,71.18,25,4,4,60.29
41,2022-12-28,805.0,808.0,796.0,802.0,646767,-105321,-10000,-8690,71.18,25,4,4,60.29
42,2022-12-29,798.0,805.0,787.0,801.0,553638,190120,-55000,-1649,71.18,25,4,4,60.29
43,2022-12-30,806.0,818.0,791.0,797.0,390189,94887,-51000,-1202,71.18,25,4,4,60.29
44,2023-01-03,805.0,812.0,796.0,810.0,350166,76040,-53000,8515,70.55,23,4,4,60.35
45,2023-01-04,810.0,820.0,800.0,801.0,461012,-38795,-25000,2932,70.55,23,4,4,60.35
46,2023-01-05,800.0,801.0,721.0,723.0,3152156,-496348,-409000,4499,70.55,23,4,4,60.35
47,2023-01-06,720.0,756.0,718.0,742.0,1536512,22981,2500,26409,70.55,23,4,4,60.35
48,2023-01-09,763.0,783.0,759.0,767.0,1514236,-42253,-234000,20552,70.29,22,5,2,61.01
49,2023-01-10,783.0,811.0,770.0,776.0,2239960,-224073,-56092,11105,70.29,22,5,2,61.01
50,2023-01-11,780.0,782.0,745.0,752.0,1613099,-454838,116000,14000,70.29,22,5,2,61.01
51,2023-01-12,753.0,775.0,750.0,770.0,1396048,46684,138160,-7801,70.29,22,5,2,61.01
52,2023-01-13,783.0,792.0,772.0,774.0,1067938,107979,0,10166,70.29,22,5,2,61.01
53,2023-01-16,783.0,798.0,778.0,787.0,730247,-60300,-7758,17555,69.87,21,3,3,61.09
54,2023-01-17,787.0,790.0,781.0,785.0,490895,-80605,9925,-2588,69.87,21,3,3,61.09
55,2023-01-30,804.0,811.0,768.0,772.0,2089776,-229793,-114102,14357,70.52,18,8,2,61.1
56,2023-01-31,777.0,784.0,750.0,750.0,2352868,-458659,-112333,20934,70.52,18,8,2,61.1
57,2023-02-01,757.0,771.0,753.0,767.0,1368668,-173091,-123533,26568,70.52,18,8,2,61.1
58,2023-02-02,775.0,823.0,775.0,823.0,3039563,530130,-134104,39633,70.52,18,8,2,61.1
59,2023-02-03,828.0,848.0,815.0,841.0,1738162,145810,-2130,-12003,70.52,18,8,2,61.1
60,2023-02-06,832.0,866.0,830.0,855.0,1303942,142760,141344,-12519,70.81,17,8,3,61.13
61,2023-02-07,854.0,862.0,843.0,843.0,1116578,41581,-16266,-12762,70.81,17,8,3,61.13
62,2023-02-08,853.0,855.0,835.0,850.0,1211577,67926,-47000,-461,70.81,17,8,3,61.13
63,2023-02-09,840.0,861.0,839.0,858.0,1195689,176365,-266,-4493,70.81,17,8,3,61.13
64,2023-02-10,858.0,865.0,840.0,841.0,1042684,93236,-8591,-11838,70.81,17,8,3,61.13
65,2023-02-13,838.0,840.0,809.0,814.0,1124566,393558,-53000,-20656,71.68,20,9,1,61.88
66,2023-02-14,822.0,828.0,816.0,827.0,725005,317669,-51566,8105,71.68,20,9,1,61.88
67,2023-02-15,830.0,839.0,819.0,822.0,638418,137307,-32000,-13100,71.68,20,9,1,61.88
68,2023-02-16,830.0,853.0,826.0,838.0,874925,26614,1000,16041,71.68,20,9,1,61.88
69,2023-02-17,833.0,844.0,832.0,836.0,411361,17299,8677,-8251,71.68,20,9,1,61.88
70,2023-02-20,837.0,842.0,831.0,831.0,301893,-116901,0,-4678,71.66,22,9,2,60.98
71,2023-02-21,849.0,864.0,841.0,859.0,1103220,133740,67000,43554,71.66,22,9,2,60.98
72,2023-02-22,848.0,852.0,824.0,826.0,1012935,-474466,56734,-21010,71.66,22,9,2,60.98
73,2023-02-23,856.0,908.0,856.0,908.0,3182622,1338040,8000,19015,71.66,22,9,2,60.98
74,2023-02-24,960.0,998.0,950.0,969.0,5650795,1016035,104735,10121,71.66,22,9,2,60.98
75,2023-03-01,969.0,975.0,928.0,940.0,2965445,-800023,3000,44504,71.59,27,8,1,60.21
76,2023-03-02,950.0,959.0,929.0,935.0,1909295,-81685,85943,4973,71.59,27,8,1,60.21
77,2023-03-03,941.0,948.0,912.0,917.0,1220537,-169000,-21000,25908,71.59,27,8,1,60.21
78,2023-03-06,925.0,951.0,921.0,942.0,1446360,142696,88000,33067,70.83,25,9,0,60.11
79,2023-03-07,949.0,949.0,928.0,935.0,1262179,-115483,5000,-19780,70.83,25,9,0,60.11
80,2023-03-08,934.0,947.0,932.0,947.0,1040989,219706,3000,75491,70.83,25,9,0,60.11
81,2023-03-09,978.0,986.0,950.0,950.0,2143048,-178389,57000,52769,70.83,25,9,0,60.11
82,2023-03-10,942.0,943.0,923.0,935.0,928980,178961,0,-43818,70.83,25,9,0,60.11
83,2023-03-13,925.0,931.0,898.0,915.0,1493087,206715,-1056,-56854,70.45,23,8,1,60.03
84,2023-03-14,902.0,925.0,902.0,914.0,818262,89429,2000,-21295,70.45,23,8,1,60.03
85,2023-03-15,928.0,931.0,910.0,912.0,1112743,28733,3000,-9455,70.45,23,8,1,60.03
86,2023-03-16,925.0,946.0,912.0,916.0,1537763,145060,2000,-20906,70.45,23,8,1,60.03
87,2023-03-17,929.0,965.0,923.0,948.0,2516094,223998,23188,83400,70.45,23,8,1,60.03
88,2023-03-20,961.0,976.0,951.0,963.0,2166399,67240,16000,2609,71.01,27,8,2,59.15
89,2023-03-21,987.0,1030.0,977.0,990.0,3567780,-172260,293000,78688,71.01,27,8,2,59.15
90,2023-03-22,1010.0,1085.0,1005.0,1085.0,4109826,-415081,65000,98273,71.01,27,8,2,59.15
91,2023-03-23,1080.0,1090.0,1045.0,1075.0,3103125,223245,41000,-42296,71.01,27,8,2,59.15
92,2023-03-24,1105.0,1155.0,1095.0,1105.0,3118337,229362,31297,34464,71.01,27,8,2,59.15
93,2023-03-27,1105.0,1145.0,1095.0,1100.0,1791134,128824,0,4824,70.3,26,9,1,58.82
94,2023-03-28,1115.0,1120.0,1075.0,1090.0,1445984,402539,1734,-66677,70.3,26,9,1,58.82
95,2023-03-29,1110.0,1120.0,1065.0,1085.0,1878541,220783,33234,11173,70.3,26,9,1,58.82
96,2023-03-30,1120.0,1165.0,1110.0,1130.0,2985380,115451,15907,134218,70.3,26,9,1,58.82
97,2023-03-31,1150.0,1155.0,1095.0,1125.0,2091964,62700,734,17215,70.3,26,9,1,58.82
98,2023-04-06,1120.0,1130.0,1075.0,1125.0,1992346,108413,1000,41584,71.13,29,8,2,58.64
99,2023-04-07,1135.0,1150.0,1115.0,1130.0,1456205,69000,1000,1714,71.13,29,8,2,58.64
100,2023-04-10,1180.0,1240.0,1170.0,1240.0,4023497,-315200,72736,62844,70.91,30,8,2,58.22
101,2023-04-11,1250.0,1255.0,1220.0,1235.0,2411771,258375,15000,-9296,70.91,30,8,2,58.22
102,2023-04-12,1230.0,1240.0,1210.0,1235.0,1546586,84344,-3055,51278,70.91,30,8,2,58.22
103,2023-04-13,1225.0,1230.0,1160.0,1175.0,3402503,25813,-39000,-55985,70.91,30,8,2,58.22
104,2023-04-14,1190.0,1200.0,1165.0,1180.0,1690754,243154,-20000,-27631,70.91,30,8,2,58.22
105,2023-04-17,1185.0,1205.0,1165.0,1175.0,1115170,137874,-70000,27183,70.94,29,9,1,58.56
106,2023-04-18,1155.0,1180.0,1150.0,1160.0,1779749,529478,6000,-21761,70.94,29,9,1,58.56
107,2023-04-19,1170.0,1205.0,1145.0,1155.0,2538235,302061,-424000,39485,70.94,29,9,1,58.56
108,2023-04-20,1145.0,1165.0,1125.0,1130.0,1080596,306363,-1000,-26003,70.94,29,9,1,58.56
109,2023-04-21,1150.0,1150.0,1085.0,1095.0,2784185,1139212,-333000,-83234,70.94,29,9,1,58.56
110,2023-04-24,1105.0,1140.0,1095.0,1135.0,2021454,279655,196734,14533,71.68,30,9,3,58.17
111,2023-04-25,1115.0,1125.0,1070.0,1085.0,2585552,697574,92000,-73076,71.68,30,9,3,58.17
112,2023-04-26,1105.0,1145.0,1095.0,1135.0,2949706,208892,195000,129365,71.68,30,9,3,58.17
113,2023-04-27,1170.0,1180.0,1130.0,1165.0,3162954,181161,177000,-892,71.68,30,9,3,58.17
114,2023-04-28,1180.0,1195.0,1125.0,1165.0,2430737,-10270,29500,14704,71.68,30,9,3,58.17
115,2023-05-02,1165.0,1215.0,1160.0,1210.0,1940695,536735,-4000,35114,70.93,27,9,2,58.77
116,2023-05-03,1210.0,1220.0,1165.0,1180.0,1342886,-37248,-43344,-37253,70.93,27,9,2,58.77
117,2023-05-04,1180.0,1195.0,1165.0,1175.0,950287,213317,797,13133,70.93,27,9,2,58.77
118,2023-05-05,1180.0,1195.0,1130.0,1130.0,1703361,-259678,-9469,-29903,70.93,27,9,2,58.77
119,2023-05-08,1150.0,1165.0,1115.0,1125.0,1448203,87975,2124,-2089,69.87,27,8,2,58.09
120,2023-05-09,1105.0,1135.0,1075.0,1115.0,2343170,91511,0,70617,69.87,27,8,2,58.09
121,2023-05-10,1060.0,1065.0,1005.0,1005.0,3878154,-761831,-59000,-102171,69.87,27,8,2,58.09
122,2023-05-11,1010.0,1045.0,1005.0,1020.0,2275165,492815,95062,25855,69.87,27,8,2,58.09
123,2023-05-12,1010.0,1045.0,992.0,1035.0,2015788,36643,102000,-20670,69.87,27,8,2,58.09
124,2023-05-15,1035.0,1040.0,1005.0,1015.0,1303512,-30753,1000,-30947,70.04,28,6,3,58.1
125,2023-05-16,1030.0,1070.0,1030.0,1045.0,1331675,113208,52000,87296,70.04,28,6,3,58.1
126,2023-05-17,1060.0,1085.0,1055.0,1065.0,1575182,-14001,56000,120364,70.04,28,6,3,58.1
127,2023-05-18,1090.0,1100.0,1060.0,1065.0,1677372,-132600,29000,4095,70.04,28,6,3,58.1
128,2023-05-19,1080.0,1085.0,1045.0,1080.0,1609813,-73768,15000,1010,70.04,28,6,3,58.1
129,2023-05-22,1075.0,1085.0,1045.0,1060.0,1239006,-363958,12469,-17953,68.96,26,5,2,58.6
130,2023-05-23,1070.0,1140.0,1070.0,1125.0,2831561,356388,114428,65131,68.96,26,5,2,58.6
131,2023-05-24,1120.0,1120.0,1085.0,1100.0,1478931,-471191,32205,10002,68.96,26,5,2,58.6
132,2023-05-25,1145.0,1190.0,1125.0,1145.0,3197544,160005,33000,70489,68.96,26,5,2,58.6
133,2023-05-26,1200.0,1230.0,1155.0,1170.0,3870190,56342,46600,-28055,68.96,26,5,2,58.6
134,2023-05-29,1210.0,1245.0,1180.0,1205.0,3060961,-302986,30000,812,68.41,25,6,2,57.82
135,2023-05-30,1225.0,1225.0,1185.0,1195.0,2046069,-70153,91265,-35701,68.41,25,6,2,57.82
136,2023-05-31,1190.0,1200.0,1145.0,1160.0,1843579,144889,-110005,-6290,68.41,25,6,2,57.82
137,2023-06-01,1150.0,1180.0,1140.0,1165.0,1637869,33424,-104275,44473,68.41,25,6,2,57.82
138,2023-06-02,1185.0,1240.0,1180.0,1205.0,2725467,567680,112854,6324,68.41,25,6,2,57.82
139,2023-06-05,1225.0,1225.0,1180.0,1200.0,1550895,18579,7170,-37739,68.94,24,7,5,56.78
140,2023-06-06,1190.0,1220.0,1180.0,1205.0,1293534,215289,-1825,-12067,68.94,24,7,5,56.78
141,2023-06-07,1210.0,1235.0,1195.0,1200.0,1526500,163850,7955,7296,68.94,24,7,5,56.78
142,2023-06-08,1200.0,1215.0,1125.0,1140.0,2041612,-276374,6532,-75167,68.94,24,7,5,56.78
143,2023-06-09,1090.0,1165.0,1080.0,1160.0,2436367,-14167,-73607,85270,68.94,24,7,5,56.78
144,2023-06-12,1160.0,1175.0,1140.0,1140.0,1484824,2533,-82000,18327,69.1,24,8,4,57.0
145,2023-06-13,1145.0,1185.0,1145.0,1170.0,1811238,290159,-77468,64964,69.1,24,8,4,57.0
146,2023-06-14,1140.0,1230.0,1135.0,1175.0,2734907,585301,-10334,76166,69.1,24,8,4,57.0
147,2023-06-15,1195.0,1215.0,1175.0,1200.0,1795930,281611,12000,29422,69.1,24,8,4,57.0
148,2023-06-16,1215.0,1215.0,1180.0,1190.0,2741913,-660120,737267,-67317,69.1,24,8,4,57.0
149,2023-06-19,1205.0,1230.0,1200.0,1215.0,2362485,-757846,783462,9401,68.09,24,6,3,57.25
150,2023-06-20,1215.0,1225.0,1160.0,1200.0,2729370,-724456,454603,-68767,68.09,24,6,3,57.25
151,2023-06-21,1200.0,1220.0,1180.0,1215.0,2880779,-443221,576000,15522,68.09,24,6,3,57.25
152,2023-06-26,1170.0,1240.0,1170.0,1225.0,2846752,-669421,900000,7466,67.95,23,8,2,57.31
153,2023-06-27,1215.0,1225.0,1145.0,1145.0,2028808,-300667,-222000,-160495,67.95,23,8,2,57.31
154,2023-06-28,1165.0,1195.0,1160.0,1180.0,1810171,163797,144000,-151857,67.95,23,8,2,57.31
155,2023-06-29,1210.0,1295.0,1205.0,1295.0,2064237,175656,-5000,38549,67.95,23,8,2,57.31
156,2023-06-30,1400.0,1420.0,1365.0,1420.0,2500031,-400891,130000,26550,67.95,23,8,2,57.31
157,2023-07-03,1465.0,1560.0,1440.0,1495.0,6735538,291712,304000,125830,67.84,24,10,3,55.35
158,2023-07-04,1505.0,1610.0,1485.0,1515.0,4412585,-588412,258241,10386,67.84,24,10,3,55.35
159,2023-07-05,1520.0,1565.0,1440.0,1495.0,3181012,-139060,85000,-81721,67.84,24,10,3,55.35
160,2023-07-06,1460.0,1485.0,1420.0,1440.0,4607810,-1096102,4000,24299,67.84,24,10,3,55.35
161,2023-07-07,1440.0,1530.0,1430.0,1505.0,5967987,-601736,317450,141545,67.84,24,10,3,55.35
162,2023-07-10,1485.0,1555.0,1465.0,1545.0,3537709,-430702,323000,34326,67.02,23,7,6,54.87
163,2023-07-11,1600.0,1690.0,1590.0,1650.0,4795478,-560618,306716,23867,67.02,23,7,6,54.87
164,2023-07-12,1660.0,1745.0,1640.0,1735.0,4188047,-279497,140811,-26559,67.02,23,7,6,54.87
165,2023-07-13,1840.0,1905.0,1810.0,1870.0,4765868,-614203,513859,-54150,67.02,23,7,6,54.87
166,2023-07-14,1900.0,2000.0,1830.0,1945.0,5787106,-1348798,314859,27586,67.02,23,7,6,54.87
167,2023-07-17,1905.0,1930.0,1830.0,1870.0,3653107,-36132,-6290,-18640,67.15,22,6,6,55.81
168,2023-07-18,1900.0,1915.0,1790.0,1845.0,4621601,245559,-67246,-58555,67.15,22,6,6,55.81
169,2023-07-19,1850.0,1895.0,1795.0,1800.0,5114956,-342919,-136092,-103567,67.15,22,6,6,55.81
170,2023-07-20,1830.0,1920.0,1820.0,1900.0,5224827,-389963,55550,58406,67.15,22,6,6,55.81
171,2023-07-21,1850.0,2090.0,1830.0,2075.0,6567197,-820342,190000,187512,67.15,22,6,6,55.81
172,2023-07-24,2100.0,2135.0,2020.0,2115.0,4693639,-141067,6914,75297,67.45,21,6,9,54.85
173,2023-07-25,2125.0,2145.0,2040.0,2045.0,4277000,-77690,202000,-107121,67.45,21,6,9,54.85
174,2023-07-26,2050.0,2110.0,2000.0,2030.0,3598176,-42881,85904,-40628,67.45,21,6,9,54.85
175,2023-07-27,2030.0,2125.0,1920.0,1955.0,5911302,-595870,163712,-61379,67.45,21,6,9,54.85
176,2023-07-28,1945.0,1960.0,1865.0,1895.0,5171300,-22619,-20144,15560,67.45,21,6,9,54.85
177,2023-07-31,1835.0,1880.0,1745.0,1780.0,5961048,614407,-115000,-238515,68.77,19,7,5,58.2
178,2023-08-01,1800.0,1805.0,1685.0,1725.0,4049186,213927,-134000,12489,68.77,19,7,5,58.2
179,2023-08-02,1725.0,1760.0,1555.0,1555.0,5329626,-78319,-56000,-74002,68.77,19,7,5,58.2
180,2023-08-04,1475.0,1610.0,1475.0,1555.0,6172157,-386210,-15000,-31854,68.77,19,7,5,58.2
181,2023-08-07,1605.0,1705.0,1585.0,1665.0,4169903,-753444,85000,151105,68.08,23,6,7,55.93
182,2023-08-08,1725.0,1825.0,1675.0,1755.0,7269777,-365361,332000,18427,68.08,23,6,7,55.93
183,2023-08-09,1675.0,1765.0,1660.0,1690.0,5789716,-220060,218000,-28731,68.08,23,6,7,55.93
184,2023-08-10,1640.0,1655.0,1525.0,1565.0,5135072,530759,-6000,-126741,68.08,23,6,7,55.93
185,2023-08-11,1610.0,1645.0,1570.0,1575.0,2793150,-18955,-121000,12082,68.08,23,6,7,55.93
186,2023-08-14,1525.0,1620.0,1515.0,1570.0,2779972,-160611,10000,8301,67.63,23,6,5,56.5
187,2023-08-15,1670.0,1710.0,1610.0,1635.0,4192544,-462117,76000,59574,67.63,23,6,5,56.5
188,2023-08-16,1635.0,1730.0,1620.0,1710.0,4493839,-274518,190000,129775,67.63,23,6,5,56.5
189,2023-08-17,1685.0,1730.0,1660.0,1700.0,4252242,-854477,167000,42898,67.63,23,6,5,56.5
190,2023-08-18,1710.0,1725.0,1600.0,1645.0,3845366,139945,81000,-92709,67.63,23,6,5,56.5
191,2023-08-21,1680.0,1710.0,1650.0,1660.0,2314899,-37687,-26000,37037,67.15,22,4,8,55.53
192,2023-08-22,1730.0,1740.0,1690.0,1715.0,3610175,37073,93004,-6304,67.15,22,4,8,55.53
193,2023-08-23,1725.0,1770.0,1685.0,1770.0,3496173,-220583,-12000,38679,67.15,22,4,8,55.53
194,2023-08-24,1870.0,1875.0,1735.0,1750.0,6459973,-595143,-79000,-45713,67.15,22,4,8,55.53
195,2023-08-25,1695.0,1715.0,1590.0,1610.0,4966229,-314384,-297097,-74215,67.15,22,4,8,55.53
196,2023-08-28,1630.0,1635.0,1565.0,1600.0,2224826,252468,-122000,-19071,67.69,20,8,5,56.54
197,2023-08-29,1630.0,1650.0,1605.0,1640.0,1983043,59688,11000,-23161,67.69,20,8,5,56.54
198,2023-08-30,1685.0,1720.0,1675.0,1700.0,2563265,272295,21000,26955,67.69,20,8,5,56.54
199,2023-08-31,1540.0,1605.0,1530.0,1560.0,7135429,-1152680,-56502,41186,67.69,20,8,5,56.54
200,2023-09-01,1605.0,1605.0,1510.0,1510.0,3739083,-168205,-186198,6055,67.69,20,8,5,56.54
201,2023-09-04,1530.0,1565.0,1495.0,1555.0,2516090,-91815,-196000,43621,67.99,19,7,5,57.42
202,2023-09-05,1525.0,1575.0,1525.0,1560.0,1693157,-123466,-6046,-8369,67.99,19,7,5,57.42
203,2023-09-06,1570.0,1605.0,1560.0,1580.0,1775231,132242,-12000,-3241,67.99,19,7,5,57.42
204,2023-09-07,1560.0,1570.0,1545.0,1550.0,1250412,-283530,-3049,-18510,67.99,19,7,5,57.42
205,2023-09-08,1540.0,1580.0,1525.0,1555.0,1399634,22550,9951,23627,67.99,19,7,5,57.42
206,2023-09-11,1570.0,1575.0,1460.0,1490.0,2666107,138551,-49000,-161443,67.78,21,6,3,58.15
207,2023-09-12,1490.0,1510.0,1440.0,1450.0,2393194,59991,-98000,-23404,67.78,21,6,3,58.15
208,2023-09-13,1460.0,1505.0,1455.0,1465.0,2218323,153170,-31000,12354,67.78,21,6,3,58.15
209,2023-09-14,1500.0,1515.0,1465.0,1480.0,2647117,-544754,7000,67380,67.78,21,6,3,58.15
210,2023-09-15,1500.0,1530.0,1490.0,1520.0,3362799,-400521,1034090,42169,67.78,21,6,3,58.15
211,2023-09-18,1500.0,1500.0,1405.0,1410.0,2977179,-517158,-337000,-139068,68.3,17,7,6,57.84
212,2023-09-19,1430.0,1440.0,1360.0,1375.0,2964762,683929,-618064,-38724,68.3,17,7,6,57.84
213,2023-09-20,1355.0,1415.0,1355.0,1365.0,2560638,44669,-119000,-82935,68.3,17,7,6,57.84
214,2023-09-21,1345.0,1390.0,1325.0,1380.0,2640419,264091,-43050,-3904,68.3,17,7,6,57.84
215,2023-09-22,1360.0,1440.0,1355.0,1440.0,2227518,-111807,86000,-45599,68.3,17,7,6,57.84
216,2023-09-25,1445.0,1460.0,1420.0,1450.0,1595304,-43985,145000,-7952,67.53,16,8,5,57.36
217,2023-09-26,1440.0,1490.0,1430.0,1435.0,1948152,-232036,66901,62878,67.53,16,8,5,57.36
218,2023-09-27,1445.0,1490.0,1430.0,1470.0,2300755,-51409,295500,-40409,67.53,16,8,5,57.36
219,2023-09-28,1490.0,1535.0,1485.0,1495.0,3128085,-557947,92000,43027,67.53,16,8,5,57.36
220,2023-10-02,1555.0,1640.0,1550.0,1640.0,3504775,-237936,257000,36392,67.12,16,6,7,56.72
221,2023-10-03,1645.0,1660.0,1580.0,1595.0,3969113,-441996,121402,52752,67.12,16,6,7,56.72
222,2023-10-04,1560.0,1610.0,1550.0,1590.0,2250224,27060,57951,29540,67.12,16,6,7,56.72
223,2023-10-05,1625.0,1655.0,1610.0,1620.0,2987384,-245594,102000,-7767,67.12,16,6,7,56.72
224,2023-10-06,1640.0,1665.0,1610.0,1660.0,2546073,45687,123000,24388,67.12,16,6,7,56.72
225,2023-10-11,1650.0,1675.0,1590.0,1625.0,4427208,306765,134750,21531,67.3,15,7,7,56.96
226,2023-10-12,1635.0,1695.0,1630.0,1670.0,2912145,91726,88000,850,67.3,15,7,7,56.96
227,2023-10-13,1675.0,1705.0,1620.0,1645.0,2445532,-239272,93000,-13885,67.3,15,7,7,56.96
228,2023-10-16,1630.0,1645.0,1590.0,1590.0,1462485,-216231,-53046,34949,67.91,19,8,6,56.41
229,2023-10-17,1615.0,1620.0,1490.0,1495.0,3636391,-207292,-14000,16405,67.91,19,8,6,56.41
230,2023-10-18,1460.0,1500.0,1440.0,1445.0,2710905,18043,-175000,61950,67.91,19,8,6,56.41
231,2023-10-19,1455.0,1500.0,1425.0,1465.0,2550248,-505286,90540,59910,67.91,19,8,6,56.41
232,2023-10-20,1455.0,1530.0,1425.0,1515.0,2681604,-465238,284951,22983,67.91,19,8,6,56.41
233,2023-10-23,1500.0,1570.0,1500.0,1515.0,2570212,-19558,62000,10403,67.88,19,7,6,56.7
234,2023-10-24,1560.0,1665.0,1550.0,1665.0,5610828,-219151,476000,79984,67.88,19,7,6,56.7
235,2023-10-25,1650.0,1690.0,1640.0,1655.0,3810214,-408578,168296,37547,67.88,19,7,6,56.7
236,2023-10-26,1580.0,1615.0,1570.0,1585.0,3057761,-480297,213872,15086,67.88,19,7,6,56.7
237,2023-10-27,1615.0,1660.0,1600.0,1645.0,2695736,99629,103500,-30778,67.88,19,7,6,56.7
238,2023-10-30,1655.0,1670.0,1600.0,1620.0,2078031,-397663,68000,11866,67.75,17,8,6,56.74
239,2023-10-31,1645.0,1650.0,1520.0,1520.0,2186906,-40117,701,-63045,67.75,17,8,6,56.74
240,2023-11-01,1535.0,1545.0,1485.0,1515.0,1627252,-23966,-4000,-36122,67.75,17,8,6,56.74
241,2023-11-02,1585.0,1625.0,1560.0,1580.0,2304945,-183295,35000,38791,67.75,17,8,6,56.74
242,2023-11-03,1590.0,1690.0,1580.0,1690.0,3862046,331420,276000,64087,67.75,17,8,6,56.74
243,2023-11-06,1720.0,1775.0,1690.0,1760.0,4195186,-498016,385000,33061,67.74,19,7,5,57.02
244,2023-11-07,1735.0,1820.0,1730.0,1770.0,3350453,-114617,178000,27753,67.74,19,7,5,57.02
245,2023-11-08,1815.0,1865.0,1785.0,1805.0,5253985,162620,154000,-25474,67.74,19,7,5,57.02
246,2023-11-09,1800.0,1825.0,1775.0,1785.0,2583759,-345768,-26000,-28429,67.74,19,7,5,57.02
247,2023-11-10,1775.0,1825.0,1755.0,1810.0,2409329,-118117,4000,-7179,67.74,19,7,5,57.02
