,ds,open_price,high_price,low_price,y,volume,foreign,investment,dealer,ratio_over_400_shares,shareholders_400_to_600,shareholders_600_to_800,shareholders_800_to_1000,ratio_over_1000_shares
20,2022-11-29,473.5,488.0,473.0,487.0,40266315,1097863,-32483,-186712,88.37,476,303,210,85.94
21,2022-11-30,483.0,490.0,482.5,490.0,60728041,8270838,-63860,-966346,88.37,476,303,210,85.94
22,2022-12-01,506.0,508.0,498.5,498.5,43684491,11921705,291000,-2473761,88.37,476,303,210,85.94
23,2022-12-02,490.0,497.0,490.0,492.5,29909021,-5943236,92794,-1941022,88.37,476,303,210,85.94
24,2022-12-05,491.5,497.5,489.0,489.0,33048153,-5905268,190000,-372798,88.27,476,303,215,85.83
25,2022-12-06,488.0,489.0,478.0,478.0,44964237,-7218406,-148481,-1008081,88.27,476,303,215,85.83
26,2022-12-07,477.0,485.5,475.0,475.0,39978821,-5234341,-84700,-39231,88.27,476,303,215,85.83
27,2022-12-08,475.0,475.0,467.0,471.5,28348573,-3133190,-39023,-1197676,88.27,476,303,215,85.83
28,2022-12-09,478.0,484.5,476.0,481.5,28903860,931251,90000,1395585,88.27,476,303,215,85.83
29,2022-12-12,476.5,478.0,473.5,475.0,24064002,-1263946,-7382,-749603,88.27,478,303,222,85.8
30,2022-12-13,473.0,476.0,471.0,471.5,36028109,-8604489,-70809,354736,88.27,478,303,222,85.8
31,2022-12-14,472.0,480.5,472.0,480.5,35263781,5149717,156925,-302322,88.27,478,303,222,85.8
32,2022-12-15,476.0,481.5,474.5,480.5,26001756,3461222,-50177,-419135,88.27,478,303,222,85.8
33,2022-12-16,466.5,471.0,465.5,471.0,51707693,-12722396,531124,-3062650,88.27,478,303,222,85.8
34,2022-12-19,466.5,469.5,465.0,466.5,24231653,-3017743,359000,-1075223,88.19,481,301,227,85.7
35,2022-12-20,465.0,467.0,455.0,457.5,33181363,-8021048,633973,-1251202,88.19,481,301,227,85.7
36,2022-12-21,460.0,463.0,457.0,459.0,40831313,410717,-413000,-1033470,88.19,481,301,227,85.7
37,2022-12-22,466.5,469.0,464.0,468.0,14519582,3091468,574000,-286592,88.19,481,301,227,85.7
38,2022-12-23,457.5,458.5,455.0,455.0,26724153,-13810202,-55000,-677522,88.19,481,301,227,85.7
39,2022-12-26,454.0,457.0,453.5,456.5,9152790,-1037654,-69028,-62155,88.1,478,302,225,85.62
40,2022-12-27,458.0,462.5,457.0,457.0,10486219,754649,61230,-61970,88.1,478,302,225,85.62
41,2022-12-28,451.0,452.0,446.0,451.0,34823492,-15629449,-59000,-1739234,88.1,478,302,225,85.62
42,2022-12-29,444.0,449.5,442.5,446.0,25596357,-5898837,-123700,1168332,88.1,478,302,225,85.62
43,2022-12-30,455.0,456.5,448.5,448.5,22297604,-165649,-242000,539790,88.1,478,302,225,85.62
44,2023-01-03,446.0,453.5,443.0,453.0,15311364,-1034547,229000,-53721,88.12,473,307,225,85.64
45,2023-01-04,449.5,455.0,448.5,449.5,20626874,-2960652,263000,993599,88.12,473,307,225,85.64
46,2023-01-05,459.0,459.5,455.0,458.5,23972099,6725971,-17000,-634540,88.12,473,307,225,85.64
47,2023-01-06,455.0,459.5,455.0,458.5,21313593,4193266,334000,1782215,88.12,473,307,225,85.64
48,2023-01-09,468.0,481.0,467.5,481.0,49186355,29062581,521668,991152,88.26,474,308,222,85.79
49,2023-01-10,486.0,487.0,483.0,486.0,34785370,13398130,513622,-615729,88.26,474,308,222,85.79
50,2023-01-11,487.0,488.0,482.0,484.5,21749124,-114068,101000,1134901,88.26,474,308,222,85.79
51,2023-01-12,487.5,488.0,484.0,486.5,22416984,5298975,446077,555645,88.26,474,308,222,85.79
52,2023-01-13,507.0,509.0,499.0,500.0,81848755,49026183,1198000,516717,88.26,474,308,222,85.79
53,2023-01-16,506.0,508.0,503.0,505.0,38781925,18938754,-392238,171840,88.52,489,302,216,86.06
54,2023-01-17,504.0,504.0,499.5,503.0,29443522,10959677,-4542411,696583,88.52,489,302,216,86.06
55,2023-01-30,542.0,543.0,534.0,543.0,148413161,80641049,937673,880408,88.8,494,298,212,86.35
56,2023-01-31,537.0,538.0,521.0,522.0,79212272,-13043184,242395,2514598,88.8,494,298,212,86.35
57,2023-02-01,532.0,533.0,522.0,530.0,42539626,9254733,-36042,439039,88.8,494,298,212,86.35
58,2023-02-02,538.0,542.0,537.0,540.0,46523592,20869126,22398,-710818,88.8,494,298,212,86.35
59,2023-02-03,540.0,542.0,536.0,542.0,34156234,16056635,-519262,-152827,88.8,494,298,212,86.35
60,2023-02-06,532.0,533.0,526.0,526.0,32208918,-10181535,588672,-283292,88.89,490,305,212,86.42
61,2023-02-07,524.0,528.0,522.0,523.0,24362116,-2729764,223480,305157,88.89,490,305,212,86.42
62,2023-02-08,538.0,540.0,534.0,540.0,37633169,19455261,301134,593481,88.89,490,305,212,86.42
63,2023-02-09,540.0,540.0,536.0,540.0,22311345,6954368,20480,62018,88.89,490,305,212,86.42
64,2023-02-10,544.0,546.0,541.0,545.0,30445088,14192776,-40200,-358743,88.89,490,305,212,86.42
65,2023-02-13,544.0,544.0,538.0,541.0,23903151,-1673756,330509,-916837,88.93,489,302,215,86.46
66,2023-02-14,544.0,546.0,543.0,545.0,23855974,6109104,1132930,460123,88.93,489,302,215,86.46
67,2023-02-15,526.0,532.0,522.0,525.0,66068713,-7965699,444000,-1262568,88.93,489,302,215,86.46
68,2023-02-16,528.0,531.0,524.0,528.0,33509968,3051529,-355200,943866,88.93,489,302,215,86.46
69,2023-02-17,524.0,524.0,516.0,518.0,29673053,-9078305,3909,-117835,88.93,489,302,215,86.46
70,2023-02-20,514.0,519.0,511.0,517.0,21181235,-1766552,-455100,-247630,88.88,490,295,215,86.43
71,2023-02-21,515.0,517.0,513.0,516.0,15097509,-2205042,2900,-308282,88.88,490,295,215,86.43
72,2023-02-22,506.0,509.0,505.0,507.0,26578867,-2704632,26381,-854142,88.88,490,295,215,86.43
73,2023-02-23,512.0,521.0,510.0,518.0,26801677,5032120,-328000,1226123,88.88,490,295,215,86.43
74,2023-02-24,524.0,525.0,511.0,511.0,48372303,709710,342818,-50841,88.88,490,295,215,86.43
75,2023-03-01,504.0,522.0,504.0,522.0,45971058,7750760,47900,-1807013,88.9,488,299,216,86.43
76,2023-03-02,519.0,520.0,515.0,519.0,18017085,154222,110456,-708795,88.9,488,299,216,86.43
77,2023-03-03,524.0,525.0,516.0,516.0,24117189,-5791773,1069000,-61768,88.9,488,299,216,86.43
78,2023-03-06,520.0,524.0,517.0,521.0,24741125,-62593,943510,2845632,88.9,476,297,213,86.47
79,2023-03-07,521.0,526.0,519.0,524.0,27650283,77176,1490510,798515,88.9,476,297,213,86.47
80,2023-03-08,521.0,523.0,518.0,521.0,27077587,-5027829,150000,1668753,88.9,476,297,213,86.47
81,2023-03-09,525.0,526.0,522.0,522.0,25639391,-205697,203510,197626,88.9,476,297,213,86.47
82,2023-03-10,515.0,516.0,511.0,513.0,25572403,-8137513,158000,-806093,88.9,476,297,213,86.47
83,2023-03-13,513.0,518.0,509.0,516.0,22568740,1478397,62470,492329,88.84,481,296,208,86.43
84,2023-03-14,511.0,514.0,510.0,510.0,26599476,-4624129,217000,-54721,88.84,481,296,208,86.43
85,2023-03-15,515.0,516.0,510.0,511.0,24080361,-2122661,285143,-1430360,88.84,481,296,208,86.43
86,2023-03-16,505.0,510.0,504.0,505.0,23325664,-5725796,171000,312157,88.84,481,296,208,86.43
87,2023-03-17,516.0,518.0,513.0,518.0,35872881,8563033,-1850123,-50544,88.84,481,296,208,86.43
88,2023-03-20,517.0,518.0,510.0,512.0,12752221,-1744234,11000,56870,89.02,489,293,208,86.59
89,2023-03-21,515.0,517.0,512.0,517.0,18519120,2379737,222000,90597,89.02,489,293,208,86.59
90,2023-03-22,524.0,533.0,524.0,533.0,45681056,29608266,184006,333026,89.02,489,293,208,86.59
91,2023-03-23,528.0,539.0,528.0,538.0,28614856,9495780,617005,-586241,89.02,489,293,208,86.59
92,2023-03-24,536.0,539.0,535.0,539.0,22963771,6009850,1972584,-153716,89.02,489,293,208,86.59
93,2023-03-27,533.0,536.0,531.0,531.0,17170557,-1238271,-156000,280184,89.05,487,291,209,86.63
94,2023-03-28,525.0,530.0,524.0,525.0,18327556,-1466472,-93016,-56726,89.05,487,291,209,86.63
95,2023-03-29,533.0,533.0,525.0,530.0,17620195,4816575,83817,-425960,89.05,487,291,209,86.63
96,2023-03-30,536.0,537.0,531.0,535.0,20380650,5724080,-99996,146845,89.05,487,291,209,86.63
97,2023-03-31,538.0,538.0,532.0,533.0,24324776,3829775,-84520,757555,89.05,487,291,209,86.63
98,2023-04-06,530.0,531.0,526.0,530.0,26706549,2353359,-29000,-221335,89.05,485,289,210,86.64
99,2023-04-07,535.0,535.0,529.0,531.0,11114272,2281374,44000,-94000,89.05,485,289,210,86.64
100,2023-04-10,533.0,533.0,528.0,529.0,8203168,1224023,-55165,-78588,88.98,489,289,208,86.56
101,2023-04-11,522.0,527.0,522.0,524.0,23087326,-1472036,-1225000,635400,88.98,489,289,208,86.56
102,2023-04-12,523.0,524.0,517.0,520.0,24772925,-6271725,-538389,342207,88.98,489,289,208,86.56
103,2023-04-13,515.0,517.0,510.0,510.0,27501436,-9289568,-154000,-202765,88.98,489,289,208,86.56
104,2023-04-14,516.0,520.0,513.0,516.0,21174653,3825159,-169000,304334,88.98,489,289,208,86.56
105,2023-04-17,519.0,520.0,514.0,520.0,17895837,1841976,151000,-182401,88.96,478,292,206,86.56
106,2023-04-18,518.0,520.0,514.0,515.0,15687059,-1670217,-261000,135362,88.96,478,292,206,86.56
107,2023-04-19,517.0,518.0,509.0,510.0,23209923,-7975427,-1197912,2393364,88.96,478,292,206,86.56
108,2023-04-20,512.0,516.0,510.0,513.0,21002685,111354,-524178,407888,88.96,478,292,206,86.56
109,2023-04-21,520.0,520.0,510.0,511.0,25440179,155971,-263000,186268,88.96,478,292,206,86.56
110,2023-04-24,505.0,510.0,504.0,507.0,17579661,-3146787,-535519,15451,88.87,485,283,214,86.46
111,2023-04-25,504.0,505.0,498.0,498.0,40916105,-17769293,-149800,-315985,88.87,485,283,214,86.46
112,2023-04-26,498.0,498.5,491.0,491.5,33174539,-9077254,403000,3747195,88.87,485,283,214,86.46
113,2023-04-27,491.0,495.0,489.0,493.5,34149043,-6968284,-398000,375801,88.87,485,283,214,86.46
114,2023-04-28,498.5,502.0,498.0,502.0,38812949,-881076,514800,137973,88.87,485,283,214,86.46
115,2023-05-02,500.0,502.0,496.5,501.0,17142380,-2159146,388000,1294376,88.88,480,284,217,86.46
116,2023-05-03,496.0,498.0,495.0,496.0,12694698,-4095043,127228,362707,88.88,480,284,217,86.46
117,2023-05-04,497.0,499.5,496.0,498.0,13699933,-1634921,37514,346694,88.88,480,284,217,86.46
118,2023-05-05,500.0,502.0,498.5,500.0,7898012,265025,-152001,414877,88.88,480,284,217,86.46
119,2023-05-08,509.0,509.0,502.0,504.0,11737287,854463,318523,106869,88.87,472,289,211,86.48
120,2023-05-09,507.0,510.0,505.0,510.0,18762778,6379811,293418,156463,88.87,472,289,211,86.48
121,2023-05-10,508.0,508.0,500.0,503.0,19385820,-7065532,-5673,192072,88.87,472,289,211,86.48
122,2023-05-11,506.0,506.0,498.5,499.0,13775130,-2763328,-35795,140237,88.87,472,289,211,86.48
123,2023-05-12,496.0,500.0,495.0,496.0,20746928,-7035462,93011,1001924,88.87,472,289,211,86.48
124,2023-05-15,497.0,499.5,494.5,495.5,15548031,-2527894,192233,1060400,89.04,469,297,199,86.68
125,2023-05-16,503.0,508.0,500.0,505.0,24052785,2405018,-323528,4427640,89.04,469,297,199,86.68
126,2023-05-17,508.0,521.0,506.0,519.0,44352410,16087378,20302,11898114,89.04,469,297,199,86.68
127,2023-05-18,533.0,536.0,526.0,530.0,46107848,18850886,-2179191,4958499,89.04,469,297,199,86.68
128,2023-05-19,535.0,535.0,529.0,532.0,34742592,17952491,-95039,1995735,89.04,469,297,199,86.68
129,2023-05-22,532.0,533.0,529.0,531.0,19037508,6069215,-161250,123363,89.25,472,289,202,86.89
130,2023-05-23,530.0,531.0,525.0,530.0,20126817,5899991,-366888,713522,89.25,472,289,202,86.89
131,2023-05-24,527.0,528.0,524.0,525.0,22621221,-611336,239125,1578149,89.25,472,289,202,86.89
132,2023-05-25,542.0,545.0,537.0,543.0,68360924,42422934,89000,1735086,89.25,472,289,202,86.89
133,2023-05-26,568.0,568.0,563.0,566.0,104924623,69215029,-814000,587444,89.25,472,289,202,86.89
134,2023-05-29,574.0,574.0,564.0,568.0,58813792,20509940,-187892,78759,89.48,477,285,205,87.11
135,2023-05-30,566.0,568.0,563.0,566.0,47490594,11458219,-401374,61955,89.48,477,285,205,87.11
136,2023-05-31,560.0,562.0,551.0,558.0,90675529,7888959,-223690,2533068,89.48,477,285,205,87.11
137,2023-06-01,550.0,554.0,550.0,551.0,25257673,-2903289,141697,295070,89.48,477,285,205,87.11
138,2023-06-02,559.0,564.0,557.0,562.0,34705102,8371511,167078,36962,89.48,477,285,205,87.11
139,2023-06-05,560.0,560.0,555.0,555.0,17483804,-2492596,-300385,-244744,89.52,483,287,207,87.13
140,2023-06-06,554.0,562.0,553.0,560.0,21562088,3149288,-342255,393218,89.52,483,287,207,87.13
141,2023-06-07,561.0,568.0,560.0,568.0,29091913,7436113,1450969,339227,89.52,483,287,207,87.13
142,2023-06-08,562.0,568.0,555.0,559.0,25250687,-3259815,-233160,-272205,89.52,483,287,207,87.13
143,2023-06-09,561.0,566.0,561.0,565.0,19776199,5015468,-105793,427270,89.52,483,287,207,87.13
144,2023-06-12,574.0,574.0,571.0,574.0,28656646,14441732,429000,112690,89.69,488,291,204,87.29
145,2023-06-13,593.0,594.0,589.0,593.0,62671781,34283682,-117533,1393139,89.69,488,291,204,87.29
146,2023-06-14,590.0,591.0,587.0,590.0,25981992,1725838,-72272,512051,89.69,488,291,204,87.29
147,2023-06-15,590.0,593.0,587.0,591.0,29868798,7471143,-554517,35928,89.69,488,291,204,87.29
148,2023-06-16,590.0,590.0,584.0,589.0,41560389,6401175,-1805383,234787,89.69,488,291,204,87.29
149,2023-06-19,583.0,585.0,582.0,583.0,14883308,-1692875,111846,-296316,89.7,492,288,209,87.28
150,2023-06-20,579.0,585.0,579.0,583.0,17013418,1296432,-763677,-206348,89.7,492,288,209,87.28
151,2023-06-21,582.0,585.0,578.0,581.0,23718735,1031096,-692451,589582,89.7,492,288,209,87.28
152,2023-06-26,576.0,578.0,574.0,574.0,29870090,-5693753,-3000,313582,89.66,488,288,210,87.25
153,2023-06-27,570.0,575.0,569.0,572.0,22447417,-5349685,-2005652,500874,89.66,488,288,210,87.25
154,2023-06-28,579.0,579.0,571.0,574.0,18684508,-3671775,-93526,378122,89.66,488,288,210,87.25
155,2023-06-29,578.0,580.0,570.0,573.0,18046268,-914538,-121176,1406945,89.66,488,288,210,87.25
156,2023-06-30,570.0,576.0,568.0,576.0,33830922,-2616108,-606911,648972,89.66,488,288,210,87.25
157,2023-07-03,578.0,580.0,576.0,579.0,15118041,2359214,-305135,1401051,89.61,487,287,206,87.22
158,2023-07-04,585.0,585.0,580.0,585.0,17777363,4795086,-1347467,-13098,89.61,487,287,206,87.22
159,2023-07-05,589.0,589.0,579.0,582.0,15553503,-840152,-503000,-1092463,89.61,487,287,206,87.22
160,2023-07-06,573.0,574.0,565.0,565.0,32069711,-16293697,-574000,-602775,89.61,487,287,206,87.22
161,2023-07-07,565.0,572.0,563.0,565.0,19858943,-3669293,-185468,-100394,89.61,487,287,206,87.22
162,2023-07-10,567.0,573.0,565.0,565.0,18996089,-326835,-67000,-775134,89.65,482,292,201,87.27
163,2023-07-11,574.0,577.0,570.0,577.0,18566571,7303599,173313,-306345,89.65,482,292,201,87.27
164,2023-07-12,574.0,578.0,572.0,578.0,16220006,2777445,1878,-1384600,89.65,482,292,201,87.27
165,2023-07-13,587.0,590.0,585.0,585.0,26878397,12625952,-647254,403163,89.65,482,292,201,87.27
166,2023-07-14,589.0,591.0,587.0,591.0,24381177,12484141,-172422,204480,89.65,482,292,201,87.27
167,2023-07-17,588.0,591.0,587.0,591.0,14311753,3744054,-1043871,-1261712,89.67,480,293,200,87.3
168,2023-07-18,587.0,588.0,580.0,581.0,22022410,-4055287,-827282,-349053,89.67,480,293,200,87.3
169,2023-07-19,584.0,587.0,579.0,581.0,24909638,733222,-396086,-878738,89.67,480,293,200,87.3
170,2023-07-20,580.0,584.0,578.0,579.0,15676734,-4299471,-68000,942993,89.67,480,293,200,87.3
171,2023-07-21,560.0,563.0,557.0,560.0,52275128,-23121548,219000,-580255,89.67,480,293,200,87.3
172,2023-07-24,557.0,563.0,557.0,558.0,27656825,-6013126,-1066930,-5742,89.6,477,290,203,87.23
173,2023-07-25,561.0,569.0,561.0,569.0,22767807,1759498,-386320,195031,89.6,477,290,203,87.23
174,2023-07-26,569.0,571.0,563.0,566.0,15147698,-2429250,-275684,-57401,89.6,477,290,203,87.23
175,2023-07-27,570.0,570.0,566.0,569.0,13004888,322089,-521152,296777,89.6,477,290,203,87.23
176,2023-07-28,569.0,573.0,565.0,567.0,19009675,-3008034,-327028,503987,89.6,477,290,203,87.23
177,2023-07-31,575.0,575.0,560.0,565.0,28409339,-3201284,-302990,499337,89.56,473,295,199,87.19
178,2023-08-01,565.0,568.0,564.0,567.0,18916866,878918,-83000,115199,89.56,473,295,199,87.19
179,2023-08-02,567.0,569.0,558.0,561.0,34495766,-5002639,-44000,-2035208,89.56,473,295,199,87.19
180,2023-08-04,556.0,560.0,552.0,554.0,29320685,-10797594,-159145,-356730,89.56,473,295,199,87.19
181,2023-08-07,558.0,561.0,556.0,558.0,15607870,-744141,418000,-239500,89.51,472,291,203,87.15
182,2023-08-08,558.0,558.0,551.0,552.0,21167596,-4790491,723117,-1553439,89.51,472,291,203,87.15
183,2023-08-09,550.0,557.0,550.0,554.0,15088059,778077,347891,154071,89.51,472,291,203,87.15
184,2023-08-10,552.0,554.0,550.0,551.0,18884431,-1762810,392000,-491931,89.51,472,291,203,87.15
185,2023-08-11,556.0,558.0,546.0,546.0,24816095,-6421221,217000,28289,89.51,472,291,203,87.15
186,2023-08-14,540.0,543.0,537.0,541.0,24728477,-7790368,1566026,189546,89.45,470,289,208,87.07
187,2023-08-15,543.0,545.0,540.0,542.0,16341396,-1000757,-460500,113082,89.45,470,289,208,87.07
188,2023-08-16,541.0,543.0,536.0,542.0,29612963,-8703334,806075,1504640,89.45,470,289,208,87.07
189,2023-08-17,540.0,546.0,537.0,544.0,24070209,1428792,-82775,486626,89.45,470,289,208,87.07
190,2023-08-18,540.0,544.0,539.0,539.0,19582982,-3886182,-1118493,113031,89.45,470,289,208,87.07
191,2023-08-21,544.0,544.0,534.0,537.0,18313588,-4893953,-218658,228094,89.47,473,285,204,87.11
192,2023-08-22,544.0,544.0,538.0,541.0,14853796,1748548,18968,-59541,89.47,473,285,204,87.11
193,2023-08-23,546.0,552.0,544.0,552.0,21701684,5054523,-251000,92057,89.47,473,285,204,87.11
194,2023-08-24,563.0,564.0,558.0,564.0,24409517,10141056,-244000,115633,89.47,473,285,204,87.11
195,2023-08-25,549.0,551.0,546.0,546.0,25782760,-11923414,-215218,-764375,89.47,473,285,204,87.11
196,2023-08-28,547.0,553.0,547.0,549.0,9384631,-328805,361697,-171000,89.43,471,286,207,87.06
197,2023-08-29,551.0,553.0,546.0,552.0,10969386,-391609,110267,143217,89.43,471,286,207,87.06
198,2023-08-30,558.0,560.0,554.0,555.0,18674649,1468930,39000,755785,89.43,471,286,207,87.06
199,2023-08-31,553.0,556.0,548.0,549.0,47265347,-5641206,58471,428864,89.43,471,286,207,87.06
200,2023-09-01,543.0,553.0,543.0,548.0,15194921,-2220547,-208521,273997,89.43,471,286,207,87.06
201,2023-09-04,549.0,557.0,549.0,557.0,9772925,546033,141205,-122540,89.38,475,284,207,87.02
202,2023-09-05,553.0,555.0,550.0,552.0,14337041,-4385095,109139,-24809,89.38,475,284,207,87.02
203,2023-09-06,556.0,556.0,550.0,550.0,14442757,-1787720,47535,-809970,89.38,475,284,207,87.02
204,2023-09-07,546.0,548.0,542.0,542.0,22610385,-8985902,-280718,-943473,89.38,475,284,207,87.02
205,2023-09-08,535.0,540.0,535.0,539.0,16702110,-9430562,348703,-38732,89.38,475,284,207,87.02
206,2023-09-11,539.0,540.0,536.0,536.0,15540773,-7777160,89040,-412109,89.33,470,280,210,86.97
207,2023-09-12,536.0,545.0,536.0,544.0,17135765,-4605150,827000,1035684,89.33,470,280,210,86.97
208,2023-09-13,545.0,548.0,541.0,541.0,16836487,-2390339,589000,441722,89.33,470,280,210,86.97
209,2023-09-14,544.0,550.0,543.0,550.0,18377284,5783708,128000,-106495,89.33,470,280,210,86.97
210,2023-09-15,549.0,558.0,547.0,558.0,44681949,10573587,-4966281,-827418,89.33,470,280,210,86.97
211,2023-09-18,548.0,549.0,540.0,540.0,40148161,-23316717,-39349,-64488,89.12,469,278,216,86.75
212,2023-09-19,539.0,543.0,538.0,538.0,21099739,-14437211,84907,97831,89.12,469,278,216,86.75
213,2023-09-20,536.0,538.0,535.0,535.0,28098535,-15230950,50741,108136,89.12,469,278,216,86.75
214,2023-09-21,530.0,531.0,526.0,527.0,35984810,-22163749,394964,-46658,89.12,469,278,216,86.75
215,2023-09-22,523.0,525.0,522.0,522.0,33499481,-15752137,-246000,1077564,89.12,469,278,216,86.75
216,2023-09-25,522.0,529.0,522.0,525.0,20583374,-5295782,67878,739621,89.03,471,281,214,86.66
217,2023-09-26,521.0,524.0,519.0,519.0,29064997,-17314683,221238,-115380,89.03,471,281,214,86.66
218,2023-09-27,517.0,523.0,516.0,522.0,18655088,-1096292,335798,-664176,89.03,471,281,214,86.66
219,2023-09-28,523.0,525.0,520.0,523.0,28350350,-2946138,37000,777850,89.03,471,281,214,86.66
220,2023-10-02,530.0,534.0,528.0,533.0,26891996,2184386,321384,467218,89.0,471,276,220,86.63
221,2023-10-03,528.0,533.0,528.0,529.0,17601440,-2604093,-25603,-75007,89.0,471,276,220,86.63
222,2023-10-04,521.0,523.0,519.0,520.0,29808729,-13699429,-16792,-227214,89.0,471,276,220,86.63
223,2023-10-05,523.0,529.0,523.0,528.0,25749184,-1231756,150894,1121096,89.0,471,276,220,86.63
224,2023-10-06,530.0,533.0,529.0,532.0,16160314,460661,908505,1111631,89.0,471,276,220,86.63
225,2023-10-11,542.0,544.0,540.0,544.0,61670562,18943305,288535,1071914,89.13,471,276,221,86.75
226,2023-10-12,545.0,550.0,544.0,550.0,36350241,12866071,888000,422000,89.13,471,276,221,86.75
227,2023-10-13,550.0,554.0,548.0,553.0,34704924,6950325,1392010,223643,89.13,471,276,221,86.75
228,2023-10-16,546.0,547.0,542.0,545.0,21867048,-7099206,1164076,762504,89.18,478,281,216,86.78
229,2023-10-17,550.0,552.0,548.0,551.0,19462529,4249925,1298882,238409,89.18,478,281,216,86.78
230,2023-10-18,549.0,549.0,540.0,540.0,28848123,-5541551,860000,56457,89.18,478,281,216,86.78
231,2023-10-19,540.0,548.0,540.0,546.0,26999255,-2111631,1633122,3164683,89.18,478,281,216,86.78
232,2023-10-20,549.0,556.0,546.0,556.0,49143932,17391078,1267166,-3286402,89.18,478,281,216,86.78
233,2023-10-23,552.0,553.0,543.0,544.0,24172637,-7843534,980000,-294726,89.18,492,285,212,86.75
234,2023-10-24,543.0,546.0,540.0,544.0,15761516,-3341092,481889,696924,89.18,492,285,212,86.75
235,2023-10-25,544.0,551.0,544.0,544.0,17137199,-370603,651000,-141817,89.18,492,285,212,86.75
236,2023-10-26,530.0,535.0,530.0,531.0,31682955,-12269530,246170,-1744251,89.18,492,285,212,86.75
237,2023-10-27,534.0,536.0,532.0,533.0,17050787,-4402461,1477495,-72834,89.18,492,285,212,86.75
238,2023-10-30,531.0,534.0,528.0,532.0,23299422,-9206796,487601,378253,89.17,492,280,207,86.77
239,2023-10-31,535.0,535.0,527.0,529.0,28073280,-8403195,494345,-358304,89.17,492,280,207,86.77
240,2023-11-01,533.0,533.0,527.0,528.0,14028881,-4465290,94726,364560,89.17,492,280,207,86.77
241,2023-11-02,536.0,547.0,535.0,547.0,31075778,10883418,565228,275104,89.17,492,280,207,86.77
242,2023-11-03,547.0,549.0,545.0,549.0,16673456,1332261,258000,-12956,89.17,492,280,207,86.77
243,2023-11-06,553.0,556.0,550.0,550.0,31297186,12831314,-104432,162899,89.27,486,275,214,86.88
244,2023-11-07,552.0,555.0,550.0,555.0,16990175,6470651,284505,-254936,89.27,486,275,214,86.88
245,2023-11-08,550.0,557.0,550.0,556.0,16780331,3873157,8000,147716,89.27,486,275,214,86.88
246,2023-11-09,551.0,557.0,551.0,557.0,13649525,1931904,142000,18181,89.27,486,275,214,86.88
247,2023-11-10,555.0,557.0,554.0,557.0,14105575,1377091,10000,-215218,89.27,486,275,214,86.88
248,2023-11-13,579.0,580.0,571.0,571.0,46556047,16596233,813000,108603,89.44,475,280,214,87.06
249,2023-11-14,576.0,576.0,571.0,572.0,25366980,8273108,-25000,1043915,89.44,475,280,214,87.06
250,2023-11-15,583.0,583.0,575.0,581.0,53122455,26758548,-683421,-70665,89.44,475,280,214,87.06
251,2023-11-16,581.0,583.0,578.0,583.0,31059487,10840497,105074,518058,89.44,475,280,214,87.06
252,2023-11-17,579.0,583.0,579.0,580.0,22878229,3973807,296124,134091,89.44,475,280,214,87.06
