,ds,open_price,high_price,low_price,y,volume,foreign,investment,dealer,ratio_over_400_shares,shareholders_400_to_600,shareholders_600_to_800,shareholders_800_to_1000,ratio_over_1000_shares
35,2022-12-20,71.8,72.0,70.0,70.2,26746532,7438553,-14756000,247356,88.85,68,54,38,86.13
36,2022-12-21,69.8,70.5,69.3,70.5,28422001,10591970,-13935000,-178397,88.85,68,54,38,86.13
37,2022-12-22,70.9,71.9,70.7,71.9,21467841,15598106,-14625000,-88000,88.85,68,54,38,86.13
38,2022-12-23,70.8,71.5,70.7,71.2,4353641,-1471851,331000,-185541,88.85,68,54,38,86.13
39,2022-12-26,71.1,71.9,70.8,71.7,3186286,58000,354000,-9448,88.9,68,54,38,86.2
40,2022-12-27,71.9,71.9,71.3,71.7,3226126,-343900,127000,11790,88.9,68,54,38,86.2
41,2022-12-28,71.1,71.9,70.6,71.8,5406896,278889,385000,-119412,88.9,68,54,38,86.2
42,2022-12-29,71.1,72.0,71.0,71.7,5894461,-619890,576000,149740,88.9,68,54,38,86.2
43,2022-12-30,71.6,72.9,71.5,72.3,6803399,2058000,38000,226781,88.9,68,54,38,86.2
44,2023-01-03,71.9,72.8,71.6,72.1,8341456,-1978528,331000,221218,88.87,74,52,37,86.14
45,2023-01-04,72.4,73.2,72.1,72.1,5772933,-945117,75000,173351,88.87,74,52,37,86.14
46,2023-01-05,72.3,72.6,71.1,71.2,6374794,-3161323,7000,-34920,88.87,74,52,37,86.14
47,2023-01-06,71.6,72.0,71.2,71.8,3755689,-1241109,34000,38000,88.87,74,52,37,86.14
48,2023-01-09,72.6,73.6,72.3,73.6,9534616,2041584,513000,322005,89.01,74,57,33,86.26
49,2023-01-10,73.8,74.0,73.2,74.0,5276864,1439700,136654,-292000,89.01,74,57,33,86.26
50,2023-01-11,74.3,74.4,73.3,73.6,5051414,-2372916,14000,107000,89.01,74,57,33,86.26
51,2023-01-12,74.0,74.0,73.3,73.5,4124872,-1774435,46000,-219000,89.01,74,57,33,86.26
52,2023-01-13,74.0,74.3,73.6,73.9,3632774,124369,18000,-33465,89.01,74,57,33,86.26
53,2023-01-16,74.1,74.5,73.8,74.1,4836321,-1590641,-164000,82000,89.09,74,55,34,86.35
54,2023-01-17,74.4,75.1,74.1,75.0,6016035,583446,-755000,-7000,89.09,74,55,34,86.35
55,2023-01-30,76.7,76.9,75.4,76.3,11733302,735255,70407,94945,89.15,73,57,34,86.4
56,2023-01-31,76.3,76.4,74.7,74.7,9043483,-2318621,1000,89306,89.15,73,57,34,86.4
57,2023-02-01,76.0,76.1,75.2,75.9,4128655,-186033,330000,20519,89.15,73,57,34,86.4
58,2023-02-02,76.4,76.6,75.7,76.5,5435590,-332850,688410,-19027,89.15,73,57,34,86.4
59,2023-02-03,76.5,76.8,75.5,76.1,3729219,-500223,266000,90000,89.15,73,57,34,86.4
60,2023-02-06,75.9,77.0,75.8,76.4,5381480,159082,1975000,18627,89.22,72,58,33,86.49
61,2023-02-07,76.7,77.9,76.7,77.8,6063931,-429032,1772000,-12004,89.22,72,58,33,86.49
62,2023-02-08,77.8,78.2,77.4,77.5,5842947,-3023000,1866000,81000,89.22,72,58,33,86.49
63,2023-02-09,77.7,78.0,77.5,77.5,2871704,-600000,517000,47000,89.22,72,58,33,86.49
64,2023-02-10,77.1,78.2,76.8,77.6,6176751,-1900597,849000,556724,89.22,72,58,33,86.49
65,2023-02-13,77.5,78.3,77.1,77.7,4968348,-1653000,1015000,563000,89.33,71,59,33,86.6
66,2023-02-14,78.5,79.1,78.3,78.8,4142858,-409080,1008000,572215,89.33,71,59,33,86.6
67,2023-02-15,79.0,79.1,78.0,78.5,5043447,115262,-7000,621887,89.33,71,59,33,86.6
68,2023-02-16,78.5,79.3,78.5,78.9,4613091,-499360,857000,306000,89.33,71,59,33,86.6
69,2023-02-17,78.5,79.0,78.3,78.9,1962642,-737510,622931,150000,89.33,71,59,33,86.6
70,2023-02-20,78.7,79.9,78.6,79.6,3322823,-575141,1111000,106285,89.39,76,58,31,86.65
71,2023-02-21,79.9,80.5,79.9,79.9,4515973,618674,517000,122087,89.39,76,58,31,86.65
72,2023-02-22,79.3,79.6,78.2,79.2,5937867,-1861414,1016000,64617,89.39,76,58,31,86.65
73,2023-02-23,79.5,80.4,78.5,80.1,5336997,718274,18000,161001,89.39,76,58,31,86.65
74,2023-02-24,80.2,81.0,79.9,80.1,10583827,-20008,-12062,796864,89.39,76,58,31,86.65
75,2023-03-01,78.5,80.3,78.5,79.8,6528781,-2010601,793000,-73000,89.46,77,58,29,86.75
76,2023-03-02,80.0,80.8,79.2,80.5,4931194,-426788,1020944,84802,89.46,77,58,29,86.75
77,2023-03-03,81.0,81.2,80.4,80.6,3645181,-1725885,812000,145705,89.46,77,58,29,86.75
78,2023-03-06,81.0,82.0,80.9,81.7,6338746,1343288,859000,617669,89.48,81,54,27,86.85
79,2023-03-07,81.8,82.0,81.5,82.0,4399134,575009,71000,1026997,89.48,81,54,27,86.85
80,2023-03-08,81.8,82.2,81.5,81.9,3721481,-1059032,58000,426000,89.48,81,54,27,86.85
81,2023-03-09,82.2,82.4,81.6,82.2,4812728,-961053,176000,282000,89.48,81,54,27,86.85
82,2023-03-10,81.5,82.0,80.9,81.5,7749238,-439460,538000,107350,89.48,81,54,27,86.85
83,2023-03-13,80.5,82.2,80.0,81.6,8197109,-2124060,2291950,120942,89.7,88,53,30,86.93
84,2023-03-14,80.6,82.0,80.6,81.2,8635138,-787410,2550000,188353,89.7,88,53,30,86.93
85,2023-03-15,81.1,81.8,81.1,81.3,4277753,-795891,1359000,-409989,89.7,88,53,30,86.93
86,2023-03-16,81.8,83.5,81.7,82.8,12952243,3527445,1872000,755238,89.7,88,53,30,86.93
87,2023-03-17,83.2,84.0,82.2,83.2,11751518,225730,91553,20634,89.7,88,53,30,86.93
88,2023-03-20,83.4,83.8,83.0,83.2,5477156,-1297907,1809000,403000,89.75,88,55,31,86.93
89,2023-03-21,83.6,84.4,83.2,83.8,6018567,-644612,1064000,36471,89.75,88,55,31,86.93
90,2023-03-22,84.2,85.4,84.1,85.0,9880302,1541548,987170,226413,89.75,88,55,31,86.93
91,2023-03-23,85.0,85.8,84.2,85.3,9999963,-1890486,1147116,363748,89.75,88,55,31,86.93
92,2023-03-24,85.8,87.5,85.8,87.5,16907868,5222655,1223877,123606,89.75,88,55,31,86.93
93,2023-03-27,87.5,87.8,86.9,87.5,9480480,-2008969,3000,93938,89.93,90,56,31,87.05
94,2023-03-28,87.5,87.6,87.2,87.3,9370534,-2380726,1288124,1943500,89.93,90,56,31,87.05
95,2023-03-29,87.3,88.2,87.2,88.0,7700398,-456775,902121,266999,89.93,90,56,31,87.05
96,2023-03-30,88.1,89.0,87.6,89.0,10703444,-3055600,979609,2629680,89.93,90,56,31,87.05
97,2023-03-31,89.0,89.9,88.8,89.1,11113202,-2550003,1258000,79000,89.93,90,56,31,87.05
98,2023-04-06,89.1,90.3,88.9,89.9,11603045,-569562,347000,1066486,89.93,85,58,31,87.09
99,2023-04-07,89.3,90.0,89.3,89.8,11167940,-4469008,416000,2740000,89.93,85,58,31,87.09
100,2023-04-10,89.4,90.0,89.3,89.9,9854873,-4677120,270053,2418932,90.04,85,60,36,87.03
101,2023-04-11,90.0,90.7,89.6,90.6,12388788,-2408385,713000,2599000,90.04,85,60,36,87.03
102,2023-04-12,90.6,91.1,89.7,90.9,19874146,-368369,1883014,357897,90.04,85,60,36,87.03
103,2023-04-13,89.6,90.4,89.0,89.3,25297357,-8142505,680068,150166,90.04,85,60,36,87.03
104,2023-04-14,81.9,83.2,81.1,81.8,40229249,7989672,-1282000,-7430905,90.04,85,60,36,87.03
105,2023-04-17,82.1,82.3,80.4,81.3,15940357,184856,-555000,-142174,89.66,91,53,38,86.67
106,2023-04-18,81.5,82.8,81.2,82.6,12185341,5343000,245000,-412810,89.66,91,53,38,86.67
107,2023-04-19,83.2,88.0,82.9,86.0,28969102,14254122,326000,-571852,89.66,91,53,38,86.67
108,2023-04-20,86.1,86.8,84.7,85.5,12175369,1948197,-898000,559000,89.66,91,53,38,86.67
109,2023-04-21,86.4,86.4,83.5,84.3,10742018,3112887,242000,220799,89.66,91,53,38,86.67
110,2023-04-24,84.3,85.0,83.5,85.0,10288104,4926223,2240000,30776,89.57,85,52,41,86.6
111,2023-04-25,85.0,85.0,82.5,83.7,11196420,1810127,1998000,193731,89.57,85,52,41,86.6
112,2023-04-26,82.5,83.4,82.3,83.1,11007790,2034139,168000,623460,89.57,85,52,41,86.6
113,2023-04-27,83.6,85.7,83.5,85.3,11281153,1313037,549500,-5776,89.57,85,52,41,86.6
114,2023-04-28,85.3,86.3,85.0,85.9,8866342,746669,449000,76903,89.57,85,52,41,86.6
115,2023-05-02,86.8,90.0,86.7,89.6,36958582,8469054,2780000,395403,89.8,92,51,43,86.7
116,2023-05-03,89.1,89.4,87.9,89.3,19424076,2226678,2313000,375517,89.8,92,51,43,86.7
117,2023-05-04,89.5,90.2,88.5,89.0,15931160,5149043,690000,143058,89.8,92,51,43,86.7
118,2023-05-05,89.0,90.1,88.6,89.6,16081896,2605029,1954000,96379,89.8,92,51,43,86.7
119,2023-05-08,90.0,91.2,89.0,90.4,13264682,-468027,114000,184512,90.04,94,59,41,86.83
120,2023-05-09,92.5,93.5,91.2,91.8,18038114,4129792,1543000,629412,90.04,94,59,41,86.83
121,2023-05-10,92.8,92.8,90.3,91.7,11910655,1451400,2532000,-320282,90.04,94,59,41,86.83
122,2023-05-11,92.5,93.3,91.9,92.3,16676346,3963964,1875000,-219986,90.04,94,59,41,86.83
123,2023-05-12,96.3,101.5,95.6,101.5,72350266,18222555,2645000,-406335,90.04,94,59,41,86.83
124,2023-05-15,102.0,102.0,96.6,97.6,54095424,7525915,3768000,1675811,90.71,92,62,45,87.37
125,2023-05-16,99.9,102.0,98.1,101.0,57179328,9991020,-2389000,758362,90.71,92,62,45,87.37
126,2023-05-17,100.5,101.5,98.8,100.5,36197978,3384546,-1708000,1590977,90.71,92,62,45,87.37
127,2023-05-18,101.0,103.0,99.9,102.5,34859571,12994290,-3351000,976407,90.71,92,62,45,87.37
128,2023-05-19,104.5,110.0,103.5,109.0,53026418,4183630,3548000,-382415,90.71,92,62,45,87.37
129,2023-05-22,109.0,109.5,104.5,106.0,32874400,-1535458,-890000,916839,90.89,103,62,48,87.36
130,2023-05-23,105.5,107.5,104.0,107.0,31882776,3839701,-2295000,159331,90.89,103,62,48,87.36
131,2023-05-24,108.0,108.0,105.0,105.5,22603251,7422084,-1724000,166768,90.89,103,62,48,87.36
132,2023-05-25,111.5,115.0,109.5,113.5,51496780,9022007,-103000,-926451,90.89,103,62,48,87.36
133,2023-05-26,119.0,119.5,114.5,115.5,51451056,3681517,-666000,-1015524,90.89,103,62,48,87.36
134,2023-05-29,116.5,117.0,113.0,114.0,43921241,6217176,-1783000,-472594,90.02,117,64,52,86.18
135,2023-05-30,122.0,123.5,113.0,115.0,75068045,-8347750,1289000,-3982577,90.02,117,64,52,86.18
136,2023-05-31,117.5,119.5,113.5,116.5,63098915,2784277,-2215186,-350570,90.02,117,64,52,86.18
137,2023-06-01,114.5,115.5,113.0,115.0,30831661,8726902,-1221000,-916933,90.02,117,64,52,86.18
138,2023-06-02,116.5,121.5,115.5,118.0,75414254,15907459,-717537,-695740,90.02,117,64,52,86.18
139,2023-06-05,118.0,118.5,115.0,117.0,32334300,-3296708,-2405013,-60910,90.01,124,71,50,86.01
140,2023-06-06,116.0,119.5,115.5,118.5,28768221,6856358,1870249,834147,90.01,124,71,50,86.01
141,2023-06-07,120.0,126.0,119.0,125.0,67800683,-13046218,2848195,1053138,90.01,124,71,50,86.01
142,2023-06-08,122.5,122.5,120.0,120.0,40891602,-1033791,7275569,-422570,90.01,124,71,50,86.01
143,2023-06-09,123.5,132.0,123.0,131.5,76978597,6186856,4774000,845642,90.01,124,71,50,86.01
144,2023-06-12,132.0,137.0,128.0,129.0,84886163,2160584,4864500,-1406296,89.8,129,67,61,85.53
145,2023-06-13,133.5,139.5,133.0,138.0,68934626,6334830,2260500,-460196,89.8,129,67,61,85.53
146,2023-06-14,140.0,141.0,137.5,140.0,42443049,-5585603,500000,340086,89.8,129,67,61,85.53
147,2023-06-15,144.5,148.5,141.5,147.0,59224837,1599661,1734132,61148,89.8,129,67,61,85.53
148,2023-06-16,147.0,149.0,143.0,149.0,59407738,-1589237,870219,189900,89.8,129,67,61,85.53
149,2023-06-19,148.0,151.5,146.0,150.0,35797309,18901,39868,-61313,89.48,128,71,55,85.29
150,2023-06-20,148.5,149.0,142.5,145.0,60198841,7295538,-10841000,169880,89.48,128,71,55,85.29
151,2023-06-21,146.0,153.0,146.0,151.5,62385008,5265043,89802,-181536,89.48,128,71,55,85.29
152,2023-06-26,148.0,148.0,143.0,146.5,52414780,-9984456,-4093000,-226830,89.38,125,71,57,85.19
153,2023-06-27,141.0,143.5,138.0,141.5,48036511,8830471,1137162,-98101,89.38,125,71,57,85.19
154,2023-06-28,144.5,148.0,143.0,144.0,37926736,5861658,-174224,-583549,89.38,125,71,57,85.19
155,2023-06-29,145.5,147.0,144.0,146.5,28092643,758418,141245,-62714,89.38,125,71,57,85.19
156,2023-06-30,146.5,152.0,145.0,152.0,58848823,-281612,939000,705968,89.38,125,71,57,85.19
157,2023-07-03,155.0,164.5,155.0,160.5,70996109,-8053663,1897000,-63354,89.22,133,70,57,84.91
158,2023-07-04,161.5,175.5,160.5,170.5,101935439,-14414285,4343281,574244,89.22,133,70,57,84.91
159,2023-07-05,168.5,171.5,162.0,169.5,54130811,-4134588,200000,-359063,89.22,133,70,57,84.91
160,2023-07-06,166.5,172.5,163.5,165.0,58575090,-4505612,869000,-279503,89.22,133,70,57,84.91
161,2023-07-07,162.0,166.5,160.0,160.5,51609806,3483932,100361,-1031882,89.22,133,70,57,84.91
162,2023-07-10,158.5,165.0,157.5,162.5,35811122,70000,18000,417977,89.48,138,69,61,85.05
163,2023-07-11,167.0,174.0,166.0,173.0,71422489,1178413,580000,1313747,89.48,138,69,61,85.05
164,2023-07-12,176.0,189.5,174.5,187.5,97876207,-1211291,3897335,-507258,89.48,138,69,61,85.05
165,2023-07-13,196.5,206.0,189.5,195.0,113871044,5666419,1884040,-3026456,89.48,138,69,61,85.05
166,2023-07-14,203.5,205.5,189.5,198.0,153028998,-27615704,2405040,-748270,89.48,138,69,61,85.05
167,2023-07-17,193.5,202.0,192.0,196.0,62439680,-145052,649655,-3041782,89.14,139,71,58,84.73
168,2023-07-18,202.5,208.5,193.0,201.5,110282449,3239762,4542199,-2020187,89.14,139,71,58,84.73
169,2023-07-19,208.0,210.0,196.5,198.0,76797727,3020676,1167000,-1919960,89.14,139,71,58,84.73
170,2023-07-20,200.0,211.0,196.5,211.0,92852527,5915711,3145000,-2237016,89.14,139,71,58,84.73
171,2023-07-21,204.0,227.0,202.5,226.0,136948872,-6521577,5365000,65177,89.14,139,71,58,84.73
172,2023-07-24,231.0,248.5,230.5,248.5,123367316,-933406,-280055,374200,88.31,132,73,61,83.85
173,2023-07-25,255.0,266.5,246.5,248.5,160270155,-5848654,553000,-1695147,88.31,132,73,61,83.85
174,2023-07-26,250.0,258.5,244.0,258.5,129313937,5483970,2972611,-2782527,88.31,132,73,61,83.85
175,2023-07-27,265.5,266.5,251.0,252.5,103274520,-3528800,-429105,-899363,88.31,132,73,61,83.85
176,2023-07-28,252.5,264.5,246.5,264.5,93328483,7197979,197809,1819473,88.31,132,73,61,83.85
177,2023-07-31,269.5,271.0,238.5,238.5,128680484,-3576659,-385000,-1716264,87.82,132,69,54,83.62
178,2023-08-01,230.0,240.5,222.0,237.0,130080293,4200629,-631000,-1320713,87.82,132,69,54,83.62
179,2023-08-02,238.0,242.0,213.5,213.5,166914370,-6143017,-716000,-1299526,87.82,132,69,54,83.62
180,2023-08-04,209.0,227.5,206.0,220.0,140707799,-1718389,653000,1842121,87.82,132,69,54,83.62
181,2023-08-07,226.0,242.0,221.0,242.0,129125869,-3867009,198000,1342155,87.07,132,77,51,82.79
182,2023-08-08,241.0,249.0,233.5,240.0,129644815,-7920633,495000,2926041,87.07,132,77,51,82.79
183,2023-08-09,227.0,243.5,226.0,233.5,108629287,4794024,595000,-3450554,87.07,132,77,51,82.79
184,2023-08-10,220.5,225.0,210.5,210.5,116106925,-3580547,-333000,-2928964,87.07,132,77,51,82.79
185,2023-08-11,216.0,228.0,214.0,223.5,111247922,10931324,1998000,-2176171,87.07,132,77,51,82.79
186,2023-08-14,228.0,242.5,223.5,239.0,155869025,-8963433,3999866,-149169,87.94,135,83,58,83.35
187,2023-08-15,250.0,255.5,246.0,246.5,108044284,-2593902,598000,478477,87.94,135,83,58,83.35
188,2023-08-16,245.0,270.0,244.0,270.0,133299459,1418605,1378374,3492541,87.94,135,83,58,83.35
189,2023-08-17,264.0,280.5,263.0,272.5,148236127,-2663689,427800,1508715,87.94,135,83,58,83.35
190,2023-08-18,271.0,275.0,247.0,256.0,157529129,-9039617,-414863,8424,87.94,135,83,58,83.35
191,2023-08-21,261.5,263.5,250.5,250.5,88998651,-3700691,-530000,-268544,87.33,139,76,55,82.89
192,2023-08-22,261.0,267.0,256.5,258.5,114576691,10743681,896296,-4357365,87.33,139,76,55,82.89
193,2023-08-23,260.0,262.0,253.0,262.0,66285272,721995,416000,351277,87.33,139,76,55,82.89
194,2023-08-24,282.0,282.0,257.5,262.5,160444175,-4146311,1207000,1177450,87.33,139,76,55,82.89
195,2023-08-25,249.5,253.0,241.0,244.0,123129883,-28041765,620588,-2166577,87.33,139,76,55,82.89
196,2023-08-28,245.0,245.5,229.5,238.0,96951962,-116661,-648531,-959539,86.88,136,76,53,82.52
197,2023-08-29,242.0,247.0,240.0,244.5,54567756,537797,-111000,-840732,86.88,136,76,53,82.52
198,2023-08-30,252.0,254.0,248.0,248.5,54186461,-1328839,227000,969341,86.88,136,76,53,82.52
199,2023-08-31,246.0,253.5,240.0,253.5,71738211,4908070,186010,376159,86.88,136,76,53,82.52
200,2023-09-01,255.0,255.0,240.5,240.5,57414537,-11050516,424824,-403200,86.88,136,76,53,82.52
201,2023-09-04,240.5,246.0,238.0,246.0,44225644,715088,207395,-575166,86.81,139,77,52,82.41
202,2023-09-05,243.0,246.0,241.0,245.0,27072676,132548,424054,541543,86.81,139,77,52,82.41
203,2023-09-06,246.0,254.0,246.0,254.0,47917232,7391069,353966,-252406,86.81,139,77,52,82.41
204,2023-09-07,250.0,253.0,248.5,252.0,33303597,-1653436,1116310,-161202,86.81,139,77,52,82.41
205,2023-09-08,249.0,252.5,241.5,242.0,48197771,-6758584,1025804,-91859,86.81,139,77,52,82.41
206,2023-09-11,241.0,242.5,219.0,228.0,98692923,2725052,1140416,-718801,86.54,130,78,56,82.15
207,2023-09-12,228.0,228.0,221.5,224.0,56578685,-6824354,442000,-398675,86.54,130,78,56,82.15
208,2023-09-13,225.0,229.0,221.5,228.5,36463042,-1774795,92832,875574,86.54,130,78,56,82.15
209,2023-09-14,232.0,237.0,230.5,235.0,48231676,-5374111,1876000,545280,86.54,130,78,56,82.15
210,2023-09-15,236.0,237.5,232.0,233.0,42678099,-2564475,1309820,-585360,86.54,130,78,56,82.15
211,2023-09-18,227.0,227.5,220.5,222.5,46055003,-8847332,107210,-736186,86.34,132,82,52,81.95
212,2023-09-19,224.0,227.0,217.0,219.0,40486226,5094979,-520923,-548448,86.34,132,82,52,81.95
213,2023-09-20,217.0,229.5,215.0,218.5,55454721,-2047620,182124,453506,86.34,132,82,52,81.95
214,2023-09-21,213.5,222.0,211.0,219.0,52610458,4415718,142092,-95350,86.34,132,82,52,81.95
215,2023-09-22,216.5,227.5,214.5,227.5,49929815,-280600,360929,-454883,86.34,132,82,52,81.95
216,2023-09-25,227.5,228.0,222.5,226.0,39076310,-2327647,-214000,488133,86.34,132,79,52,82.0
217,2023-09-26,227.0,231.5,221.5,221.5,46419427,-1461945,-404612,533133,86.34,132,79,52,82.0
218,2023-09-27,223.0,230.0,221.5,230.0,37580439,4888656,869259,-26868,86.34,132,79,52,82.0
219,2023-09-28,235.0,244.0,235.0,239.5,87510142,-7728519,3568000,-87128,86.34,132,79,52,82.0
220,2023-10-02,245.0,259.0,244.5,254.5,97943823,5323494,2586635,1834035,86.45,133,77,56,82.06
221,2023-10-03,257.0,257.5,248.0,248.5,48415023,-3476109,252676,130662,86.45,133,77,56,82.06
222,2023-10-04,240.0,251.5,239.5,250.5,49285046,2837314,-92233,-188523,86.45,133,77,56,82.06
223,2023-10-05,252.0,252.5,248.0,249.5,40064025,-5525617,393272,325695,86.45,133,77,56,82.06
224,2023-10-06,252.0,258.0,251.0,254.5,58042777,-1233945,166914,3915114,86.45,133,77,56,82.06
225,2023-10-11,262.0,262.0,238.0,238.0,79041637,-4104437,356398,-1735786,86.19,134,81,49,81.87
226,2023-10-12,235.0,244.0,234.5,238.0,65964588,-5674716,-1776390,430048,86.19,134,81,49,81.87
227,2023-10-13,238.0,240.0,222.0,226.0,81323569,-10589112,-4375274,344885,86.19,134,81,49,81.87
228,2023-10-16,221.5,227.0,221.0,221.5,41180087,-1589005,-1535671,978789,85.52,135,75,49,81.28
229,2023-10-17,224.5,226.5,218.0,221.5,44852365,-3685128,-705000,386813,85.52,135,75,49,81.28
230,2023-10-18,217.0,218.0,208.0,209.5,91161788,-74596,-2175466,-396711,85.52,135,75,49,81.28
231,2023-10-19,207.0,211.0,203.5,208.5,49450199,-3001354,-1636000,1365589,85.52,135,75,49,81.28
232,2023-10-20,206.0,207.5,199.0,204.5,87100779,635200,-4710952,-455922,85.52,135,75,49,81.28
233,2023-10-23,201.5,207.5,200.0,200.5,43526151,1794096,-1916390,-614540,85.42,129,74,55,81.13
234,2023-10-24,204.0,209.0,200.5,209.0,54659258,-2433929,491180,598906,85.42,129,74,55,81.13
235,2023-10-25,210.0,214.0,207.0,210.5,42224803,-1550142,1180610,439262,85.42,129,74,55,81.13
236,2023-10-26,202.0,206.0,201.0,202.5,43216214,6270844,-2019625,-3075535,85.42,129,74,55,81.13
237,2023-10-27,206.0,206.5,201.5,203.0,36587320,-4264920,-85697,133127,85.42,129,74,55,81.13
238,2023-10-30,204.0,208.0,203.5,206.0,24975381,2221713,355865,34169,85.42,131,76,53,81.13
239,2023-10-31,207.0,208.0,189.0,189.0,71459209,5680501,-1246000,-714741,85.42,131,76,53,81.13
240,2023-11-01,193.0,194.0,188.0,191.0,45440918,3577378,-2959943,442791,85.42,131,76,53,81.13
241,2023-11-02,199.5,204.0,198.0,201.0,49455245,2033147,-1645714,-280542,85.42,131,76,53,81.13
242,2023-11-03,202.5,205.0,199.0,200.0,38674087,-1908115,-129000,-406775,85.42,131,76,53,81.13
243,2023-11-06,204.0,206.0,202.0,205.5,30607371,2132254,-2239085,570293,85.59,132,74,53,81.32
244,2023-11-07,205.0,207.0,203.0,204.0,23261912,1428945,-1984084,549786,85.59,132,74,53,81.32
245,2023-11-08,205.5,220.5,205.0,215.0,71750857,8513997,-527000,226750,85.59,132,74,53,81.32
246,2023-11-09,215.5,219.5,213.5,219.0,45389523,1940340,-193000,-1428920,85.59,132,74,53,81.32
247,2023-11-10,217.0,217.5,211.5,213.5,33264099,-4375434,-481000,831972,85.59,132,74,53,81.32
248,2023-11-13,211.0,214.0,206.0,206.0,69834972,-17281000,-4899000,625456,85.08,129,77,48,80.9
249,2023-11-14,207.5,211.0,205.0,208.5,33500655,1062855,-1024000,981517,85.08,129,77,48,80.9
250,2023-11-15,214.5,218.0,209.0,209.0,46599500,4723609,-636254,-733723,85.08,129,77,48,80.9
251,2023-11-16,211.0,215.0,206.5,208.5,38076599,-7051969,-715000,304155,85.08,129,77,48,80.9
252,2023-11-17,210.0,211.0,207.5,208.5,26961117,-293308,-936169,-128576,85.08,129,77,48,80.9
