,ds,open_price,high_price,low_price,y,volume,foreign,investment,dealer,ratio_over_400_shares,shareholders_400_to_600,shareholders_600_to_800,shareholders_800_to_1000,ratio_over_1000_shares
23,2022-12-02,176.0,179.0,175.5,176.5,11607491,-1014009,119000,-117500,57.35,16,17,4,47.69
24,2022-12-05,178.5,182.5,177.0,178.0,13350484,-605000,0,-154000,56.68,20,16,3,46.73
25,2022-12-06,177.0,179.5,173.0,175.5,10273706,19552,-15000,394505,56.68,20,16,3,46.73
26,2022-12-07,175.5,176.5,167.0,170.0,14052269,304552,75000,-355765,56.68,20,16,3,46.73
27,2022-12-08,168.5,171.5,166.5,167.0,8259153,67300,-263151,-71905,56.68,20,16,3,46.73
28,2022-12-09,170.0,173.5,167.0,168.5,14818684,600000,-557000,-257500,56.68,20,16,3,46.73
29,2022-12-12,167.0,167.5,161.5,164.0,10851398,498526,-667000,-228014,56.97,20,15,8,45.64
30,2022-12-13,166.0,168.0,163.0,164.0,7918757,321000,-354000,-76003,56.97,20,15,8,45.64
31,2022-12-14,166.5,175.5,164.0,173.0,18737365,587650,100000,455675,56.97,20,15,8,45.64
32,2022-12-15,171.0,174.0,169.5,171.5,10951260,-506000,33850,-207400,56.97,20,15,8,45.64
33,2022-12-16,166.0,168.0,164.0,165.0,9861435,-657606,9000,-265551,56.97,20,15,8,45.64
34,2022-12-19,164.0,166.0,160.5,165.0,6672458,604872,5000,-148102,55.66,19,16,6,45.05
35,2022-12-20,163.5,168.0,155.0,156.0,15016932,88715,44849,-221069,55.66,19,16,6,45.05
36,2022-12-21,160.5,161.5,156.5,157.5,9123680,-176000,-32000,38340,55.66,19,16,6,45.05
37,2022-12-22,161.0,162.0,157.0,158.0,7084912,-529435,450000,-39000,55.66,19,16,6,45.05
38,2022-12-23,155.0,160.0,154.0,159.0,7973492,641000,-324000,10800,55.66,19,16,6,45.05
39,2022-12-26,159.0,159.5,151.5,152.0,9352675,-1453922,-835151,-68953,54.79,19,14,8,43.85
40,2022-12-27,152.5,156.5,151.0,156.5,8155868,1678000,-47000,51000,54.79,19,14,8,43.85
41,2022-12-28,153.5,153.5,142.5,145.0,20751080,-891533,-412000,-133861,54.79,19,14,8,43.85
42,2022-12-29,144.0,146.5,143.0,145.5,11884237,236720,-245000,86392,54.79,19,14,8,43.85
43,2022-12-30,147.5,150.0,142.5,142.5,11989520,848495,-532000,-81000,54.79,19,14,8,43.85
44,2023-01-03,142.0,147.5,141.5,147.0,12209658,2363793,-2661000,367000,54.71,16,12,8,45.3
45,2023-01-04,145.5,150.0,145.0,149.0,9693638,900963,-61000,66363,54.71,16,12,8,45.3
46,2023-01-05,151.0,152.0,146.0,147.0,9515986,-616513,-135000,-266164,54.71,16,12,8,45.3
47,2023-01-06,147.0,152.0,146.5,151.0,8948819,1461997,-165000,429910,54.71,16,12,8,45.3
48,2023-01-09,155.5,161.0,154.0,158.5,15671936,-510545,109000,532225,56.33,20,13,7,46.05
49,2023-01-10,158.5,161.0,157.0,160.0,11603337,442000,-2000,-48682,56.33,20,13,7,46.05
50,2023-01-11,161.0,161.5,156.0,161.0,9395312,437550,-53000,135000,56.33,20,13,7,46.05
51,2023-01-12,160.5,161.5,159.0,160.0,6986931,218000,198000,-83000,56.33,20,13,7,46.05
52,2023-01-13,162.5,163.5,156.5,157.5,9460141,-153550,46000,-150131,56.33,20,13,7,46.05
53,2023-01-16,158.5,161.0,157.5,159.5,5603869,1080000,-1452,180679,56.65,17,14,6,47.11
54,2023-01-17,159.5,160.5,158.0,160.0,4108390,127000,-1000,73000,56.65,17,14,6,47.11
55,2023-01-30,166.0,170.5,164.0,168.5,13515385,-1200276,616000,1438570,59.39,23,13,6,48.94
56,2023-01-31,167.0,171.0,166.0,169.5,7807515,322101,131000,264069,59.39,23,13,6,48.94
57,2023-02-01,171.5,178.5,169.5,175.5,18171072,-234004,270000,457945,59.39,23,13,6,48.94
58,2023-02-02,177.5,184.0,177.0,184.0,23113302,3630265,1897850,116834,59.39,23,13,6,48.94
59,2023-02-03,184.0,201.0,183.0,194.5,51355419,2169282,3152000,-402299,59.39,23,13,6,48.94
60,2023-02-06,194.5,196.0,188.0,190.0,21869183,-2339101,-124000,-397664,60.2,22,14,10,48.15
61,2023-02-07,189.0,192.0,186.5,191.5,12997415,735065,155000,111996,60.2,22,14,10,48.15
62,2023-02-08,198.0,203.0,196.0,199.0,36484178,-2424000,1837000,498846,60.2,22,14,10,48.15
63,2023-02-09,198.0,204.5,196.0,198.5,20732321,-1469421,421000,-15454,60.2,22,14,10,48.15
64,2023-02-10,199.0,200.0,192.0,193.5,16550307,-305504,57000,-419106,60.2,22,14,10,48.15
65,2023-02-13,190.0,196.0,190.0,193.5,9912921,-399500,148000,130000,60.04,24,14,10,47.91
66,2023-02-14,196.0,197.5,192.0,192.0,9233200,-1033724,408000,-65500,60.04,24,14,10,47.91
67,2023-02-15,192.0,194.0,189.0,193.0,11193566,-604000,-152000,1355701,60.04,24,14,10,47.91
68,2023-02-16,194.5,200.5,192.0,200.5,17340616,414874,-145000,300000,60.04,24,14,10,47.91
69,2023-02-17,197.0,198.5,195.5,196.5,9748338,-1278980,105000,-45527,60.04,24,14,10,47.91
70,2023-02-20,197.0,202.0,194.5,195.0,13838846,-1505057,-1026000,64675,56.54,26,11,6,46.0
71,2023-02-21,194.5,200.5,193.5,200.5,13931840,1645918,-739000,463707,56.54,26,11,6,46.0
72,2023-02-22,194.0,195.0,181.0,181.0,36836598,-6791991,-3053000,-821391,56.54,26,11,6,46.0
73,2023-02-23,182.0,192.0,181.0,188.5,33362670,-617600,-86000,204705,56.54,26,11,6,46.0
74,2023-02-24,189.0,193.0,185.0,185.5,20532466,-1039000,-274000,-236101,56.54,26,11,6,46.0
75,2023-03-01,185.5,187.0,183.5,186.0,9594019,200414,-148000,103463,55.99,25,11,6,45.62
76,2023-03-02,185.5,188.5,185.0,186.0,8317055,-756000,-1000,72049,55.99,25,11,6,45.62
77,2023-03-03,188.5,194.0,188.0,188.5,20430662,-626820,-1000,13928,55.99,25,11,6,45.62
78,2023-03-06,191.5,193.5,189.5,189.5,10743770,-587018,-26000,-118055,56.16,24,14,7,44.71
79,2023-03-07,190.5,191.0,186.5,187.5,7110353,-684000,-111000,-107726,56.16,24,14,7,44.71
80,2023-03-08,186.0,191.0,184.0,191.0,8177536,805900,-312000,385169,56.16,24,14,7,44.71
81,2023-03-09,196.0,201.5,194.0,194.0,33232335,448303,3000,166384,56.16,24,14,7,44.71
82,2023-03-10,191.0,193.5,183.5,187.0,15241741,-1408000,-18000,-884232,56.16,24,14,7,44.71
83,2023-03-13,186.5,188.5,181.5,186.5,11488973,-103722,-31000,57730,55.2,24,8,10,44.39
84,2023-03-14,184.0,188.0,183.5,187.5,8498670,757074,-5000,131000,55.2,24,8,10,44.39
85,2023-03-15,192.0,194.5,190.0,190.5,15254341,1171000,106000,-51004,55.2,24,8,10,44.39
86,2023-03-16,190.0,192.5,184.5,188.0,14692263,-1209828,313000,-334681,55.2,24,8,10,44.39
87,2023-03-17,193.0,195.5,190.5,194.5,21761412,3376855,71000,208594,55.2,24,8,10,44.39
88,2023-03-20,198.0,199.0,191.0,191.0,13269223,-2404990,-16000,58942,56.89,21,15,10,44.77
89,2023-03-21,194.5,196.0,191.5,192.0,6717009,-424010,-131000,-84829,56.89,21,15,10,44.77
90,2023-03-22,196.0,203.0,194.5,200.5,21115665,5995104,-47000,571526,56.89,21,15,10,44.77
91,2023-03-23,200.5,204.0,197.5,198.5,16696257,-1760900,-7000,-116442,56.89,21,15,10,44.77
92,2023-03-24,202.5,218.0,202.0,215.5,44718478,3466394,-68000,832445,56.89,21,15,10,44.77
93,2023-03-27,217.0,217.5,208.5,209.0,24326665,-2483918,34000,-411096,53.11,26,13,8,41.21
94,2023-03-28,209.0,209.5,194.0,195.5,33230524,-3300338,-48000,-630409,53.11,26,13,8,41.21
95,2023-03-29,196.0,197.5,188.0,189.0,24833840,-3046000,-380000,-537785,53.11,26,13,8,41.21
96,2023-03-30,192.0,193.0,189.0,193.0,16153871,-1144800,-155000,316249,53.11,26,13,8,41.21
97,2023-03-31,193.5,196.5,191.0,196.5,13794976,-569950,37000,205424,53.11,26,13,8,41.21
98,2023-04-06,197.0,201.0,193.5,201.0,15756305,1293080,63000,358026,54.0,25,14,9,41.58
99,2023-04-07,204.0,204.0,200.0,200.0,15729694,-284100,-7000,-360132,54.0,25,14,9,41.58
100,2023-04-10,200.5,203.5,199.0,199.5,9653083,-918100,-176000,-200273,51.66,22,14,11,39.31
101,2023-04-11,201.0,201.5,196.0,197.5,9486966,-1110990,-268000,-294407,51.66,22,14,11,39.31
102,2023-04-12,197.5,198.5,193.5,196.5,10389123,-20999,-617000,187105,51.66,22,14,11,39.31
103,2023-04-13,195.0,195.0,191.0,192.0,10290087,-1307000,-336000,-450751,51.66,22,14,11,39.31
104,2023-04-14,194.5,195.0,192.5,194.5,7083873,-52000,-514000,-53292,51.66,22,14,11,39.31
105,2023-04-17,193.0,195.0,192.0,194.5,4288487,-196000,49000,34249,51.17,23,14,11,38.83
106,2023-04-18,196.0,197.0,191.0,191.5,6224190,-706000,-355000,19372,51.17,23,14,11,38.83
107,2023-04-19,192.0,193.0,188.0,188.5,7317662,-384000,-515000,-412932,51.17,23,14,11,38.83
108,2023-04-20,188.5,191.0,185.0,191.0,8865866,242849,-820000,-130044,51.17,23,14,11,38.83
109,2023-04-21,190.5,192.0,181.5,184.5,10645690,-897000,-48000,-606128,51.17,23,14,11,38.83
110,2023-04-24,183.0,184.0,176.0,177.0,14069315,-790283,-2489000,-241118,48.23,23,14,5,38.02
111,2023-04-25,177.5,178.0,167.0,171.0,17254123,842800,-260000,-114830,48.23,23,14,5,38.02
112,2023-04-26,160.5,164.5,155.5,158.5,28232523,-3563246,-2999000,134766,48.23,23,14,5,38.02
113,2023-04-27,158.5,163.5,157.5,160.0,15293174,257000,-108000,272329,48.23,23,14,5,38.02
114,2023-04-28,164.0,166.5,162.0,164.0,13124701,-258002,-350000,-415142,48.23,23,14,5,38.02
115,2023-05-02,164.0,170.5,162.5,170.0,11492909,1741586,-91000,88081,47.57,22,15,3,37.85
116,2023-05-03,168.5,169.0,165.0,166.0,9604032,445552,-1807000,-264703,47.57,22,15,3,37.85
117,2023-05-04,166.5,169.0,165.0,169.0,7529174,39000,-18000,-9325,47.57,22,15,3,37.85
118,2023-05-05,168.5,171.0,167.0,170.0,7385661,352000,0,31269,47.57,22,15,3,37.85
119,2023-05-08,172.0,174.0,168.5,168.5,8019834,-444558,-600000,30204,47.17,22,15,2,37.87
120,2023-05-09,169.0,171.0,165.0,168.0,7730364,1039000,-51000,39488,47.17,22,15,2,37.87
121,2023-05-10,168.5,170.5,167.0,169.5,4754243,605000,1000,87000,47.17,22,15,2,37.87
122,2023-05-11,170.0,171.0,164.5,164.5,6317792,-49000,1000,3479,47.17,22,15,2,37.87
123,2023-05-12,164.0,168.0,164.0,167.0,5446458,1117000,-194000,161982,47.17,22,15,2,37.87
124,2023-05-15,165.5,166.5,161.5,164.5,6346511,31276,-152000,-136674,47.64,21,17,4,37.36
125,2023-05-16,166.5,168.0,162.0,162.0,8237691,-870000,-293000,219877,47.64,21,17,4,37.36
126,2023-05-17,162.5,166.5,162.5,166.5,5573088,1785086,492,-38000,47.64,21,17,4,37.36
127,2023-05-18,169.0,169.5,166.5,167.5,5570350,-651348,-77000,24226,47.64,21,17,4,37.36
128,2023-05-19,169.5,173.0,168.5,172.0,10379272,1367850,-11000,933887,47.64,21,17,4,37.36
129,2023-05-22,173.0,173.5,168.0,168.5,7925422,-2692887,-77000,-376151,46.24,19,18,2,36.63
130,2023-05-23,169.0,173.0,168.5,171.0,6711388,741282,99000,339414,46.24,19,18,2,36.63
131,2023-05-24,169.5,170.0,166.0,167.0,7238176,-3034586,-96000,-495210,46.24,19,18,2,36.63
132,2023-05-25,171.0,176.5,170.5,170.5,17392457,-420500,300000,168863,46.24,19,18,2,36.63
133,2023-05-26,173.0,175.0,168.5,168.5,10854828,-2041010,-1000,-189343,46.24,19,18,2,36.63
134,2023-05-29,171.5,176.0,171.5,173.5,15356028,3817050,1000,1436000,46.1,22,14,4,36.26
135,2023-05-30,175.0,175.0,169.5,172.5,8536716,-2368915,-368000,-337564,46.1,22,14,4,36.26
136,2023-05-31,172.5,173.5,171.0,171.5,5205539,-750860,-132000,11851,46.1,22,14,4,36.26
137,2023-06-01,171.0,173.0,170.0,173.0,3950427,-158000,1000,278333,46.1,22,14,4,36.26
138,2023-06-02,174.5,176.0,172.0,172.0,7139246,1135798,-234000,-196000,46.1,22,14,4,36.26
139,2023-06-05,173.0,174.0,172.0,173.0,3435102,578276,-60000,155959,46.87,20,14,6,36.84
140,2023-06-06,173.0,173.5,170.0,170.5,3838495,-499090,-94000,-214680,46.87,20,14,6,36.84
141,2023-06-07,171.0,172.0,169.5,172.0,2968761,364023,-60000,88000,46.87,20,14,6,36.84
142,2023-06-08,172.0,172.0,167.0,168.5,5875608,-536300,234000,-196159,46.87,20,14,6,36.84
143,2023-06-09,169.5,174.0,169.5,173.5,6292984,1497690,0,151000,46.87,20,14,6,36.84
144,2023-06-12,174.0,176.5,173.5,174.5,6635900,762773,345000,221000,51.73,19,12,6,42.26
145,2023-06-13,177.0,190.5,177.0,187.5,23506848,1388280,189000,1504540,51.73,19,12,6,42.26
146,2023-06-14,188.5,190.0,185.5,186.0,12282927,315000,-2000,79185,51.73,19,12,6,42.26
147,2023-06-15,184.5,194.0,184.5,190.0,18999397,1600774,-13000,60500,51.73,19,12,6,42.26
148,2023-06-16,192.0,197.0,188.5,193.0,16386206,1192145,660000,763014,51.73,19,12,6,42.26
149,2023-06-19,194.5,199.0,193.0,196.5,12956396,293506,395000,-451884,53.41,19,15,7,42.76
150,2023-06-20,198.0,200.5,195.5,196.0,11583071,1151930,-11000,-393848,53.41,19,15,7,42.76
151,2023-06-21,197.5,199.0,191.0,199.0,13609676,2155480,-5000,354035,53.41,19,15,7,42.76
152,2023-06-26,198.5,207.0,197.5,202.0,20959717,-49031,799000,938025,57.33,22,14,7,46.41
153,2023-06-27,203.5,205.5,198.0,198.0,21270869,2844100,1093000,-1320594,57.33,22,14,7,46.41
154,2023-06-28,204.0,205.0,199.0,201.0,13028039,15562,225000,330357,57.33,22,14,7,46.41
155,2023-06-29,201.0,217.0,201.0,210.0,32942141,-268203,788000,1127239,57.33,22,14,7,46.41
156,2023-06-30,211.0,215.0,207.0,211.0,15225269,-465396,441000,502818,57.33,22,14,7,46.41
157,2023-07-03,215.0,231.5,215.0,228.0,27086588,1584002,1061888,1703747,61.57,26,17,7,49.1
158,2023-07-04,230.0,250.5,229.5,250.5,37741868,797007,2576000,107946,61.57,26,17,7,49.1
159,2023-07-05,255.0,263.5,244.0,255.5,45691459,2307390,2509000,-448877,61.57,26,17,7,49.1
160,2023-07-06,251.5,264.5,251.5,253.5,24920537,628255,-150000,-161137,61.57,26,17,7,49.1
161,2023-07-07,251.0,253.5,235.0,244.5,35233343,5351014,307000,-379369,61.57,26,17,7,49.1
162,2023-07-10,250.0,256.0,247.5,253.5,23796603,-2671810,493000,-44458,63.33,23,21,8,50.09
163,2023-07-11,260.0,269.5,258.0,262.0,27472994,-698563,-371000,860329,63.33,23,21,8,50.09
164,2023-07-12,262.0,264.5,257.5,260.5,16504995,135869,404000,-444587,63.33,23,21,8,50.09
165,2023-07-13,270.5,286.0,265.5,268.5,37677202,-451420,150000,706670,63.33,23,21,8,50.09
166,2023-07-14,276.0,295.0,271.5,295.0,33763719,1313578,295000,797272,63.33,23,21,8,50.09
167,2023-07-17,305.0,324.5,303.0,319.0,40051801,-1371252,1575000,397937,64.41,20,19,11,51.22
168,2023-07-18,329.5,338.5,305.5,314.0,38714009,595447,121000,-257226,64.41,20,19,11,51.22
169,2023-07-19,324.0,344.5,317.5,329.0,39369400,1508286,922000,298994,64.41,20,19,11,51.22
170,2023-07-20,335.5,345.0,326.0,345.0,24845143,-1639287,303000,115983,64.41,20,19,11,51.22
171,2023-07-21,338.0,379.5,337.5,379.5,42134626,5358,865000,601299,64.41,20,19,11,51.22
172,2023-07-24,389.5,403.0,371.5,377.5,41698717,-2399825,-364000,277830,66.41,24,17,8,54.03
173,2023-07-25,374.0,389.0,374.0,377.5,5620309,431343,-152954,585990,66.41,24,17,8,54.03
174,2023-07-26,350.0,350.0,340.0,340.0,6098955,1206507,-449000,55002,66.41,24,17,8,54.03
175,2023-07-27,322.0,331.0,310.0,331.0,13865591,813988,-1622000,580498,66.41,24,17,8,54.03
176,2023-07-28,323.0,325.0,310.5,319.5,7468048,-36507,-1651000,1093422,66.41,24,17,8,54.03
177,2023-07-31,324.5,334.5,298.5,326.0,10196561,226243,367113,186456,65.97,23,22,5,53.46
178,2023-08-01,328.5,328.5,311.5,312.0,3876178,-362880,-529000,286000,65.97,23,22,5,53.46
179,2023-08-02,308.0,315.0,281.0,281.0,7597699,1004833,-467000,-679824,65.97,23,22,5,53.46
180,2023-08-04,274.5,288.0,267.0,281.5,8011362,1697319,-1702000,-958966,65.97,23,22,5,53.46
181,2023-08-07,286.5,309.5,285.0,307.5,5848931,-430243,-125000,-140001,64.69,24,18,6,52.82
182,2023-08-08,307.0,307.0,287.5,295.5,4718722,-967735,-245887,-334252,64.69,24,18,6,52.82
183,2023-08-09,289.0,307.0,289.0,301.0,3426888,118718,17000,73009,64.69,24,18,6,52.82
184,2023-08-10,296.5,298.5,275.0,280.0,5379702,-42561,-237000,-746430,64.69,24,18,6,52.82
185,2023-08-11,286.0,304.5,285.0,293.5,22073399,1309720,730000,-300485,64.69,24,18,6,52.82
186,2023-08-14,291.0,308.5,290.5,304.0,21319796,-1088662,1837000,67694,63.71,24,21,7,50.44
187,2023-08-15,322.5,334.0,316.0,334.0,22967828,-466367,1234000,493296,63.71,24,21,7,50.44
188,2023-08-16,333.5,346.0,325.0,341.0,34829584,-2719144,2010226,628798,63.71,24,21,7,50.44
189,2023-08-17,339.5,373.0,336.5,357.0,36893563,-1471053,1016678,135072,63.71,24,21,7,50.44
190,2023-08-18,357.5,367.0,321.5,328.0,40719679,749259,467000,-1072069,63.71,24,21,7,50.44
191,2023-08-21,344.5,348.0,329.5,335.5,23968104,-730963,-260068,229529,62.47,28,17,8,49.05
192,2023-08-22,350.5,352.0,339.5,341.0,19503326,-655680,-7000,79379,62.47,28,17,8,49.05
193,2023-08-23,343.0,344.0,324.0,340.5,25494551,679299,12000,101503,62.47,28,17,8,49.05
194,2023-08-24,352.0,356.0,326.5,333.0,29191729,-844216,116000,-1080125,62.47,28,17,8,49.05
195,2023-08-25,320.5,345.0,320.0,334.0,25985737,820484,-47000,-641455,62.47,28,17,8,49.05
196,2023-08-28,340.5,342.0,323.0,335.0,17462325,-628203,30892,252398,61.31,28,17,9,47.51
197,2023-08-29,339.0,344.5,331.0,335.5,15091305,-646182,-75000,305036,61.31,28,17,9,47.51
198,2023-08-30,342.0,356.5,341.0,342.0,30869297,132069,397000,472021,61.31,28,17,9,47.51
199,2023-08-31,341.5,349.5,339.5,345.0,14220239,-942809,177000,-79125,61.31,28,17,9,47.51
200,2023-09-01,349.0,357.0,334.5,335.0,24844316,-1435486,1025204,-561054,61.31,28,17,9,47.51
201,2023-09-04,340.5,345.0,336.0,345.0,14680632,1617888,47000,-51611,61.79,22,15,13,48.28
202,2023-09-05,344.0,357.5,339.5,357.0,21348861,1217021,350469,1183675,61.79,22,15,13,48.28
203,2023-09-06,359.5,372.0,352.0,367.0,29479436,-1331337,1025000,495457,61.79,22,15,13,48.28
204,2023-09-07,365.0,374.0,358.0,369.5,24155328,-271968,101892,-271453,61.79,22,15,13,48.28
205,2023-09-08,364.0,366.5,353.0,360.0,24102409,2119234,611000,-448891,61.79,22,15,13,48.28
206,2023-09-11,363.5,366.5,340.5,346.5,24607667,1441441,131000,-854000,62.87,22,14,9,51.11
207,2023-09-12,351.0,353.0,321.5,325.5,26466599,1631313,-213000,-1371537,62.87,22,14,9,51.11
208,2023-09-13,328.0,348.0,322.0,348.0,26302613,1913852,85000,-666795,62.87,22,14,9,51.11
209,2023-09-14,354.0,360.5,348.5,356.5,27401085,-226840,527000,142979,62.87,22,14,9,51.11
210,2023-09-15,362.0,365.0,338.0,338.0,33526552,-4211649,-57108,29765,62.87,22,14,9,51.11
211,2023-09-18,335.5,346.0,333.0,344.5,15401104,1024372,-324108,41425,58.83,28,12,5,48.24
212,2023-09-19,345.0,345.0,317.5,322.5,21342928,-756861,-68000,-1079081,58.83,28,12,5,48.24
213,2023-09-20,323.0,326.5,312.0,315.5,18808621,1323518,-1389000,-565220,58.83,28,12,5,48.24
214,2023-09-21,312.0,312.5,295.0,298.0,27293697,2877795,-3243000,-297921,58.83,28,12,5,48.24
215,2023-09-22,295.0,307.5,291.5,304.5,23646848,-619490,-213000,552549,58.83,28,12,5,48.24
216,2023-09-25,306.0,318.0,303.5,309.5,17403278,85008,145000,-458417,57.38,26,12,2,48.05
217,2023-09-26,311.5,315.0,303.0,303.0,14878396,-728594,-657000,191162,57.38,26,12,2,48.05
218,2023-09-27,300.0,306.5,295.0,306.0,19229417,948514,-667000,59753,57.38,26,12,2,48.05
219,2023-09-28,308.5,314.5,304.0,306.0,13032398,-230085,-15000,-203750,57.38,26,12,2,48.05
220,2023-10-02,312.0,319.0,310.5,312.5,14558337,428985,-382000,616624,58.4,28,15,3,47.62
221,2023-10-03,314.0,316.0,303.0,304.0,11575666,-1334000,-475000,-32993,58.4,28,15,3,47.62
222,2023-10-04,299.0,304.5,297.5,303.0,9218495,841309,-236000,-48376,58.4,28,15,3,47.62
223,2023-10-05,306.0,321.5,304.0,321.0,22753360,1970718,-16000,651321,58.4,28,15,3,47.62
224,2023-10-06,321.0,323.0,315.0,323.0,13672103,-844914,233000,323873,58.4,28,15,3,47.62
225,2023-10-11,329.0,344.5,328.0,331.0,30425526,517780,434000,270557,59.91,30,15,3,48.79
226,2023-10-12,337.5,345.0,334.0,345.0,22810624,2193541,71000,-58724,59.91,30,15,3,48.79
227,2023-10-13,342.0,344.0,332.0,343.0,17713191,674952,88000,6358,59.91,30,15,3,48.79
228,2023-10-16,342.0,350.0,334.0,350.0,21644404,1294951,1035000,-242838,59.88,27,21,2,48.08
229,2023-10-17,356.5,367.0,349.5,352.5,38625836,908370,1090000,-708433,59.88,27,21,2,48.08
230,2023-10-18,353.5,358.5,341.0,351.0,26067764,-138560,15000,-88045,59.88,27,21,2,48.08
231,2023-10-19,347.5,350.0,335.0,343.0,22570236,-81498,-318216,227778,59.88,27,21,2,48.08
232,2023-10-20,337.5,341.0,330.0,334.5,16781200,17064,-1000,36212,59.88,27,21,2,48.08
233,2023-10-23,332.0,342.0,327.0,338.5,20796954,310787,1343000,-150722,58.24,30,19,5,45.19
234,2023-10-24,340.0,342.5,331.5,339.5,19274394,-214000,842000,-73150,58.24,30,19,5,45.19
235,2023-10-25,335.0,336.0,325.0,325.0,29827538,-5880384,673000,136827,58.24,30,19,5,45.19
236,2023-10-26,312.0,325.0,311.0,318.0,16762207,2331557,-441000,-447616,58.24,30,19,5,45.19
237,2023-10-27,320.0,320.0,306.5,308.5,17205452,-1672184,44000,98208,58.24,30,19,5,45.19
238,2023-10-30,310.5,326.0,310.0,326.0,13542309,2262554,74000,-319305,57.4,26,18,8,44.39
239,2023-10-31,325.5,331.0,300.5,302.0,25864932,-1625003,194000,-358528,57.4,26,18,8,44.39
240,2023-11-01,309.0,312.0,296.0,302.5,20142380,-733267,-414000,-147970,57.4,26,18,8,44.39
241,2023-11-02,314.5,324.5,311.0,324.0,19322185,1495003,24000,67282,57.4,26,18,8,44.39
242,2023-11-03,325.5,330.0,320.0,322.0,17522323,-206448,504000,-149291,57.4,26,18,8,44.39
243,2023-11-06,328.5,332.5,327.0,332.0,12780340,-671368,549892,-96886,58.03,25,22,6,44.72
244,2023-11-07,330.0,330.5,323.5,328.5,9774763,-30858,-325000,-179069,58.03,25,22,6,44.72
245,2023-11-08,327.5,337.0,324.0,335.5,14144892,1100320,76000,470330,58.03,25,22,6,44.72
246,2023-11-09,332.5,334.0,327.0,333.5,9845465,17414,10000,-430114,58.03,25,22,6,44.72
247,2023-11-10,331.0,337.5,322.5,323.5,13253963,-1715490,-8000,-222987,58.03,25,22,6,44.72
248,2023-11-13,329.5,337.5,328.0,334.0,15533411,3167209,27000,330303,57.26,28,26,4,43.15
249,2023-11-14,336.5,340.0,330.0,331.0,10844541,-1462279,82000,2577,57.26,28,26,4,43.15
250,2023-11-15,337.5,340.5,320.5,320.5,17664097,-2330867,-271108,-76456,57.26,28,26,4,43.15
251,2023-11-16,323.5,324.0,316.0,319.5,9833757,-697355,-393010,-50732,57.26,28,26,4,43.15
252,2023-11-17,324.5,351.0,324.0,351.0,34857100,7508640,504000,-102085,57.26,28,26,4,43.15
253,2023-11-20,361.0,361.5,344.5,345.0,34385684,-3735071,399000,231369,57.65,34,17,6,43.94
254,2023-11-21,351.5,352.5,342.0,342.5,13563587,-369000,-48107,-427142,57.65,34,17,6,43.94
