,ds,open_price,high_price,low_price,y,volume,foreign,investment,dealer,ratio_over_400_shares,shareholders_400_to_600,shareholders_600_to_800,shareholders_800_to_1000,ratio_over_1000_shares
17,2022-11-24,81.8,81.9,81.1,81.4,924869,-24614,-64000,7654,78.49,54,26,19,70.28
18,2022-11-25,81.7,82.3,81.5,81.6,811827,187057,-83000,-8232,78.49,54,26,19,70.28
19,2022-11-28,81.2,82.0,81.0,82.0,981268,-135000,-7000,-18450,78.62,51,27,21,70.29
20,2022-11-29,82.5,82.8,81.5,82.8,1308388,13094,11000,-4000,78.62,51,27,21,70.29
21,2022-11-30,82.6,83.5,82.5,83.3,1888916,601415,-160000,-7999,78.62,51,27,21,70.29
22,2022-12-01,83.8,84.0,82.8,83.3,1604829,-208524,-8000,104358,78.62,51,27,21,70.29
23,2022-12-02,83.2,83.6,83.0,83.4,879910,133145,-94000,-47260,78.62,51,27,21,70.29
24,2022-12-05,83.2,83.7,82.2,83.7,2039660,-316326,41000,-13690,78.71,53,26,21,70.36
25,2022-12-06,83.3,83.7,82.8,83.6,1803752,71002,16000,59000,78.71,53,26,21,70.36
26,2022-12-07,83.5,84.5,82.9,84.1,2038144,298000,5000,92538,78.71,53,26,21,70.36
27,2022-12-08,83.8,85.5,83.7,84.8,2688519,336140,31000,90000,78.71,53,26,21,70.36
28,2022-12-09,85.0,85.2,84.3,84.8,1543653,22014,-44000,0,78.71,53,26,21,70.36
29,2022-12-12,84.2,84.7,84.0,84.7,1306709,9013,3000,9000,78.55,49,27,21,70.38
30,2022-12-13,84.9,84.9,84.0,84.6,1289432,-345110,50000,9000,78.55,49,27,21,70.38
31,2022-12-14,84.9,85.0,84.1,84.1,1217920,-152419,-55000,40118,78.55,49,27,21,70.38
32,2022-12-15,84.5,85.2,84.2,84.6,2123199,-108506,-13000,-14000,78.55,49,27,21,70.38
33,2022-12-16,84.5,85.3,84.3,85.2,6884023,2556633,-2270000,7949,78.55,49,27,21,70.38
34,2022-12-19,84.9,87.9,84.5,87.7,6946501,2933768,-2217000,-6118,79.03,48,26,23,70.78
35,2022-12-20,87.1,87.5,85.7,86.4,4688882,2520438,-2287000,68000,79.03,48,26,23,70.78
36,2022-12-21,86.0,86.3,85.7,86.3,4056996,2041330,-2202000,-1419,79.03,48,26,23,70.78
37,2022-12-22,86.3,87.9,86.2,87.1,3841804,2817000,-2196000,-43,79.03,48,26,23,70.78
38,2022-12-23,85.8,87.2,85.2,87.2,1118244,-366848,554000,-40869,79.03,48,26,23,70.78
39,2022-12-26,87.2,87.5,86.5,86.5,406751,-87000,88000,23000,79.1,48,27,22,70.93
40,2022-12-27,86.9,86.9,86.0,86.4,490455,-78000,121000,4000,79.1,48,27,22,70.93
41,2022-12-28,86.0,86.1,85.4,85.9,776894,-22314,101000,38000,79.1,48,27,22,70.93
42,2022-12-29,85.2,86.8,84.3,86.2,1643756,-637962,52000,48000,79.1,48,27,22,70.93
43,2022-12-30,85.8,87.2,85.8,86.3,1425625,-505000,-20000,60000,79.1,48,27,22,70.93
44,2023-01-03,86.2,86.4,85.7,86.1,743511,22938,15000,109000,79.01,49,25,21,71.0
45,2023-01-04,86.3,86.5,85.8,86.0,824049,-70473,1000,37000,79.01,49,25,21,71.0
46,2023-01-05,86.0,86.5,85.5,85.5,1142664,-337680,7000,9000,79.01,49,25,21,71.0
47,2023-01-06,85.6,86.4,85.5,86.3,1164200,-9300,9000,0,79.01,49,25,21,71.0
48,2023-01-09,87.2,87.6,86.8,87.4,1964363,507379,10000,-46504,79.34,52,24,19,71.47
49,2023-01-10,87.6,87.9,87.4,87.6,1032089,126057,-8000,-12000,79.34,52,24,19,71.47
50,2023-01-11,87.8,87.8,86.6,86.6,1104814,-183000,2000,81000,79.34,52,24,19,71.47
51,2023-01-12,86.7,87.2,85.8,86.1,771431,38892,34000,-3000,79.34,52,24,19,71.47
52,2023-01-13,86.5,86.7,84.7,85.2,1240374,-77100,28000,-1061,79.34,52,24,19,71.47
53,2023-01-16,85.7,86.2,85.2,85.3,696993,0,27000,62928,79.4,52,25,19,71.44
54,2023-01-17,84.9,86.1,84.9,86.0,736116,167613,2000,11,79.4,52,25,19,71.44
55,2023-01-30,87.5,87.5,85.8,85.9,1993709,29285,166000,21940,79.63,55,26,22,70.97
56,2023-01-31,86.6,86.9,86.2,86.8,1742328,654178,13000,-28505,79.63,55,26,22,70.97
57,2023-02-01,87.0,87.3,86.6,86.6,1351402,-940,27000,18000,79.63,55,26,22,70.97
58,2023-02-02,87.4,87.6,86.7,87.6,1458434,704133,1000,-31298,79.63,55,26,22,70.97
59,2023-02-03,87.4,89.5,87.3,89.5,3482895,1100659,1000,-16047,79.63,55,26,22,70.97
60,2023-02-06,89.6,89.6,88.6,89.2,1722081,470000,5000,3000,79.71,55,23,23,71.28
61,2023-02-07,89.0,89.6,88.7,89.6,1775751,662000,32000,-1466,79.71,55,23,23,71.28
62,2023-02-08,89.6,89.8,89.0,89.5,1428637,228000,0,-6395,79.71,55,23,23,71.28
63,2023-02-09,89.3,89.7,88.7,89.3,1481948,351000,14000,-772,79.71,55,23,23,71.28
64,2023-02-10,88.8,89.6,88.8,89.5,1791272,332422,20000,14733,79.71,55,23,23,71.28
65,2023-02-13,89.6,90.2,89.5,90.2,1809856,959045,33000,17114,79.85,53,26,21,71.52
66,2023-02-14,90.2,90.9,90.1,90.5,1428399,495666,3000,303,79.85,53,26,21,71.52
67,2023-02-15,90.5,90.8,90.0,90.7,1179209,601000,6000,4726,79.85,53,26,21,71.52
68,2023-02-16,90.7,91.3,90.3,90.3,1060173,17915,0,81000,79.85,53,26,21,71.52
69,2023-02-17,90.2,90.5,89.6,90.1,834753,-10000,25000,19000,79.85,53,26,21,71.52
70,2023-02-20,89.8,90.8,89.8,90.7,767916,196000,57000,11594,79.93,52,27,22,71.42
71,2023-02-21,90.7,90.7,90.1,90.7,735101,4000,45000,95918,79.93,52,27,22,71.42
72,2023-02-22,90.0,90.8,89.9,90.8,936366,109000,73000,49369,79.93,52,27,22,71.42
73,2023-02-23,91.0,92.3,91.0,92.3,2489891,1397000,14000,405251,79.93,52,27,22,71.42
74,2023-02-24,92.4,92.5,91.6,92.0,1437692,-243662,0,332000,79.93,52,27,22,71.42
75,2023-03-01,88.0,91.4,87.7,91.0,2931275,-590848,61000,120300,80.13,57,25,21,71.66
76,2023-03-02,91.0,92.5,91.0,92.5,1855834,330300,111000,40416,80.13,57,25,21,71.66
77,2023-03-03,92.4,94.7,92.2,94.3,2599937,503000,72000,54717,80.13,57,25,21,71.66
78,2023-03-06,94.5,94.6,93.6,94.1,1418086,-319000,179000,81212,80.09,58,29,19,71.36
79,2023-03-07,94.1,95.0,94.1,94.8,2130615,426000,131000,82468,80.09,58,29,19,71.36
80,2023-03-08,94.5,95.0,94.2,94.8,1427488,7507,109000,79014,80.09,58,29,19,71.36
81,2023-03-09,95.6,96.2,92.5,93.1,8295963,-3975000,80000,-382,80.09,58,29,19,71.36
82,2023-03-10,92.5,93.4,92.0,93.2,4157862,-1233962,367000,28014,80.09,58,29,19,71.36
83,2023-03-13,92.6,94.0,92.1,93.9,3474522,-1253641,286000,54117,79.94,55,28,18,71.57
84,2023-03-14,92.8,93.5,92.6,92.6,3237431,-2006085,176000,178477,79.94,55,28,18,71.57
85,2023-03-15,92.8,93.1,90.8,91.5,4355190,-708010,496000,23321,79.94,55,28,18,71.57
86,2023-03-16,90.6,91.0,90.0,90.0,3992173,-550300,16000,42847,79.94,55,28,18,71.57
87,2023-03-17,90.5,91.2,90.5,90.7,3188797,45034,-161000,38320,79.94,55,28,18,71.57
88,2023-03-20,91.2,91.5,90.7,91.4,682333,-105000,59000,31648,80.12,54,28,18,71.89
89,2023-03-21,91.8,92.2,91.3,91.3,1726252,-504952,17000,15073,80.12,54,28,18,71.89
90,2023-03-22,92.1,93.5,91.7,93.2,1680632,338000,11000,93000,80.12,54,28,18,71.89
91,2023-03-23,93.4,93.8,92.5,93.6,1782776,-383866,1000,22175,80.12,54,28,18,71.89
92,2023-03-24,93.8,94.0,92.7,92.7,2191452,-703000,-26000,-33641,80.12,54,28,18,71.89
93,2023-03-27,93.4,94.1,92.9,93.8,1857255,478115,-3000,-18335,80.3,56,26,17,72.19
94,2023-03-28,93.8,94.1,93.5,93.7,1811450,-532000,45000,51590,80.3,56,26,17,72.19
95,2023-03-29,93.9,94.8,93.5,94.5,2987374,231000,3000,-7000,80.3,56,26,17,72.19
96,2023-03-30,94.7,95.0,94.5,95.0,2413947,-459304,-13000,7000,80.3,56,26,17,72.19
97,2023-03-31,95.0,95.9,95.0,95.3,2333776,381000,-1000,10859,80.3,56,26,17,72.19
98,2023-04-06,94.3,96.4,94.1,96.1,3327776,-858915,1000,30134,80.52,55,25,16,72.66
99,2023-04-07,96.0,96.5,95.2,95.7,1241132,-206524,-1000,19000,80.52,55,25,16,72.66
100,2023-04-10,96.0,96.1,95.3,95.6,1141584,-89524,-1000,86000,80.79,54,27,15,72.92
101,2023-04-11,95.9,97.0,95.6,96.4,2382559,-135000,0,19039,80.79,54,27,15,72.92
102,2023-04-12,96.8,96.8,96.2,96.4,1798665,305084,0,41000,80.79,54,27,15,72.92
103,2023-04-13,96.3,97.0,96.2,96.6,1504942,360276,3000,29000,80.79,54,27,15,72.92
104,2023-04-14,96.5,97.4,96.3,96.8,1834343,32140,-2000,24000,80.79,54,27,15,72.92
105,2023-04-17,96.8,97.0,94.9,95.4,2564729,-404145,0,30910,80.93,52,25,17,73.15
106,2023-04-18,95.8,95.9,95.0,95.9,1404218,-297000,73000,40000,80.93,52,25,17,73.15
107,2023-04-19,96.0,96.5,95.0,95.4,1192426,-100000,-163000,42796,80.93,52,25,17,73.15
108,2023-04-20,95.4,95.8,94.8,95.1,1032851,-71000,-118000,66990,80.93,52,25,17,73.15
109,2023-04-21,95.0,95.4,94.2,94.6,1593224,-212588,-117000,32506,80.93,52,25,17,73.15
110,2023-04-24,94.6,94.8,93.7,94.0,889341,95000,-187000,-128441,81.0,50,26,17,73.32
111,2023-04-25,94.3,95.4,94.1,94.4,1939996,-333000,-65000,236145,81.0,50,26,17,73.32
112,2023-04-26,94.3,95.0,93.9,94.8,975225,-170717,74000,187999,81.0,50,26,17,73.32
113,2023-04-27,95.3,95.8,94.6,95.8,1136613,20000,32000,62991,81.0,50,26,17,73.32
114,2023-04-28,97.0,97.0,96.1,97.0,2002701,595966,15000,46965,81.0,50,26,17,73.32
115,2023-05-02,97.5,98.0,97.1,97.5,1784702,818659,16000,6293,81.22,48,28,19,73.3
116,2023-05-03,97.9,99.0,97.5,98.7,2906226,1579517,0,23000,81.22,48,28,19,73.3
117,2023-05-04,99.0,99.0,98.0,98.7,1595083,185515,134000,22000,81.22,48,28,19,73.3
118,2023-05-05,99.0,99.0,97.5,98.0,995909,87920,6000,22000,81.22,48,28,19,73.3
119,2023-05-08,98.9,98.9,98.3,98.8,1577741,468769,77000,3000,81.42,52,26,18,73.6
120,2023-05-09,98.8,98.9,98.1,98.4,1406374,533149,11000,25000,81.42,52,26,18,73.6
121,2023-05-10,98.6,98.9,97.5,97.9,2084784,156000,0,28000,81.42,52,26,18,73.6
122,2023-05-11,98.3,98.7,97.9,98.4,1431196,500302,0,-10000,81.42,52,26,18,73.6
123,2023-05-12,98.0,98.7,97.3,98.6,1602949,226000,-9000,10000,81.42,52,26,18,73.6
124,2023-05-15,98.7,99.6,98.6,99.2,1536443,191311,-8000,31000,81.96,57,23,20,73.81
125,2023-05-16,99.6,100.5,99.5,100.0,2540028,1546000,-3000,107000,81.96,57,23,20,73.81
126,2023-05-17,100.0,101.5,100.0,100.5,1896188,867206,3000,315000,81.96,57,23,20,73.81
127,2023-05-18,101.0,102.5,101.0,102.0,1517015,780051,-14000,62000,81.96,57,23,20,73.81
128,2023-05-19,102.0,103.5,102.0,103.5,1989820,1120000,0,-70001,81.96,57,23,20,73.81
129,2023-05-22,103.0,105.0,102.5,104.5,2716122,-28922,40000,40182,82.35,51,25,21,74.3
130,2023-05-23,104.5,105.5,103.0,103.5,2405123,-644553,39000,-24045,82.35,51,25,21,74.3
131,2023-05-24,103.5,105.0,102.0,104.5,1962715,-166119,224000,53567,82.35,51,25,21,74.3
132,2023-05-25,104.0,104.5,102.5,104.0,1289602,-359000,170000,-73012,82.35,51,25,21,74.3
133,2023-05-26,103.5,105.5,103.0,105.0,3079302,-218000,161000,-39396,82.35,51,25,21,74.3
134,2023-05-29,105.5,107.0,104.0,104.5,2432715,-773000,48000,70545,82.41,53,24,19,74.54
135,2023-05-30,104.5,106.0,103.5,105.5,3933573,385957,211000,53969,82.41,53,24,19,74.54
136,2023-05-31,105.5,107.0,105.0,106.0,3694085,-544263,268000,261000,82.41,53,24,19,74.54
137,2023-06-01,106.0,106.0,104.0,105.0,2269556,-596000,285000,28324,82.41,53,24,19,74.54
138,2023-06-02,104.5,105.5,104.0,105.0,2003442,-36000,282000,-3384,82.41,53,24,19,74.54
139,2023-06-05,104.5,106.0,104.5,105.5,3364890,-151000,54000,108918,82.53,53,28,20,74.22
140,2023-06-06,106.0,106.0,104.0,104.5,2427926,-755090,103844,-33015,82.53,53,28,20,74.22
141,2023-06-07,104.0,106.0,103.5,106.0,2479417,198119,31000,-6791,82.53,53,28,20,74.22
142,2023-06-08,106.0,106.5,105.0,105.0,4114585,-1699000,1522000,-10326,82.53,53,28,20,74.22
143,2023-06-09,104.5,105.0,104.0,104.0,3528746,-1882170,270000,-30909,82.53,53,28,20,74.22
144,2023-06-12,105.0,105.0,103.5,104.5,3363003,-1302100,598000,-42876,82.71,55,27,19,74.53
145,2023-06-13,104.5,105.5,104.5,105.0,3578863,-449000,495000,527000,82.71,55,27,19,74.53
146,2023-06-14,105.5,106.5,105.0,106.0,4939580,-609796,397000,-150000,82.71,55,27,19,74.53
147,2023-06-15,106.0,106.0,104.0,105.0,5708875,-2201183,134000,-93023,82.71,55,27,19,74.53
148,2023-06-16,98.5,99.4,94.5,95.2,14926141,4334332,-477000,-1251529,82.71,55,27,19,74.53
149,2023-06-19,95.5,95.9,94.1,94.1,6563824,994000,-1325000,-211594,81.86,52,26,21,73.68
150,2023-06-20,94.6,95.0,94.0,94.0,5166860,1724000,-1424000,-36844,81.86,52,26,21,73.68
151,2023-06-21,94.0,94.9,94.0,94.9,3622736,452346,531000,916,81.86,52,26,21,73.68
152,2023-06-26,95.0,95.3,93.5,93.9,5041737,-519913,561000,-14209,81.61,51,28,23,73.06
153,2023-06-27,94.0,95.4,93.8,95.0,3782304,1918000,59000,-105554,81.61,51,28,23,73.06
154,2023-06-28,95.2,97.5,95.2,97.3,3581858,1038039,150000,37366,81.61,51,28,23,73.06
155,2023-06-29,97.5,97.6,96.8,97.6,2253529,555453,59000,4000,81.61,51,28,23,73.06
156,2023-06-30,97.7,98.0,97.4,98.0,1424788,543185,15000,-4000,81.61,51,28,23,73.06
157,2023-07-03,98.0,99.7,97.7,99.6,1802065,557000,27000,62000,81.73,54,25,25,72.99
158,2023-07-04,99.6,101.5,99.1,101.0,2497060,132197,158000,-8865,81.73,54,25,25,72.99
159,2023-07-05,100.5,102.5,100.0,101.0,2197847,-559446,681000,7120,81.73,54,25,25,72.99
160,2023-07-06,101.0,101.5,99.4,100.5,2634494,382691,165000,57,81.73,54,25,25,72.99
161,2023-07-07,100.5,101.5,99.5,100.5,1879917,-32000,219000,94131,81.73,54,25,25,72.99
162,2023-07-10,101.0,101.0,99.6,99.7,1828164,-251000,179000,173250,81.09,54,27,26,72.08
163,2023-07-11,100.0,101.0,99.8,100.5,1198138,252724,67000,-2698,81.09,54,27,26,72.08
164,2023-07-12,100.0,103.0,99.7,103.0,2871195,-537800,764872,79011,81.09,54,27,26,72.08
165,2023-07-13,103.0,103.5,101.0,101.0,2177934,6349,12000,-198588,81.09,54,27,26,72.08
166,2023-07-14,102.0,102.5,100.5,102.5,2810080,692000,73000,-195354,81.09,54,27,26,72.08
167,2023-07-17,102.0,102.5,100.0,101.0,2267185,395000,196958,-207822,81.22,55,28,28,71.81
168,2023-07-18,101.0,101.5,99.8,101.5,2832482,65674,903000,-455246,81.22,55,28,28,71.81
169,2023-07-19,102.0,102.0,100.0,100.5,1430625,3906,302000,-215685,81.22,55,28,28,71.81
170,2023-07-20,100.5,101.5,99.9,101.0,1385163,68586,215000,-111422,81.22,55,28,28,71.81
171,2023-07-21,100.0,101.0,99.6,100.5,1851294,371847,216000,-256657,81.22,55,28,28,71.81
172,2023-07-24,101.0,101.0,99.9,100.0,1620318,680720,-5000,-616000,81.43,59,28,31,71.41
173,2023-07-25,100.5,101.5,99.5,101.0,2653773,876000,111000,-324000,81.43,59,28,31,71.41
174,2023-07-26,101.0,105.5,101.0,105.0,5229310,103905,282000,334954,81.43,59,28,31,71.41
175,2023-07-27,106.0,108.0,103.5,107.5,7822847,-2041784,1411000,9658,81.43,59,28,31,71.41
176,2023-07-28,111.0,111.5,104.0,106.0,6997860,-572698,19000,-362662,81.43,59,28,31,71.41
177,2023-07-31,107.0,108.0,104.0,104.5,6722825,1155902,214000,-122260,81.13,56,28,31,71.3
178,2023-08-01,105.5,105.5,102.5,104.5,2265345,-342639,232000,-114119,81.13,56,28,31,71.3
179,2023-08-02,103.0,103.5,99.9,100.0,3566468,-589381,198000,-516894,81.13,56,28,31,71.3
180,2023-08-04,100.5,103.0,99.6,102.0,2636969,-490410,415678,29802,81.13,56,28,31,71.3
181,2023-08-07,102.5,106.0,101.0,105.5,3224405,167000,445000,-103837,80.95,56,29,32,70.95
182,2023-08-08,103.0,104.5,100.5,102.0,6536506,-735000,800000,-222333,80.95,56,29,32,70.95
183,2023-08-09,101.0,101.0,98.2,99.2,4724459,-2442254,51000,-103138,80.95,56,29,32,70.95
184,2023-08-10,99.0,101.5,98.9,101.0,4603046,1636000,430440,88759,80.95,56,29,32,70.95
185,2023-08-11,99.6,102.0,99.5,101.5,2501511,34875,428000,-51588,80.95,56,29,32,70.95
186,2023-08-14,100.0,102.5,100.0,101.0,2486678,-311957,516981,-32665,81.09,57,30,29,71.31
187,2023-08-15,101.0,102.0,100.0,100.5,2324426,-267000,-39000,-22259,81.09,57,30,29,71.31
188,2023-08-16,100.5,103.0,100.5,103.0,3186655,1258000,40000,97422,81.09,57,30,29,71.31
189,2023-08-17,101.5,102.5,100.5,101.5,2746411,-809100,334000,-62021,81.09,57,30,29,71.31
190,2023-08-18,101.5,103.0,101.5,102.5,1482337,403000,202000,102507,81.09,57,30,29,71.31
191,2023-08-21,104.0,105.0,102.5,103.5,2923047,-123044,408000,-9238,81.28,57,29,27,71.8
192,2023-08-22,104.5,104.5,102.0,102.5,2001558,-452381,267000,-51493,81.28,57,29,27,71.8
193,2023-08-23,102.5,103.0,102.0,102.0,932328,-133000,169000,-30082,81.28,57,29,27,71.8
194,2023-08-24,102.5,104.0,102.0,103.5,2319626,527889,280000,-159000,81.28,57,29,27,71.8
195,2023-08-25,102.5,103.5,102.0,102.5,1176959,-419000,291000,-48061,81.28,57,29,27,71.8
196,2023-08-28,102.5,103.5,102.0,103.0,1046870,-346656,365000,54899,81.34,59,27,27,71.9
197,2023-08-29,103.0,103.5,102.0,103.0,1139864,-557146,373000,-10000,81.34,59,27,27,71.9
198,2023-08-30,104.0,104.5,102.5,104.0,1529384,178000,231325,21000,81.34,59,27,27,71.9
199,2023-08-31,103.5,104.5,103.0,103.5,1721119,-145927,343150,8950,81.34,59,27,27,71.9
200,2023-09-01,103.5,107.0,103.5,106.0,3552605,1149000,414885,67000,81.34,59,27,27,71.9
201,2023-09-04,106.0,106.5,104.5,106.0,1825900,-478050,781716,-17137,81.71,60,32,24,72.13
202,2023-09-05,106.0,107.0,105.0,107.0,2363378,-427938,639349,18000,81.71,60,32,24,72.13
203,2023-09-06,108.0,109.5,106.5,108.5,4452407,268719,1001639,45273,81.71,60,32,24,72.13
204,2023-09-07,108.0,110.0,107.5,108.5,4317647,-663000,1371060,85607,81.71,60,32,24,72.13
205,2023-09-08,109.0,109.5,107.0,109.0,3074605,375085,734946,-104767,81.71,60,32,24,72.13
206,2023-09-11,109.5,109.5,108.0,109.0,2341742,-524000,986359,71764,82.0,56,31,24,72.78
207,2023-09-12,110.0,113.0,109.0,111.0,5654457,-210994,1049000,-1036,82.0,56,31,24,72.78
208,2023-09-13,111.5,115.0,111.5,114.0,6253307,-1479300,1714083,-80336,82.0,56,31,24,72.78
209,2023-09-14,115.5,118.0,114.5,117.0,5081043,-1184292,1032000,34175,82.0,56,31,24,72.78
210,2023-09-15,117.5,119.0,116.0,119.0,5001718,-641542,1407000,-91465,82.0,56,31,24,72.78
211,2023-09-18,118.5,119.5,117.5,117.5,3154524,-1054850,1002443,-82336,82.18,50,33,26,72.94
212,2023-09-19,118.0,118.0,113.5,116.0,4659304,-526074,1140905,-284756,82.18,50,33,26,72.94
213,2023-09-20,117.0,117.0,114.0,116.0,3592474,-197010,960686,-197325,82.18,50,33,26,72.94
214,2023-09-21,115.5,116.0,113.0,115.5,3242936,-338419,502898,-123554,82.18,50,33,26,72.94
215,2023-09-22,114.5,116.5,114.5,116.0,2347503,89000,414686,-110464,82.18,50,33,26,72.94
216,2023-09-25,116.0,117.0,115.0,116.0,1876415,-34502,525000,-20003,82.51,49,33,26,73.34
217,2023-09-26,116.5,116.5,115.0,116.0,1570725,-214000,506000,-7414,82.51,49,33,26,73.34
218,2023-09-27,115.0,116.0,114.5,116.0,1561918,-105168,386883,-6096,82.51,49,33,26,73.34
219,2023-09-28,117.0,117.0,113.5,115.5,2460910,55975,385000,-16303,82.51,49,33,26,73.34
220,2023-10-02,116.0,117.0,115.0,117.0,1745994,637291,461000,42178,82.61,49,32,28,73.32
221,2023-10-03,116.0,116.5,115.0,115.0,1486658,-265000,292000,239547,82.61,49,32,28,73.32
222,2023-10-04,114.0,117.0,113.5,116.5,2678887,84918,556720,132652,82.61,49,32,28,73.32
223,2023-10-05,117.0,117.5,115.5,116.0,1281470,28000,255000,44800,82.61,49,32,28,73.32
224,2023-10-06,116.5,118.0,116.5,117.0,1957977,948539,114000,115204,82.61,49,32,28,73.32
225,2023-10-11,119.0,122.5,117.5,121.5,4474451,1505745,5000,223463,82.83,50,34,28,73.3
226,2023-10-12,121.5,122.5,120.5,122.0,1342953,-172100,74361,77585,82.83,50,34,28,73.3
227,2023-10-13,121.0,126.0,120.5,123.0,3080652,-367575,24393,393039,82.83,50,34,28,73.3
228,2023-10-16,123.0,124.0,121.0,123.0,2691285,-980000,919000,346049,82.89,53,29,33,73.06
229,2023-10-17,123.5,125.0,121.5,122.5,2619508,65595,234000,425199,82.89,53,29,33,73.06
230,2023-10-18,123.0,124.5,121.5,122.5,2872093,-58002,77042,889320,82.89,53,29,33,73.06
231,2023-10-19,122.0,122.5,118.5,122.5,2833188,-607103,767000,447887,82.89,53,29,33,73.06
232,2023-10-20,120.0,120.5,117.5,120.0,3898109,-565572,793082,72264,82.89,53,29,33,73.06
233,2023-10-23,119.5,124.0,119.5,124.0,3129984,537504,720360,-28270,83.3,56,29,33,73.26
234,2023-10-24,124.5,127.5,124.5,127.0,3140569,518596,98229,-24504,83.3,56,29,33,73.26
235,2023-10-25,127.5,127.5,124.5,124.5,2129341,-464000,75360,10498,83.3,56,29,33,73.26
236,2023-10-26,123.5,126.0,122.5,124.5,2480025,-553587,654000,169107,83.3,56,29,33,73.26
237,2023-10-27,125.0,126.0,123.5,124.0,1556804,-278236,255724,35174,83.3,56,29,33,73.26
238,2023-10-30,125.0,125.0,123.0,124.0,989077,167000,70360,6050,83.29,58,32,30,73.15
239,2023-10-31,123.5,125.5,123.0,124.5,2120329,-663104,833000,135633,83.29,58,32,30,73.15
240,2023-11-01,124.5,125.0,121.5,122.0,2381089,-499102,497264,1018,83.29,58,32,30,73.15
241,2023-11-02,122.0,123.5,119.0,123.0,3691249,1615000,32631,69530,83.29,58,32,30,73.15
242,2023-11-03,124.0,126.0,122.0,125.0,3264428,1662600,158000,9922,83.29,58,32,30,73.15
243,2023-11-06,131.0,137.5,130.0,136.0,9400367,2735000,-642052,-13728,83.73,59,36,30,73.11
244,2023-11-07,135.0,141.5,134.5,140.5,8137597,1786589,745704,83638,83.73,59,36,30,73.11
245,2023-11-08,140.5,143.5,138.0,142.0,4300346,-98081,596541,6330,83.73,59,36,30,73.11
246,2023-11-09,142.0,149.5,142.0,146.0,9036507,164806,653770,2690,83.73,59,36,30,73.11
247,2023-11-10,145.5,147.0,143.5,146.0,3823691,720000,372270,-81534,83.73,59,36,30,73.11
248,2023-11-13,146.5,149.5,145.0,149.5,2594093,306249,286638,-26232,83.63,58,39,25,73.44
249,2023-11-14,149.0,153.0,147.5,152.0,4400550,785867,-10688,34333,83.63,58,39,25,73.44
250,2023-11-15,153.0,155.0,151.5,155.0,3971400,533673,-34917,9301,83.63,58,39,25,73.44
251,2023-11-16,156.0,160.0,154.5,160.0,5130286,1138180,47698,-25801,83.63,58,39,25,73.44
252,2023-11-17,157.0,158.0,149.0,152.5,8302227,1688197,-330568,-223181,83.63,58,39,25,73.44
253,2023-11-20,150.0,155.0,149.5,155.0,2961436,968000,-23458,-28867,83.89,57,35,28,73.78
254,2023-11-21,155.5,156.5,153.0,154.5,3125786,1102740,-820144,-144910,83.89,57,35,28,73.78
255,2023-11-22,153.0,155.0,151.5,155.0,1553314,654085,8085,-13962,83.89,57,35,28,73.78
256,2023-11-23,154.0,154.5,150.5,152.5,1575039,477197,127769,-27284,83.89,57,35,28,73.78
257,2023-11-24,153.5,155.5,152.5,155.5,1390217,151000,237826,-9625,83.89,57,35,28,73.78
258,2023-11-27,155.5,158.0,155.0,157.5,1637769,-318045,362716,4835,84.16,59,34,27,74.08
