,ds,open_price,high_price,low_price,y,volume,foreign,investment,dealer,ratio_over_400_shares,shareholders_400_to_600,shareholders_600_to_800,shareholders_800_to_1000,ratio_over_1000_shares
123,2023-05-12,1315.0,1360.0,1290.0,1355.0,4024198,-335833,18395,43842,42.19,16,5,7,17.76
124,2023-05-15,1345.0,1360.0,1320.0,1350.0,3102970,17478,86395,-8721,43.22,16,4,6,21.47
125,2023-05-16,1375.0,1440.0,1365.0,1410.0,6949024,410350,78000,64565,43.22,16,4,6,21.47
126,2023-05-17,1415.0,1450.0,1410.0,1445.0,4008249,-16809,-2806,43966,43.22,16,4,6,21.47
127,2023-05-18,1465.0,1480.0,1435.0,1440.0,3342081,14597,24987,-19483,43.22,16,4,6,21.47
128,2023-05-19,1470.0,1580.0,1470.0,1565.0,7228743,778021,-81309,62416,43.22,16,4,6,21.47
129,2023-05-22,1575.0,1580.0,1525.0,1525.0,3599132,-369106,21187,-52064,39.51,15,4,6,17.96
130,2023-05-23,1555.0,1620.0,1550.0,1580.0,5326609,-321325,25000,90044,39.51,15,4,6,17.96
131,2023-05-24,1555.0,1570.0,1515.0,1540.0,3664432,10029,-59720,-54912,39.51,15,4,6,17.96
132,2023-05-25,1615.0,1670.0,1540.0,1560.0,9288998,-975634,-205000,82215,39.51,15,4,6,17.96
133,2023-05-26,1580.0,1590.0,1505.0,1510.0,6594078,517235,-259000,-91494,39.51,15,4,6,17.96
134,2023-05-29,1555.0,1660.0,1550.0,1660.0,6991691,1454974,-21093,63220,41.95,20,4,6,16.27
135,2023-05-30,1680.0,1700.0,1640.0,1685.0,5028303,119509,-9093,6282,41.95,20,4,6,16.27
136,2023-05-31,1680.0,1690.0,1640.0,1655.0,3288174,-101322,-221000,-8911,41.95,20,4,6,16.27
137,2023-06-01,1630.0,1700.0,1630.0,1700.0,3131089,167793,-129093,33302,41.95,20,4,6,16.27
138,2023-06-02,1725.0,1750.0,1635.0,1655.0,4100907,-228516,-108093,-45453,41.95,20,4,6,16.27
139,2023-06-05,1670.0,1685.0,1620.0,1645.0,3074300,-149450,-64187,-16631,40.52,19,5,6,15.15
140,2023-06-06,1630.0,1640.0,1555.0,1620.0,4776226,133909,-6093,-33290,40.52,19,5,6,15.15
141,2023-06-07,1610.0,1670.0,1580.0,1670.0,3373907,65948,-9280,74091,40.52,19,5,6,15.15
142,2023-06-08,1635.0,1645.0,1555.0,1560.0,5792913,-1381046,-93187,-58824,40.52,19,5,6,15.15
143,2023-06-09,1615.0,1655.0,1580.0,1585.0,4992546,489931,-56467,11408,40.52,19,5,6,15.15
144,2023-06-12,1610.0,1660.0,1610.0,1650.0,3845607,825039,53000,30545,40.88,16,7,5,16.35
145,2023-06-13,1695.0,1780.0,1695.0,1775.0,5012093,1130019,101626,30651,40.88,16,7,5,16.35
146,2023-06-14,1750.0,1770.0,1715.0,1760.0,2669614,-122083,73813,-7491,40.88,16,7,5,16.35
147,2023-06-15,1790.0,1880.0,1765.0,1800.0,5547021,-159665,23813,10336,40.88,16,7,5,16.35
148,2023-06-16,1790.0,1860.0,1790.0,1840.0,3455368,624801,-71094,6206,40.88,16,7,5,16.35
149,2023-06-19,1820.0,1855.0,1805.0,1835.0,2013713,-198618,-27094,-9593,40.71,16,6,5,17.4
150,2023-06-20,1860.0,1885.0,1820.0,1845.0,2888725,-63983,-70187,-45137,40.71,16,6,5,17.4
151,2023-06-21,1845.0,1850.0,1775.0,1810.0,3233612,94034,21000,-25319,40.71,16,6,5,17.4
152,2023-06-26,1770.0,1840.0,1765.0,1835.0,2667585,112183,-23000,2211,42.7,20,5,6,16.43
153,2023-06-27,1835.0,1855.0,1750.0,1750.0,3170667,-569026,-11200,-58284,42.7,20,5,6,16.43
154,2023-06-28,1785.0,1800.0,1730.0,1730.0,2570770,-185244,5000,-328,42.7,20,5,6,16.43
155,2023-06-29,1750.0,1815.0,1750.0,1805.0,2769896,462652,-50000,34711,42.7,20,5,6,16.43
156,2023-06-30,1795.0,1820.0,1770.0,1795.0,2118027,-42570,2069,-6508,42.7,20,5,6,16.43
157,2023-07-03,1830.0,1890.0,1820.0,1890.0,2885631,456872,50904,87282,42.43,15,6,7,18.0
158,2023-07-04,1900.0,1925.0,1870.0,1895.0,2698651,-171416,18000,-7209,42.43,15,6,7,18.0
159,2023-07-05,1780.0,1870.0,1710.0,1810.0,6286047,296364,66000,-22636,42.43,15,6,7,18.0
160,2023-07-06,1780.0,1880.0,1780.0,1880.0,3243319,207767,177000,-43067,42.43,15,6,7,18.0
161,2023-07-07,1880.0,1920.0,1830.0,1860.0,3578338,-232296,86600,-33489,42.43,15,6,7,18.0
162,2023-07-10,1865.0,1925.0,1865.0,1895.0,2326308,-4436,26000,14114,42.52,16,5,8,17.18
163,2023-07-11,1915.0,1930.0,1840.0,1840.0,3141670,-245924,31000,-21657,42.52,16,5,8,17.18
164,2023-07-12,1875.0,1910.0,1865.0,1880.0,2141063,330003,37400,6811,42.52,16,5,8,17.18
165,2023-07-13,1960.0,2050.0,1930.0,1950.0,5148558,78636,84000,30972,42.52,16,5,8,17.18
166,2023-07-14,2015.0,2015.0,1930.0,1980.0,2902798,-303408,-6192,-30264,42.52,16,5,8,17.18
167,2023-07-17,1970.0,1995.0,1910.0,1925.0,2248596,-124104,15358,-18149,43.47,16,6,8,17.12
168,2023-07-18,1980.0,2040.0,1950.0,1975.0,3226173,393808,-18096,-3727,43.47,16,6,8,17.12
169,2023-07-19,2020.0,2170.0,2005.0,2130.0,5491934,815596,-12096,46490,43.47,16,6,8,17.12
170,2023-07-20,2120.0,2155.0,2085.0,2150.0,2633378,-252764,-20503,-11790,43.47,16,6,8,17.12
171,2023-07-21,2085.0,2230.0,2085.0,2230.0,3543765,246644,-140000,8058,43.47,16,6,8,17.12
172,2023-07-24,2235.0,2250.0,2180.0,2210.0,2864834,270064,25000,-5174,42.1,15,8,6,16.88
173,2023-07-25,2250.0,2310.0,2180.0,2210.0,3265623,55648,-23000,22051,42.1,15,8,6,16.88
174,2023-07-26,2250.0,2290.0,2155.0,2155.0,2619055,38812,49000,-3058,42.1,15,8,6,16.88
175,2023-07-27,2200.0,2225.0,2090.0,2140.0,2170904,184554,-53673,-5960,42.1,15,8,6,16.88
