,ds,open_price,high_price,low_price,y,volume,foreign,investment,dealer,ratio_over_400_shares,shareholders_400_to_600,shareholders_600_to_800,shareholders_800_to_1000,ratio_over_1000_shares
23,2022-12-02,730.0,748.0,730.0,739.0,4119211,-274475,553047,-137534,78.39,126,79,57,67.81
24,2022-12-05,739.0,755.0,739.0,739.0,4535657,-205592,313000,-130850,78.29,129,80,56,67.68
25,2022-12-06,739.0,744.0,720.0,725.0,5041043,-1133701,-39977,-74763,78.29,129,80,56,67.68
26,2022-12-07,717.0,728.0,713.0,716.0,5325977,-1064474,-82000,221738,78.29,129,80,56,67.68
27,2022-12-08,724.0,725.0,705.0,705.0,4204451,-919607,680,-176470,78.29,129,80,56,67.68
28,2022-12-09,714.0,729.0,711.0,729.0,4613417,952173,-15000,-5735,78.29,129,80,56,67.68
29,2022-12-12,715.0,716.0,705.0,712.0,5234621,-1590919,-129977,-239267,77.87,127,82,54,67.31
30,2022-12-13,717.0,722.0,708.0,709.0,6051369,-370706,-66161,-15100,77.87,127,82,54,67.31
31,2022-12-14,717.0,724.0,714.0,718.0,4980611,437741,-28620,93567,77.87,127,82,54,67.31
32,2022-12-15,703.0,706.0,681.0,681.0,14093519,-5427799,-397274,-88378,77.87,127,82,54,67.31
33,2022-12-16,653.0,665.0,651.0,660.0,13076649,112339,-1376495,141344,77.87,127,82,54,67.31
34,2022-12-19,650.0,662.0,650.0,656.0,6975640,-83095,-660000,12049,77.91,121,80,56,67.56
35,2022-12-20,650.0,660.0,646.0,646.0,6420511,-366517,-541321,-51767,77.91,121,80,56,67.56
36,2022-12-21,649.0,661.0,646.0,654.0,6274754,1129289,-536000,-250366,77.91,121,80,56,67.56
37,2022-12-22,665.0,668.0,661.0,661.0,4093339,718392,-460000,-26588,77.91,121,80,56,67.56
38,2022-12-23,651.0,661.0,648.0,660.0,2430760,28903,59000,-105334,77.91,121,80,56,67.56
39,2022-12-26,661.0,661.0,651.0,651.0,1515532,-471936,18678,-17041,77.84,125,78,56,67.46
40,2022-12-27,654.0,664.0,653.0,656.0,1969029,398682,-259618,-33015,77.84,125,78,56,67.46
41,2022-12-28,649.0,649.0,621.0,638.0,9053565,-2717256,-832000,-491873,77.84,125,78,56,67.46
42,2022-12-29,630.0,631.0,623.0,629.0,3690707,-553178,35000,191513,77.84,125,78,56,67.46
43,2022-12-30,635.0,640.0,625.0,625.0,2648733,-300180,21000,-13100,77.84,125,78,56,67.46
44,2023-01-03,623.0,645.0,621.0,644.0,4509288,620280,128000,215152,77.86,119,78,58,67.57
45,2023-01-04,639.0,644.0,635.0,636.0,3081086,-489295,85000,-72298,77.86,119,78,58,67.57
46,2023-01-05,638.0,641.0,625.0,631.0,5429497,-1406055,24000,9661,77.86,119,78,58,67.57
47,2023-01-06,634.0,660.0,634.0,660.0,7951964,1900842,-115000,159105,77.86,119,78,58,67.57
48,2023-01-09,671.0,675.0,665.0,675.0,7084736,23794,131062,72113,78.38,123,81,54,68.0
49,2023-01-10,684.0,696.0,681.0,694.0,8836356,2058705,38486,-23441,78.38,123,81,54,68.0
50,2023-01-11,700.0,707.0,694.0,707.0,7050840,565786,95000,81048,78.38,123,81,54,68.0
51,2023-01-12,710.0,720.0,708.0,715.0,6557029,993207,-301000,51788,78.38,123,81,54,68.0
52,2023-01-13,722.0,726.0,691.0,694.0,7897961,-90807,130000,-31910,78.38,123,81,54,68.0
53,2023-01-16,707.0,712.0,701.0,704.0,5310041,850712,-126963,172224,78.24,119,83,55,67.79
54,2023-01-17,706.0,709.0,693.0,693.0,4750714,-1071160,-358980,64745,78.24,119,83,55,67.79
55,2023-01-30,734.0,739.0,709.0,739.0,18980506,2507737,206361,276526,78.55,128,81,56,67.95
56,2023-01-31,734.0,752.0,716.0,718.0,13095953,-1141416,50000,88030,78.55,128,81,56,67.95
57,2023-02-01,724.0,728.0,718.0,724.0,5815887,-278338,-406000,-32901,78.55,128,81,56,67.95
58,2023-02-02,747.0,753.0,737.0,747.0,11416420,2156851,164963,-22009,78.55,128,81,56,67.95
59,2023-02-03,742.0,753.0,741.0,751.0,6601968,1960413,171000,-43983,78.55,128,81,56,67.95
60,2023-02-06,745.0,749.0,730.0,731.0,7693098,-1217907,-18000,-8774,78.72,132,81,59,67.89
61,2023-02-07,739.0,739.0,716.0,717.0,7367549,-2709500,45000,99936,78.72,132,81,59,67.89
62,2023-02-08,726.0,747.0,725.0,744.0,7991431,2313217,8000,177800,78.72,132,81,59,67.89
63,2023-02-09,740.0,749.0,736.0,749.0,4016255,881851,-60000,-18173,78.72,132,81,59,67.89
64,2023-02-10,749.0,749.0,739.0,740.0,3235750,-303607,73000,-44500,78.72,132,81,59,67.89
65,2023-02-13,735.0,737.0,726.0,731.0,4171947,52209,28020,-29361,78.41,133,80,57,67.74
66,2023-02-14,737.0,742.0,731.0,732.0,3487039,-19914,1000,20517,78.41,133,80,57,67.74
67,2023-02-15,730.0,730.0,708.0,710.0,6977304,-1683276,-120000,223919,78.41,133,80,57,67.74
68,2023-02-16,716.0,718.0,706.0,711.0,5178561,-672979,-337150,88941,78.41,133,80,57,67.74
69,2023-02-17,708.0,723.0,707.0,723.0,3610451,778992,6064,-65443,78.41,133,80,57,67.74
70,2023-02-20,725.0,732.0,719.0,726.0,2619587,361302,-160000,-67607,78.59,134,80,59,67.77
71,2023-02-21,728.0,734.0,724.0,725.0,2746079,-622880,-10000,-87577,78.59,134,80,59,67.77
72,2023-02-22,718.0,722.0,713.0,713.0,4610941,-1015084,69000,-30310,78.59,134,80,59,67.77
73,2023-02-23,724.0,745.0,722.0,745.0,8227452,2769244,-2000,262473,78.59,134,80,59,67.77
74,2023-02-24,751.0,752.0,723.0,723.0,8209174,-558575,44067,17169,78.59,134,80,59,67.77
75,2023-03-01,737.0,795.0,731.0,791.0,16624548,2379858,484000,413192,78.47,133,83,56,67.71
76,2023-03-02,790.0,790.0,773.0,775.0,9729803,-1460704,679069,129601,78.47,133,83,56,67.71
77,2023-03-03,778.0,789.0,771.0,775.0,6642734,-1472408,161000,-37002,78.47,133,83,56,67.71
78,2023-03-06,785.0,795.0,777.0,784.0,7685453,1176026,130021,397246,78.08,131,85,54,67.38
79,2023-03-07,789.0,790.0,783.0,788.0,5202228,-210505,67021,72471,78.08,131,85,54,67.38
80,2023-03-08,782.0,784.0,765.0,768.0,8741223,-4847907,452000,33807,78.08,131,85,54,67.38
81,2023-03-09,769.0,775.0,767.0,767.0,5335712,-398710,-174979,33841,78.08,131,85,54,67.38
82,2023-03-10,759.0,761.0,753.0,756.0,6008380,-1378907,100000,798,78.08,131,85,54,67.38
83,2023-03-13,756.0,764.0,743.0,764.0,5327065,-105808,387072,-41338,78.05,135,80,57,67.35
84,2023-03-14,749.0,768.0,749.0,761.0,6588044,-223104,279000,-68820,78.05,135,80,57,67.35
85,2023-03-15,766.0,773.0,757.0,758.0,5292738,-1158308,343000,-45662,78.05,135,80,57,67.35
86,2023-03-16,751.0,765.0,748.0,756.0,6000004,-173724,52000,62330,78.05,135,80,57,67.35
87,2023-03-17,770.0,777.0,766.0,773.0,6841068,567640,236246,-79465,78.05,135,80,57,67.35
88,2023-03-20,773.0,780.0,768.0,770.0,5321040,-540466,382000,8774,78.37,134,86,60,67.27
89,2023-03-21,776.0,779.0,763.0,771.0,5445430,-1369053,100000,25702,78.37,134,86,60,67.27
90,2023-03-22,777.0,785.0,776.0,781.0,5659553,1372274,-1056,75012,78.37,134,86,60,67.27
91,2023-03-23,780.0,794.0,778.0,793.0,4865131,1281597,-358,-31885,78.37,134,86,60,67.27
92,2023-03-24,790.0,794.0,785.0,790.0,4406461,191860,143253,-89871,78.37,134,86,60,67.27
93,2023-03-27,789.0,790.0,779.0,780.0,3071593,-209257,211000,-67689,78.39,136,82,60,67.42
94,2023-03-28,775.0,780.0,766.0,766.0,4137411,-1194766,-10312,-95482,78.39,136,82,60,67.42
95,2023-03-29,774.0,775.0,765.0,773.0,2981780,-12289,78672,-44243,78.39,136,82,60,67.42
96,2023-03-30,780.0,783.0,775.0,778.0,3614487,791833,-112017,51398,78.39,136,82,60,67.42
97,2023-03-31,778.0,789.0,778.0,787.0,4496209,1191190,27000,69851,78.39,136,82,60,67.42
98,2023-04-06,774.0,777.0,751.0,753.0,9301246,-5401510,-68000,-82084,78.18,137,84,57,67.22
99,2023-04-07,749.0,752.0,743.0,749.0,4618526,-1311575,-363000,82760,78.18,137,84,57,67.22
100,2023-04-10,748.0,750.0,739.0,742.0,5956250,-1948162,-260270,-43833,78.13,140,78,64,66.89
101,2023-04-11,743.0,759.0,743.0,756.0,4665168,-115521,-119000,39696,78.13,140,78,64,66.89
102,2023-04-12,756.0,760.0,752.0,758.0,4555491,-27707,-144899,-90366,78.13,140,78,64,66.89
103,2023-04-13,759.0,760.0,749.0,750.0,5815842,26916,-158000,-366798,78.13,140,78,64,66.89
104,2023-04-14,754.0,758.0,746.0,748.0,5990292,-71525,-299000,-129499,78.13,140,78,64,66.89
105,2023-04-17,705.0,710.0,694.0,709.0,14840026,-5997636,-247000,94044,77.4,134,77,62,66.48
106,2023-04-18,702.0,703.0,685.0,688.0,15093599,-6249637,-789500,113665,77.4,134,77,62,66.48
107,2023-04-19,682.0,685.0,675.0,675.0,11632986,-3406780,-365020,277251,77.4,134,77,62,66.48
108,2023-04-20,661.0,684.0,661.0,673.0,10238247,-2493020,-92334,542262,77.4,134,77,62,66.48
109,2023-04-21,676.0,679.0,665.0,665.0,5480008,-2192223,-9905,-51929,77.4,134,77,62,66.48
110,2023-04-24,663.0,681.0,663.0,676.0,4802301,164396,-63000,90712,77.14,128,82,57,66.43
111,2023-04-25,678.0,678.0,650.0,650.0,9007698,-3231269,-25000,97134,77.14,128,82,57,66.43
112,2023-04-26,641.0,652.0,638.0,649.0,7417677,-2458707,244000,597838,77.14,128,82,57,66.43
113,2023-04-27,654.0,667.0,653.0,662.0,4770671,202713,-2000,100785,77.14,128,82,57,66.43
114,2023-04-28,668.0,674.0,663.0,665.0,6790242,-1444485,667000,-41942,77.14,128,82,57,66.43
115,2023-05-02,654.0,673.0,654.0,671.0,6448130,-566811,-31650,596240,77.25,129,80,58,66.59
116,2023-05-03,674.0,680.0,668.0,680.0,6817126,586100,6756,506361,77.25,129,80,58,66.59
117,2023-05-04,674.0,674.0,666.0,668.0,5752312,-3174696,53798,750096,77.25,129,80,58,66.59
118,2023-05-05,675.0,678.0,672.0,675.0,3271540,-551424,-136128,425394,77.25,129,80,58,66.59
119,2023-05-08,681.0,684.0,674.0,675.0,3131678,-252421,-71270,366737,77.33,128,82,56,66.7
120,2023-05-09,681.0,681.0,674.0,677.0,2224247,85055,-11307,180670,77.33,128,82,56,66.7
121,2023-05-10,677.0,677.0,666.0,668.0,3945608,-1831689,39344,635718,77.33,128,82,56,66.7
122,2023-05-11,666.0,674.0,664.0,668.0,3193160,-451149,44553,566203,77.33,128,82,56,66.7
123,2023-05-12,673.0,676.0,661.0,673.0,5310815,-1813019,-58792,771228,77.33,128,82,56,66.7
124,2023-05-15,676.0,682.0,673.0,680.0,3670003,-132210,116250,308244,77.47,130,80,57,66.77
125,2023-05-16,688.0,688.0,680.0,680.0,3837504,-416583,-286071,212800,77.47,130,80,57,66.77
126,2023-05-17,680.0,689.0,677.0,685.0,8035289,-2644118,19004,3120417,77.47,130,80,57,66.77
127,2023-05-18,690.0,694.0,685.0,689.0,4642695,-966724,22377,619785,77.47,130,80,57,66.77
128,2023-05-19,691.0,698.0,690.0,698.0,5282896,780958,2963,316956,77.47,130,80,57,66.77
129,2023-05-22,702.0,709.0,701.0,705.0,4735362,591702,101048,63000,77.64,125,81,56,67.13
130,2023-05-23,710.0,722.0,708.0,716.0,5482158,677789,479000,309185,77.64,125,81,56,67.13
131,2023-05-24,713.0,713.0,701.0,711.0,5846655,-1697489,505072,84023,77.64,125,81,56,67.13
132,2023-05-25,708.0,718.0,706.0,708.0,4795371,-1324018,548000,168655,77.64,125,81,56,67.13
133,2023-05-26,708.0,737.0,708.0,730.0,11322817,391882,359000,689815,77.64,125,81,56,67.13
134,2023-05-29,755.0,758.0,738.0,738.0,10781343,99550,423976,47601,77.89,124,87,47,67.68
135,2023-05-30,759.0,773.0,757.0,763.0,18933732,3012759,376177,243537,77.89,124,87,47,67.68
136,2023-05-31,757.0,767.0,748.0,759.0,12616197,-671917,596897,331119,77.89,124,87,47,67.68
137,2023-06-01,755.0,761.0,748.0,748.0,6475068,-1241730,122977,5117,77.89,124,87,47,67.68
138,2023-06-02,754.0,762.0,750.0,751.0,6602831,23089,326423,185333,77.89,124,87,47,67.68
139,2023-06-05,757.0,767.0,757.0,759.0,5479487,1195144,39103,309452,78.14,120,93,44,67.95
140,2023-06-06,760.0,764.0,752.0,757.0,4539092,-1183745,12985,220605,78.14,120,93,44,67.95
141,2023-06-07,759.0,769.0,756.0,768.0,5460461,1478776,-16803,322702,78.14,120,93,44,67.95
142,2023-06-08,770.0,775.0,763.0,768.0,7438271,607697,25716,633550,78.14,120,93,44,67.95
143,2023-06-09,768.0,770.0,761.0,764.0,4669885,-2063024,64880,597446,78.14,120,93,44,67.95
144,2023-06-12,769.0,769.0,763.0,767.0,3946889,-922390,-40000,470262,78.14,122,88,46,68.04
145,2023-06-13,770.0,782.0,768.0,779.0,7414411,1635003,-34095,988061,78.14,122,88,46,68.04
146,2023-06-14,781.0,782.0,776.0,780.0,5431002,516227,6953,823749,78.14,122,88,46,68.04
147,2023-06-15,777.0,779.0,765.0,766.0,8544438,-3074111,-2047,1414532,78.14,122,88,46,68.04
148,2023-06-16,760.0,765.0,751.0,751.0,10727794,-5208167,430094,971245,78.14,122,88,46,68.04
149,2023-06-19,769.0,793.0,764.0,785.0,20318537,1957490,1759699,2729913,77.54,122,90,48,67.25
150,2023-06-20,708.0,725.0,691.0,691.0,28362644,-2522104,-334488,-6411777,77.54,122,90,48,67.25
151,2023-06-21,689.0,696.0,683.0,693.0,17552774,5557946,330526,-7463603,77.54,122,90,48,67.25
152,2023-06-26,688.0,690.0,685.0,685.0,4807895,-1782116,321000,-80126,77.29,119,88,43,67.46
153,2023-06-27,680.0,688.0,680.0,681.0,4722955,-938361,-30763,223641,77.29,119,88,43,67.46
154,2023-06-28,692.0,697.0,685.0,695.0,6520526,1550841,-78484,144417,77.29,119,88,43,67.46
155,2023-06-29,704.0,705.0,695.0,696.0,5304709,470125,-22299,-20815,77.29,119,88,43,67.46
156,2023-06-30,692.0,692.0,686.0,688.0,5442323,-1562656,-63506,-90787,77.29,119,88,43,67.46
157,2023-07-03,692.0,698.0,690.0,691.0,3088086,71598,-144859,97786,77.1,118,89,46,67.1
158,2023-07-04,696.0,702.0,691.0,700.0,3880537,508498,-82514,93847,77.1,118,89,46,67.1
159,2023-07-05,703.0,703.0,696.0,697.0,3803541,-772513,-66000,-163427,77.1,118,89,46,67.1
160,2023-07-06,692.0,699.0,688.0,690.0,4539581,-1266341,-68000,-14675,77.1,118,89,46,67.1
161,2023-07-07,686.0,686.0,680.0,682.0,4819527,-1913906,-27442,-111504,77.1,118,89,46,67.1
162,2023-07-10,680.0,686.0,673.0,673.0,6111018,-2052911,20000,-147585,76.78,127,82,48,66.68
163,2023-07-11,682.0,687.0,676.0,686.0,3472971,165387,-48691,92468,76.78,127,82,48,66.68
164,2023-07-12,689.0,689.0,680.0,685.0,4353464,-406633,-30470,-145459,76.78,127,82,48,66.68
165,2023-07-13,692.0,693.0,680.0,680.0,5685109,-830657,-191327,-43300,76.78,127,82,48,66.68
166,2023-07-14,686.0,698.0,685.0,692.0,6182648,1189989,-66487,-107300,76.78,127,82,48,66.68
167,2023-07-17,692.0,692.0,681.0,683.0,4524171,-1893676,-48048,-347765,76.6,124,77,50,66.69
168,2023-07-18,680.0,686.0,678.0,683.0,4934643,-1288177,-81533,109027,76.6,124,77,50,66.69
169,2023-07-19,690.0,699.0,689.0,696.0,6475653,3259565,-59597,-896661,76.6,124,77,50,66.69
170,2023-07-20,697.0,697.0,689.0,692.0,2629394,-1243362,46000,-127137,76.6,124,77,50,66.69
171,2023-07-21,677.0,683.0,652.0,682.0,11982886,-4204722,66000,-153359,76.6,124,77,50,66.69
172,2023-07-24,679.0,690.0,673.0,675.0,7662267,-889841,-143425,-152578,76.09,123,80,49,66.11
173,2023-07-25,675.0,679.0,665.0,665.0,7473142,-2884519,-96675,-166272,76.09,123,80,49,66.11
174,2023-07-26,665.0,670.0,654.0,655.0,7778681,-2061025,-22570,-50483,76.09,123,80,49,66.11
175,2023-07-27,658.0,661.0,654.0,658.0,4857149,-192653,-12253,32811,76.09,123,80,49,66.11
176,2023-07-28,660.0,666.0,655.0,658.0,4310361,-994113,49267,-137719,76.09,123,80,49,66.11
177,2023-07-31,691.0,698.0,684.0,690.0,17202994,7969566,211709,76127,76.63,123,80,42,67.02
178,2023-08-01,700.0,715.0,695.0,713.0,14701465,5005768,705000,152306,76.63,123,80,42,67.02
179,2023-08-02,712.0,720.0,704.0,709.0,9248789,1678546,338000,-461076,76.63,123,80,42,67.02
180,2023-08-04,710.0,711.0,699.0,706.0,7295888,303427,57741,-393819,76.63,123,80,42,67.02
181,2023-08-07,709.0,712.0,703.0,706.0,5595685,50648,167300,-78693,76.57,119,85,41,66.96
182,2023-08-08,705.0,705.0,690.0,690.0,5805650,-1638769,236796,-199240,76.57,119,85,41,66.96
183,2023-08-09,689.0,702.0,686.0,701.0,3247603,590256,213913,35149,76.57,119,85,41,66.96
184,2023-08-10,702.0,703.0,688.0,693.0,4544788,-467311,293342,-58038,76.57,119,85,41,66.96
185,2023-08-11,688.0,689.0,675.0,679.0,5202231,-1955473,151000,-140565,76.57,119,85,41,66.96
186,2023-08-14,672.0,673.0,666.0,672.0,3774054,-995892,409529,-56993,76.31,112,83,48,66.61
187,2023-08-15,682.0,684.0,676.0,678.0,2827119,297282,69000,566,76.31,112,83,48,66.61
188,2023-08-16,698.0,698.0,683.0,689.0,6070735,990261,348997,-216579,76.31,112,83,48,66.61
189,2023-08-17,680.0,681.0,673.0,674.0,4930026,-2643511,134421,20979,76.31,112,83,48,66.61
190,2023-08-18,670.0,679.0,669.0,674.0,3292501,-356575,60384,93403,76.31,112,83,48,66.61
191,2023-08-21,678.0,679.0,667.0,669.0,2756277,-661584,114128,-77963,76.37,119,79,47,66.64
192,2023-08-22,675.0,682.0,668.0,672.0,3767273,-306758,73474,-197950,76.37,119,79,47,66.64
193,2023-08-23,672.0,676.0,670.0,671.0,2124750,-235223,33000,-37175,76.37,119,79,47,66.64
194,2023-08-24,682.0,692.0,680.0,691.0,6428618,2825704,32000,31908,76.37,119,79,47,66.64
195,2023-08-25,692.0,695.0,687.0,694.0,5811245,1929904,-78594,-86100,76.37,119,79,47,66.64
196,2023-08-28,700.0,709.0,698.0,701.0,6133086,2374753,-88094,93993,76.45,113,81,50,66.64
197,2023-08-29,714.0,716.0,702.0,710.0,5358981,2557219,-223000,-13135,76.45,113,81,50,66.64
198,2023-08-30,714.0,715.0,702.0,709.0,4407859,-312868,5333,-472,76.45,113,81,50,66.64
199,2023-08-31,705.0,714.0,704.0,705.0,6359299,442205,88081,18101,76.45,113,81,50,66.64
200,2023-09-01,707.0,712.0,701.0,710.0,3098361,1333600,105401,56851,76.45,113,81,50,66.64
201,2023-09-04,713.0,713.0,705.0,711.0,2522028,-6411,242717,-42500,76.82,119,84,48,66.79
202,2023-09-05,712.0,718.0,711.0,718.0,5279205,1856177,140867,169545,76.82,119,84,48,66.79
203,2023-09-06,721.0,722.0,712.0,712.0,3242836,-160860,37206,-99754,76.82,119,84,48,66.79
204,2023-09-07,709.0,718.0,708.0,717.0,3316214,651874,328775,20876,76.82,119,84,48,66.79
205,2023-09-08,705.0,710.0,701.0,709.0,4521206,-2028207,598453,-6536,76.82,119,84,48,66.79
206,2023-09-11,715.0,715.0,708.0,714.0,2183539,-67988,424821,-49001,77.05,117,83,46,67.21
207,2023-09-12,710.0,729.0,709.0,728.0,7009423,2542324,728000,284019,77.05,117,83,46,67.21
208,2023-09-13,739.0,744.0,729.0,732.0,9660616,474181,1354528,-17485,77.05,117,83,46,67.21
209,2023-09-14,735.0,735.0,725.0,733.0,5768123,567986,340000,67751,77.05,117,83,46,67.21
210,2023-09-15,741.0,763.0,737.0,763.0,17615207,8124636,495382,326368,77.05,117,83,46,67.21
211,2023-09-18,751.0,792.0,750.0,782.0,12668690,2183850,545927,-37502,77.66,119,82,48,67.7
212,2023-09-19,782.0,782.0,764.0,773.0,6470728,-41069,576134,-233446,77.66,119,82,48,67.7
213,2023-09-20,765.0,766.0,751.0,759.0,5579484,-175951,254222,-159374,77.66,119,82,48,67.7
214,2023-09-21,752.0,762.0,744.0,746.0,5238125,-935621,180612,82258,77.66,119,82,48,67.7
215,2023-09-22,735.0,748.0,728.0,746.0,7898746,-2035311,444289,161552,77.66,119,82,48,67.7
216,2023-09-25,741.0,762.0,741.0,755.0,4731685,500292,-5091,-2317,77.63,117,84,48,67.62
217,2023-09-26,748.0,755.0,736.0,737.0,3992725,-1539672,246967,-64738,77.63,117,84,48,67.62
218,2023-09-27,728.0,737.0,728.0,737.0,3938690,-57531,-232751,30393,77.63,117,84,48,67.62
219,2023-09-28,739.0,741.0,730.0,735.0,4663792,-130734,398000,-64672,77.63,117,84,48,67.62
220,2023-10-02,747.0,748.0,740.0,745.0,3984135,-448308,433556,90885,77.86,121,88,49,67.49
221,2023-10-03,767.0,784.0,766.0,772.0,10858690,2390444,894931,388846,77.86,121,88,49,67.49
222,2023-10-04,771.0,783.0,764.0,780.0,8115420,-17121,474871,-125928,77.86,121,88,49,67.49
223,2023-10-05,783.0,786.0,776.0,786.0,6094736,936963,255904,51358,77.86,121,88,49,67.49
224,2023-10-06,790.0,790.0,781.0,786.0,3120332,524284,128626,-98934,77.86,121,88,49,67.49
225,2023-10-11,790.0,816.0,790.0,814.0,14131456,3246497,192379,505810,77.98,126,87,51,67.37
226,2023-10-12,817.0,819.0,805.0,815.0,7541921,277363,191176,-204918,77.98,126,87,51,67.37
227,2023-10-13,820.0,842.0,818.0,842.0,10447476,3184224,649490,190674,77.98,126,87,51,67.37
228,2023-10-16,838.0,849.0,832.0,840.0,5985812,-292146,589163,6401,77.82,126,85,51,67.3
229,2023-10-17,845.0,854.0,820.0,825.0,8686799,206933,-268090,299363,77.82,126,85,51,67.3
230,2023-10-18,800.0,822.0,800.0,813.0,7906890,-1288920,520464,517242,77.82,126,85,51,67.3
231,2023-10-19,811.0,838.0,811.0,830.0,7862713,1297645,1085477,136205,77.82,126,85,51,67.3
232,2023-10-20,831.0,837.0,812.0,828.0,8706294,285267,578717,-12871,77.82,126,85,51,67.3
233,2023-10-23,825.0,829.0,816.0,821.0,5392858,968268,128176,87765,77.45,122,89,51,66.87
234,2023-10-24,821.0,823.0,804.0,816.0,5162297,-375407,66645,5155,77.45,122,89,51,66.87
235,2023-10-25,818.0,832.0,816.0,822.0,6590507,239758,588176,562272,77.45,122,89,51,66.87
236,2023-10-26,815.0,817.0,811.0,817.0,5768583,238921,447986,-158355,77.45,122,89,51,66.87
237,2023-10-27,824.0,824.0,800.0,801.0,7422025,-2810087,-332274,417425,77.45,122,89,51,66.87
238,2023-10-30,819.0,864.0,818.0,857.0,16750720,4715346,1207389,166072,77.23,123,93,51,66.46
239,2023-10-31,860.0,861.0,834.0,842.0,12015011,-1205083,1485750,153480,77.23,123,93,51,66.46
240,2023-11-01,854.0,856.0,832.0,846.0,6970553,13765,733278,223131,77.23,123,93,51,66.46
241,2023-11-02,863.0,877.0,855.0,868.0,10079016,-813089,498638,315937,77.23,123,93,51,66.46
242,2023-11-03,872.0,876.0,864.0,870.0,5808935,312181,60000,-321321,77.23,123,93,51,66.46
243,2023-11-06,879.0,890.0,873.0,882.0,7492650,127519,405688,-38719,77.24,130,88,55,66.32
244,2023-11-07,890.0,899.0,879.0,888.0,7289254,385684,149785,-127199,77.24,130,88,55,66.32
245,2023-11-08,898.0,916.0,895.0,914.0,9834316,1960275,176632,65046,77.24,130,88,55,66.32
246,2023-11-09,913.0,913.0,899.0,905.0,6965311,-1189041,-120840,39982,77.24,130,88,55,66.32
247,2023-11-10,900.0,904.0,884.0,884.0,7983550,-1716369,-60829,-284,77.24,130,88,55,66.32
248,2023-11-13,909.0,925.0,905.0,906.0,9776090,1963971,290638,-37988,76.98,128,88,57,66.07
249,2023-11-14,916.0,917.0,902.0,905.0,4874889,-653941,20448,39845,76.98,128,88,57,66.07
250,2023-11-15,925.0,925.0,900.0,908.0,8644081,1153598,-447620,-256916,76.98,128,88,57,66.07
251,2023-11-16,914.0,914.0,891.0,893.0,8055932,614213,-152876,-110420,76.98,128,88,57,66.07
252,2023-11-17,896.0,905.0,893.0,904.0,4982028,1034580,-214963,-181240,76.98,128,88,57,66.07
253,2023-11-20,920.0,924.0,904.0,912.0,7092656,1238000,-24426,-11405,76.94,137,80,64,65.69
254,2023-11-21,922.0,934.0,915.0,926.0,9993957,2606699,171588,-94279,76.94,137,80,64,65.69
255,2023-11-22,928.0,942.0,925.0,942.0,6698496,963499,410499,-67612,76.94,137,80,64,65.69
