,ds,open_price,high_price,low_price,y,volume,foreign,investment,dealer,ratio_over_400_shares,shareholders_400_to_600,shareholders_600_to_800,shareholders_800_to_1000,ratio_over_1000_shares
97,2023-03-31,98.7,98.8,97.3,97.3,6071015,-415118,-13000,-99243,81.36,25,10,13,75.01
98,2023-04-06,97.7,97.7,93.3,94.1,10439007,-2856600,-303100,71360,80.71,24,10,12,74.63
99,2023-04-07,95.0,96.3,93.8,95.3,8715258,688000,-2176000,4473,80.71,24,10,12,74.63
100,2023-04-10,95.8,99.8,95.6,98.8,8640381,2880100,55000,321622,82.07,26,16,11,75.29
101,2023-04-11,100.0,106.0,99.0,103.0,18441813,1602079,0,895297,82.07,26,16,11,75.29
102,2023-04-12,103.0,104.0,100.5,102.5,13866358,255595,940000,-428065,82.07,26,16,11,75.29
103,2023-04-13,100.5,101.5,99.3,99.3,10222104,-1082300,100000,-28580,82.07,26,16,11,75.29
104,2023-04-14,101.5,103.0,98.8,99.2,7938794,-1590000,200000,-149488,82.07,26,16,11,75.29
105,2023-04-17,101.0,104.5,100.5,102.5,11997725,-468850,367000,527001,81.47,27,13,14,74.3
106,2023-04-18,103.0,103.0,100.0,101.5,7134328,1077637,418000,-74561,81.47,27,13,14,74.3
107,2023-04-19,103.0,104.5,101.0,101.5,6694230,-61200,596000,67536,81.47,27,13,14,74.3
108,2023-04-20,102.0,102.0,99.0,100.0,5457506,726000,-4000,-350771,81.47,27,13,14,74.3
109,2023-04-21,101.0,101.0,97.2,98.2,8416647,-1102000,98000,-48969,81.47,27,13,14,74.3
110,2023-04-24,98.6,102.5,98.0,101.5,8208697,1803000,39000,381794,81.46,26,13,14,74.37
111,2023-04-25,100.5,101.5,95.6,96.4,10330845,-1729600,34000,-777101,81.46,26,13,14,74.37
112,2023-04-26,96.0,99.0,94.8,98.4,8764668,1745000,65000,-14452,81.46,26,13,14,74.37
113,2023-04-27,98.4,99.0,96.7,98.5,5068361,850180,169000,21837,81.46,26,13,14,74.37
114,2023-04-28,100.0,101.0,98.2,98.6,7848867,-634473,20000,-91754,81.46,26,13,14,74.37
115,2023-05-02,99.0,99.7,97.8,98.2,3703008,122540,35000,5473,80.4,23,11,13,74.11
116,2023-05-03,98.5,98.5,96.7,96.7,5695517,1009000,0,-26550,80.4,23,11,13,74.11
117,2023-05-04,96.5,97.4,95.3,96.7,7212909,-331000,-170000,16587,80.4,23,11,13,74.11
118,2023-05-05,96.8,99.0,96.8,98.1,7338074,1789000,-379000,258670,80.4,23,11,13,74.11
119,2023-05-08,99.1,99.8,96.9,97.2,6429156,-44625,314000,-144740,80.08,27,14,14,72.76
120,2023-05-09,97.9,98.7,96.8,97.3,5815167,1682000,-320000,-16907,80.08,27,14,14,72.76
121,2023-05-10,98.2,98.5,95.8,96.2,5796655,148000,-213000,-552817,80.08,27,14,14,72.76
122,2023-05-11,96.8,97.0,95.0,95.0,4742083,-898395,0,-109904,80.08,27,14,14,72.76
123,2023-05-12,93.6,95.9,91.5,95.5,9839804,102000,-91000,118729,80.08,27,14,14,72.76
124,2023-05-15,95.6,96.8,94.8,96.7,6973947,2571000,0,-603287,80.98,28,16,16,72.92
125,2023-05-16,97.1,97.5,95.0,95.1,7921285,-1236185,103000,-65696,80.98,28,16,16,72.92
126,2023-05-17,95.1,98.5,94.0,97.9,14704405,-1304621,76000,363812,80.98,28,16,16,72.92
127,2023-05-18,99.7,104.5,99.0,103.5,29306819,8010200,215200,1899805,80.98,28,16,16,72.92
128,2023-05-19,106.5,113.5,106.0,113.5,52268879,10361000,2055000,-548166,80.98,28,16,16,72.92
129,2023-05-22,115.0,118.5,112.0,113.5,37148556,1322300,1740000,-736209,82.67,27,16,12,75.47
130,2023-05-23,114.5,115.0,109.5,110.5,22121817,-201832,-2096000,-19445,82.67,27,16,12,75.47
131,2023-05-24,110.5,112.0,108.0,111.5,15835902,237001,-395000,55978,82.67,27,16,12,75.47
132,2023-05-25,117.0,122.5,115.0,122.5,41157372,7965010,1344000,31934,82.67,27,16,12,75.47
133,2023-05-26,125.5,127.5,119.0,121.5,32322317,2295958,93000,-385404,82.67,27,16,12,75.47
134,2023-05-29,124.5,125.0,119.0,121.5,14512338,-3017286,555000,-273,81.37,29,20,13,73.27
135,2023-05-30,124.0,126.0,120.0,125.0,18845321,-1403973,246000,367183,81.37,29,20,13,73.27
136,2023-05-31,124.5,125.5,121.0,122.0,14529746,-1103100,448000,47749,81.37,29,20,13,73.27
137,2023-06-01,122.5,125.0,121.5,125.0,9554678,-227918,447000,150244,81.37,29,20,13,73.27
138,2023-06-02,126.0,131.0,124.0,128.0,28127106,-1781945,145000,530228,81.37,29,20,13,73.27
139,2023-06-05,129.0,137.0,126.0,133.0,25540778,-4285000,3319000,187309,81.74,35,18,15,72.95
140,2023-06-06,133.0,134.0,128.0,130.0,14539563,-1097800,233000,-330638,81.74,35,18,15,72.95
141,2023-06-07,131.0,138.0,130.0,134.5,20243045,-145300,602000,674416,81.74,35,18,15,72.95
142,2023-06-08,134.5,137.0,132.5,133.0,15481125,-1787200,786000,-230645,81.74,35,18,15,72.95
143,2023-06-09,135.0,143.0,133.0,139.0,20155804,-936182,330000,-159487,81.74,35,18,15,72.95
144,2023-06-12,139.5,140.5,133.0,135.0,13818360,-1955300,-336000,-193365,81.17,29,25,17,71.57
145,2023-06-13,137.0,139.0,134.0,136.0,13563606,-1448218,280000,255616,81.17,29,25,17,71.57
146,2023-06-14,135.5,138.0,133.5,134.5,7061141,-218850,-81000,-129291,81.17,29,25,17,71.57
147,2023-06-15,137.5,142.0,134.0,138.0,24052806,-637128,632000,336194,81.17,29,25,17,71.57
148,2023-06-16,138.5,144.0,138.0,139.5,16290650,-152940,1515000,-63906,81.17,29,25,17,71.57
149,2023-06-19,141.0,142.0,136.0,140.0,13658856,-875000,600000,73556,81.33,31,22,20,71.57
150,2023-06-20,145.5,148.0,138.5,142.0,28240055,-31000,-149000,54738,81.33,31,22,20,71.57
151,2023-06-21,141.0,145.0,140.0,142.0,8002383,948000,783000,-120009,81.33,31,22,20,71.57
152,2023-06-26,140.0,141.5,137.0,138.5,10147470,-1692039,0,86429,80.69,30,25,16,71.26
153,2023-06-27,137.0,139.0,134.0,135.0,9262071,-629450,-32000,-90733,80.69,30,25,16,71.26
154,2023-06-28,136.0,141.0,135.5,138.0,12433437,2527200,547000,206572,80.69,30,25,16,71.26
155,2023-06-29,139.0,141.0,136.5,139.0,9169354,254748,137000,117840,80.69,30,25,16,71.26
156,2023-06-30,138.5,148.0,138.5,146.0,27262797,2584650,-20000,133440,80.69,30,25,16,71.26
157,2023-07-03,147.5,156.0,146.0,153.0,23636657,-2740593,2106000,319157,80.39,40,27,16,69.69
158,2023-07-04,153.0,161.0,150.5,155.5,21670578,-2776000,1013000,-26390,80.39,40,27,16,69.69
159,2023-07-05,155.5,157.5,153.0,154.5,9215205,608100,209000,-238890,80.39,40,27,16,69.69
160,2023-07-06,150.5,153.0,147.0,149.0,13801917,-1043466,147000,-65449,80.39,40,27,16,69.69
161,2023-07-07,148.0,152.0,145.0,148.5,11859873,1705600,-33000,-354551,80.39,40,27,16,69.69
162,2023-07-10,148.5,155.5,147.0,155.0,12850606,1444000,40000,253164,80.74,42,26,19,69.31
163,2023-07-11,158.5,165.5,157.0,163.5,24383793,-1899880,1231000,484568,80.74,42,26,19,69.31
164,2023-07-12,165.0,170.0,163.5,170.0,19715854,-810400,856000,105645,80.74,42,26,19,69.31
165,2023-07-13,178.0,186.5,177.5,180.0,24680198,-4030975,481000,-666608,80.74,42,26,19,69.31
166,2023-07-14,183.5,185.0,173.0,182.0,17751891,1262524,-371000,51684,80.74,42,26,19,69.31
167,2023-07-17,180.0,182.0,174.5,176.5,9439359,-1721550,-414000,-63083,80.62,40,29,21,68.81
168,2023-07-18,177.0,183.0,172.0,178.0,15997485,-18155,-813000,90348,80.62,40,29,21,68.81
169,2023-07-19,180.5,181.0,170.0,171.5,12038817,-144752,-710000,-241510,80.62,40,29,21,68.81
170,2023-07-20,170.0,178.0,168.0,175.5,12111487,363700,-596000,979440,80.62,40,29,21,68.81
171,2023-07-21,168.5,185.0,168.0,181.0,17158618,843310,22400,1903621,80.62,40,29,21,68.81
172,2023-07-24,180.0,193.0,179.0,188.5,22853169,-2252712,16000,2437107,79.92,43,25,18,68.72
173,2023-07-25,190.5,194.5,177.0,177.0,21460581,-2557322,-32000,-96736,79.92,43,25,18,68.72
174,2023-07-26,177.5,180.5,173.5,174.5,12400167,1902698,-810400,-855729,79.92,43,25,18,68.72
175,2023-07-27,176.0,186.0,174.0,176.0,17355920,644093,-1383892,4598,79.92,43,25,18,68.72
176,2023-07-28,176.5,179.0,174.5,178.5,7933800,469000,-79000,210159,79.92,43,25,18,68.72
177,2023-07-31,182.5,183.0,166.5,169.5,16694927,1420314,-1000,-1099657,80.03,44,25,15,69.36
178,2023-08-01,170.0,173.5,163.0,165.0,14729426,2427852,-979000,678719,80.03,44,25,15,69.36
179,2023-08-02,166.5,167.0,155.0,157.5,14417855,2222236,-1019000,-566631,80.03,44,25,15,69.36
180,2023-08-04,159.0,161.0,156.0,158.5,13895208,713210,438000,-8779,80.03,44,25,15,69.36
181,2023-08-07,159.0,171.0,157.0,168.0,16675338,-1526450,1182000,468977,79.43,41,23,17,68.91
182,2023-08-08,169.5,173.5,166.0,172.0,15129776,-514000,623000,-265736,79.43,41,23,17,68.91
183,2023-08-09,170.0,181.5,168.0,179.0,20879754,1112100,1263500,-1311,79.43,41,23,17,68.91
184,2023-08-10,176.5,176.5,163.5,166.5,20550879,-3605000,654000,-520650,79.43,41,23,17,68.91
185,2023-08-11,170.0,179.5,170.0,178.5,24482994,1229750,2457000,126924,79.43,41,23,17,68.91
186,2023-08-14,175.0,180.0,170.0,173.5,15965293,-3167416,385000,46842,81.5,49,23,20,69.69
187,2023-08-15,179.0,184.0,176.0,180.0,24340431,-1488600,1534000,231795,81.5,49,23,20,69.69
188,2023-08-16,177.5,188.0,177.0,188.0,17269103,-197800,1631000,626089,81.5,49,23,20,69.69
189,2023-08-17,188.0,206.5,185.5,206.5,45372446,-6419355,4663000,534612,81.5,49,23,20,69.69
190,2023-08-18,207.5,213.0,199.0,203.5,49021039,-118900,1326000,-291289,81.5,49,23,20,69.69
191,2023-08-21,209.0,210.5,199.0,201.5,14172823,-1619000,-288000,-29913,81.15,41,30,15,70.27
192,2023-08-22,207.5,207.5,201.0,201.5,11275981,-587450,171000,206910,81.15,41,30,15,70.27
193,2023-08-23,203.0,212.5,201.5,209.0,19387426,-540354,324000,104998,81.15,41,30,15,70.27
194,2023-08-24,219.0,225.5,212.0,216.5,26387423,-800950,235000,-789592,81.15,41,30,15,70.27
195,2023-08-25,209.0,212.0,204.5,207.0,13037332,-1514800,456000,-471228,81.15,41,30,15,70.27
196,2023-08-28,208.0,209.5,199.0,202.0,9697276,912950,122000,-281449,81.5,46,27,16,70.28
197,2023-08-29,205.0,208.0,198.0,201.0,9373768,-533200,-166000,296481,81.5,46,27,16,70.28
198,2023-08-30,206.5,212.0,203.5,208.5,14686541,-1227698,151000,321489,81.5,46,27,16,70.28
199,2023-08-31,206.0,215.5,205.5,215.5,12560406,1395425,18000,118882,81.5,46,27,16,70.28
200,2023-09-01,216.5,216.5,199.5,201.0,17472191,-2163300,-791132,377894,81.5,46,27,16,70.28
201,2023-09-04,203.0,207.0,201.0,206.0,8017781,371400,-471000,-145007,80.83,48,25,12,70.42
202,2023-09-05,205.0,211.0,205.0,208.0,9470331,1349460,412231,-855541,80.83,48,25,12,70.42
203,2023-09-06,214.5,223.0,213.0,216.5,22090559,1356124,521000,14060,80.83,48,25,12,70.42
204,2023-09-07,214.5,216.5,209.0,209.5,7096079,-1859700,138000,-59241,80.83,48,25,12,70.42
205,2023-09-08,208.0,211.5,203.5,208.5,6153254,107110,-249000,12500,80.83,48,25,12,70.42
206,2023-09-11,209.0,209.0,196.5,199.0,10576497,-172913,-92000,-672465,80.42,37,25,17,70.31
207,2023-09-12,200.0,204.0,196.5,200.0,6080901,-537700,677000,-401147,80.42,37,25,17,70.31
208,2023-09-13,199.0,200.0,191.0,194.0,10644363,1275561,-2379000,-7196,80.42,37,25,17,70.31
209,2023-09-14,197.0,201.5,196.0,199.5,8413763,-413249,-537000,395762,80.42,37,25,17,70.31
210,2023-09-15,199.0,205.5,198.0,203.5,8927488,1225857,-381000,258073,80.42,37,25,17,70.31
211,2023-09-18,201.0,201.0,190.0,193.0,9970321,-623115,-1248600,16063,80.65,35,23,19,70.46
212,2023-09-19,195.0,196.0,188.5,190.0,8469853,2457600,-1510000,-264538,80.65,35,23,19,70.46
213,2023-09-20,190.5,196.0,190.0,193.5,7352864,388538,793000,-214096,80.65,35,23,19,70.46
214,2023-09-21,192.0,196.0,187.5,195.0,7925962,165000,-75000,-88317,80.65,35,23,19,70.46
215,2023-09-22,192.5,201.0,190.5,201.0,8072225,588449,105000,-12887,80.65,35,23,19,70.46
216,2023-09-25,211.0,220.0,209.0,211.0,23875976,1199226,1271000,-511705,81.19,35,23,19,71.01
217,2023-09-26,211.5,214.0,203.5,204.0,12012813,-1743660,108000,241259,81.19,35,23,19,71.01
218,2023-09-27,205.5,211.5,205.0,211.5,9783000,497038,13000,267684,81.19,35,23,19,71.01
219,2023-09-28,212.0,222.5,212.0,219.5,17406961,1232588,477000,-343446,81.19,35,23,19,71.01
220,2023-10-02,230.0,233.0,215.5,215.5,23017869,-3271167,-948000,1037356,81.04,41,22,17,70.8
221,2023-10-03,217.5,227.0,216.0,219.0,19136929,853300,59000,53665,81.04,41,22,17,70.8
222,2023-10-04,214.0,221.5,212.0,221.0,11131894,250863,196000,15996,81.04,41,22,17,70.8
223,2023-10-05,225.0,225.0,218.5,222.5,9897800,157000,-45000,-221791,81.04,41,22,17,70.8
224,2023-10-06,223.0,227.0,219.0,221.0,7871712,-391900,-212000,238255,81.04,41,22,17,70.8
225,2023-10-11,224.0,226.5,217.0,218.0,6843288,1287409,-50000,-251876,80.89,41,25,14,70.87
226,2023-10-12,221.5,227.0,221.5,223.5,7825308,1602881,253000,-256352,80.89,41,25,14,70.87
227,2023-10-13,222.0,225.0,218.5,223.0,8524386,-720998,-443000,-308135,80.89,41,25,14,70.87
228,2023-10-16,218.5,219.0,209.0,215.0,10840345,229000,-287000,-477072,80.32,36,24,12,71.05
229,2023-10-17,217.5,217.5,207.0,207.5,8540986,-1159276,-977000,120802,80.32,36,24,12,71.05
230,2023-10-18,205.0,207.0,198.5,198.5,9184911,1178484,-171000,-63778,80.32,36,24,12,71.05
231,2023-10-19,198.5,200.5,194.5,197.5,7124590,-1996720,-107000,757243,80.32,36,24,12,71.05
232,2023-10-20,196.5,196.5,188.5,192.5,9278749,878270,-1233000,-36554,80.32,36,24,12,71.05
233,2023-10-23,191.5,196.0,189.0,192.5,4920623,417000,-285000,156439,79.73,35,20,13,71.09
234,2023-10-24,194.0,201.5,191.5,201.5,6589950,-38000,184000,434811,79.73,35,20,13,71.09
235,2023-10-25,203.0,203.5,199.0,200.5,4695630,-308262,-17000,-243468,79.73,35,20,13,71.09
236,2023-10-26,195.5,196.0,187.0,187.0,7063485,-2064600,88000,-527959,79.73,35,20,13,71.09
237,2023-10-27,189.5,190.0,185.0,186.5,5039987,-381000,78000,-77962,79.73,35,20,13,71.09
238,2023-10-30,186.5,189.0,185.0,185.5,4172142,312235,-880000,157285,79.98,38,19,12,71.35
239,2023-10-31,187.5,189.0,174.0,176.0,9720181,3574708,-2646000,-266075,79.98,38,19,12,71.35
240,2023-11-01,180.0,180.0,174.0,177.0,6682602,-39611,-1169000,580090,79.98,38,19,12,71.35
241,2023-11-02,182.0,186.0,179.5,184.0,7940213,-1232526,-467600,648109,79.98,38,19,12,71.35
242,2023-11-03,187.0,193.0,185.0,189.0,11531685,-1177000,41000,-151463,79.98,38,19,12,71.35
243,2023-11-06,193.0,198.0,192.0,197.5,8286035,-2209200,1183000,-131984,81.22,41,24,12,71.65
244,2023-11-07,198.5,203.5,196.5,200.0,10371459,-1877100,232000,-34,81.22,41,24,12,71.65
245,2023-11-08,201.0,209.0,200.5,209.0,9884813,247942,743000,-209678,81.22,41,24,12,71.65
246,2023-11-09,209.0,215.0,205.5,215.0,9314642,1201272,220000,-111051,81.22,41,24,12,71.65
247,2023-11-10,214.0,231.5,209.0,220.5,29950599,7522940,257000,-1738984,81.22,41,24,12,71.65
248,2023-11-13,225.0,227.0,215.5,217.0,8953271,-1202270,-350000,150394,81.45,37,19,9,73.42
249,2023-11-14,223.0,236.0,223.0,232.0,19092145,5226595,-406000,-727380,81.45,37,19,9,73.42
250,2023-11-15,234.5,236.0,227.0,229.0,8947385,-1996257,224000,-291047,81.45,37,19,9,73.42
251,2023-11-16,230.5,230.5,216.5,220.5,11094428,2012200,-2063000,520892,81.45,37,19,9,73.42
252,2023-11-17,221.0,222.5,218.0,221.5,4387935,738050,-524000,-37637,81.45,37,19,9,73.42
253,2023-11-20,222.5,224.5,219.0,223.5,3710376,531106,335000,259902,81.2,32,23,13,72.4
