,ds,open_price,high_price,low_price,y,volume,foreign,investment,dealer,ratio_over_400_shares,shareholders_400_to_600,shareholders_600_to_800,shareholders_800_to_1000,ratio_over_1000_shares
190,2023-08-18,59.5,60.2,55.7,57.0,86158789,-12661319,324000,-1796436,80.73,90,54,39,77.47
191,2023-08-21,57.7,59.4,57.5,57.9,53999896,5248770,13000,163714,80.25,95,56,37,76.95
192,2023-08-22,60.0,60.4,58.0,58.2,68730921,-8608530,160,-815149,80.25,95,56,37,76.95
193,2023-08-23,58.3,59.6,57.3,59.2,41966733,9645629,6000,578406,80.25,95,56,37,76.95
194,2023-08-24,62.9,63.3,58.3,58.6,95403523,-9840034,-51000,-856997,80.25,95,56,37,76.95
195,2023-08-25,57.0,57.6,55.3,55.8,63585872,-2457984,-104000,-1360846,80.25,95,56,37,76.95
196,2023-08-28,56.2,56.5,54.4,54.5,34900921,5363000,-2083000,-627924,80.17,89,61,44,76.65
197,2023-08-29,55.3,55.7,53.7,54.6,27646681,2193859,-1177000,-488425,80.17,89,61,44,76.65
198,2023-08-30,55.8,56.3,54.5,54.6,27553776,167395,-706000,-34196,80.17,89,61,44,76.65
199,2023-08-31,54.3,56.4,53.3,56.4,49967676,2821329,-873059,749575,80.17,89,61,44,76.65
200,2023-09-01,56.2,56.3,53.5,53.6,44326763,-17746872,422,-932234,80.17,89,61,44,76.65
201,2023-09-04,53.8,54.7,53.6,54.7,21384479,2615300,0,444811,79.62,91,63,43,76.06
202,2023-09-05,54.0,55.9,54.0,55.9,25345579,6883138,-19607,276676,79.62,91,63,43,76.06
203,2023-09-06,56.5,57.5,56.2,56.6,36120330,-4224888,-31000,-163314,79.62,91,63,43,76.06
204,2023-09-07,55.7,55.9,54.8,54.8,24106916,-6236739,-69000,-853302,79.62,91,63,43,76.06
205,2023-09-08,54.4,55.1,53.8,54.0,22583364,-3084107,379000,375739,79.62,91,63,43,76.06
206,2023-09-11,54.5,54.5,51.3,52.1,48669020,521044,1817000,-463203,79.6,88,57,41,76.24
207,2023-09-12,52.3,52.5,51.2,51.3,32119612,-777345,-474000,-2670,79.6,88,57,41,76.24
208,2023-09-13,51.7,51.7,50.4,51.0,24857919,1985599,-697000,304353,79.6,88,57,41,76.24
209,2023-09-14,51.9,52.8,51.6,52.1,25156212,-1204520,-4000,482528,79.6,88,57,41,76.24
210,2023-09-15,52.5,52.6,51.1,52.1,38463188,-1206669,-1197000,-53989,79.6,88,57,41,76.24
211,2023-09-18,51.1,51.1,49.5,49.65,28648548,-1817000,-3490000,-707043,79.31,85,64,37,75.95
212,2023-09-19,49.75,50.5,48.5,48.5,30764054,4595488,-3401000,-138545,79.31,85,64,37,75.95
213,2023-09-20,48.4,49.85,48.2,48.5,31869649,303728,-269000,140907,79.31,85,64,37,75.95
214,2023-09-21,48.2,48.7,47.2,48.3,33064463,2868155,-161000,1170638,79.31,85,64,37,75.95
215,2023-09-22,48.1,49.35,47.65,49.35,20143891,-693200,39000,524835,79.31,85,64,37,75.95
216,2023-09-25,49.3,49.95,49.05,49.45,19062379,2773010,2000,-218703,79.31,86,65,36,75.94
217,2023-09-26,49.45,49.85,48.5,48.7,15080135,-2909886,401000,-129669,79.31,86,65,36,75.94
218,2023-09-27,48.75,49.05,48.2,48.85,12167602,-346000,352000,223463,79.31,86,65,36,75.94
219,2023-09-28,49.2,50.6,48.9,49.0,28667885,-4758000,547000,50498,79.31,86,65,36,75.94
220,2023-10-02,49.95,53.1,49.7,52.2,69533180,-5046300,275000,2952187,79.08,89,64,36,75.68
221,2023-10-03,52.3,52.3,50.4,50.6,32363373,-7186800,600000,-2084541,79.08,89,64,36,75.68
222,2023-10-04,49.35,50.3,49.1,50.1,25286073,-671265,-1000,559896,79.08,89,64,36,75.68
223,2023-10-05,50.5,51.3,50.0,50.8,17685840,1331784,10000,858911,79.08,89,64,36,75.68
224,2023-10-06,51.1,52.0,50.7,51.1,17818642,-1030424,475000,485508,79.08,89,64,36,75.68
225,2023-10-11,52.1,52.1,48.1,48.1,56502331,-10984003,-494000,-40147,78.7,89,62,37,75.31
226,2023-10-12,48.6,49.3,47.75,48.25,29734820,-5141500,-800000,408848,78.7,89,62,37,75.31
227,2023-10-13,47.75,48.0,46.2,47.35,46138202,-3135013,525000,808583,78.7,89,62,37,75.31
228,2023-10-16,46.7,47.3,45.7,46.2,30628849,-711424,299114,922674,78.78,90,58,39,75.41
229,2023-10-17,46.85,47.0,44.65,44.95,40283424,-2171488,-195000,1492771,78.78,90,58,39,75.41
230,2023-10-18,44.5,45.1,43.2,44.5,64335320,12312559,-262000,2783222,78.78,90,58,39,75.41
231,2023-10-19,43.75,44.15,43.1,43.45,33942003,-7723950,-1534000,3134356,78.78,90,58,39,75.41
232,2023-10-20,43.05,44.35,42.25,43.65,33711292,3901222,-577000,1004426,78.78,90,58,39,75.41
233,2023-10-23,43.15,44.4,43.05,43.45,18039813,-1376800,-109000,618632,78.68,88,59,36,75.4
234,2023-10-24,43.65,44.75,43.3,44.6,22391112,593821,654000,478319,78.68,88,59,36,75.4
235,2023-10-25,44.9,44.95,43.9,43.95,17925501,-2992527,608000,-48515,78.68,88,59,36,75.4
236,2023-10-26,42.85,43.75,42.55,43.0,19963179,-474375,-236000,280521,78.68,88,59,36,75.4
237,2023-10-27,43.15,43.7,42.8,42.95,14288493,-1247603,379000,296232,78.68,88,59,36,75.4
238,2023-10-30,42.75,43.2,41.7,41.9,30021766,-2031027,1031000,-223914,78.68,85,58,37,75.43
239,2023-10-31,42.2,42.45,40.05,40.2,36266483,138000,1087000,499552,78.68,85,58,37,75.43
240,2023-11-01,40.5,40.85,40.2,40.7,20866415,39848,1309000,150039,78.68,85,58,37,75.43
241,2023-11-02,41.95,42.9,41.35,41.75,30923236,-3957000,390000,564849,78.68,85,58,37,75.43
242,2023-11-03,42.05,42.15,41.15,41.5,16305560,-1881000,683000,46570,78.68,85,58,37,75.43
243,2023-11-06,42.1,42.9,42.05,42.2,18204791,894427,-181000,-153092,78.62,90,57,33,75.42
244,2023-11-07,41.5,42.6,41.05,42.0,20927024,2865000,521000,-220401,78.62,90,57,33,75.42
245,2023-11-08,42.35,44.3,42.3,43.2,40368574,-1475100,3000,384061,78.62,90,57,33,75.42
246,2023-11-09,43.1,43.1,42.45,42.65,15966666,-2378939,618000,-806030,78.62,90,57,33,75.42
247,2023-11-10,42.5,42.9,42.15,42.5,11476963,-624259,604000,-85156,78.62,90,57,33,75.42
248,2023-11-13,42.8,44.15,42.4,43.55,31807518,2923000,914000,575367,78.51,90,57,33,75.31
249,2023-11-14,43.9,44.05,42.9,43.4,17074236,-3999596,575000,-162721,78.51,90,57,33,75.31
250,2023-11-15,44.25,44.65,42.7,42.7,34033504,-2980742,-1483000,-709334,78.51,90,57,33,75.31
251,2023-11-16,43.2,44.2,42.6,43.05,32719886,-62683,-227000,245173,78.51,90,57,33,75.31
252,2023-11-17,43.3,43.5,42.35,42.65,22562615,-3966616,-265000,-513698,78.51,90,57,33,75.31
