,ds,open_price,high_price,low_price,y,volume,foreign,investment,dealer,ratio_over_400_shares,shareholders_400_to_600,shareholders_600_to_800,shareholders_800_to_1000,ratio_over_1000_shares
102,2023-04-12,43.8,45.4,43.55,45.15,72930923,8863089,6832000,1225616,70.96,137,58,48,65.76
103,2023-04-13,45.25,45.9,43.9,44.45,57262234,-5579557,406000,-109747,70.96,137,58,48,65.76
104,2023-04-14,44.8,45.35,43.6,43.95,64528707,9429326,202000,-228402,70.96,137,58,48,65.76
105,2023-04-17,44.25,45.2,44.05,44.2,35340582,6781867,1154000,-748581,71.5,133,55,51,66.36
106,2023-04-18,44.65,44.7,43.1,43.45,44010719,11206100,341000,-1243512,71.5,133,55,51,66.36
107,2023-04-19,44.3,46.7,43.9,45.65,98323339,21499872,1473000,583805,71.5,133,55,51,66.36
108,2023-04-20,45.75,46.2,44.7,45.8,59553693,-2665450,-535000,724843,71.5,133,55,51,66.36
109,2023-04-21,44.85,45.45,43.9,44.5,84165269,16280290,276000,-582925,71.5,133,55,51,66.36
110,2023-04-24,44.6,46.75,44.2,46.2,62355328,11933100,-956000,-32363,72.61,127,59,49,67.54
111,2023-04-25,45.6,45.6,43.2,43.7,88237907,-5458807,-1885000,-2095913,72.61,127,59,49,67.54
112,2023-04-26,43.85,45.0,43.8,45.0,57213231,16493995,-659000,319089,72.61,127,59,49,67.54
113,2023-04-27,45.0,46.4,44.8,46.0,56199009,14531900,-1945000,653870,72.61,127,59,49,67.54
114,2023-04-28,46.4,46.5,45.35,46.5,43367772,1731436,1372000,434531,72.61,127,59,49,67.54
115,2023-05-02,47.0,50.2,46.85,50.1,97237564,14338250,4356000,3801729,73.49,138,57,54,68.13
116,2023-05-03,49.5,49.8,48.5,48.95,50294604,-20631249,2060000,1117760,73.49,138,57,54,68.13
117,2023-05-04,48.2,49.8,47.7,49.55,49972691,-5648071,1514000,1575874,73.49,138,57,54,68.13
118,2023-05-05,49.55,49.8,49.05,49.15,39015663,-1612703,2436000,728141,73.49,138,57,54,68.13
119,2023-05-08,49.9,51.4,49.6,49.9,53680957,-4565873,2127000,1098090,73.73,132,51,53,68.65
120,2023-05-09,48.65,50.3,48.2,50.0,54281167,8146376,2229000,-68388,73.73,132,51,53,68.65
121,2023-05-10,49.0,49.15,47.5,48.1,60728751,-10544126,-1548000,-815476,73.73,132,51,53,68.65
122,2023-05-11,48.0,48.5,47.1,47.5,47018519,5626905,3467000,-384195,73.73,132,51,53,68.65
123,2023-05-12,46.0,50.7,44.95,50.1,171418949,25656294,1740000,-489040,73.73,132,51,53,68.65
124,2023-05-15,49.7,50.5,48.35,48.5,83855103,-15612974,1419000,1328562,75.27,127,51,48,70.42
125,2023-05-16,49.0,49.5,47.7,48.45,77688614,-7959248,3805000,1686235,75.27,127,51,48,70.42
126,2023-05-17,49.05,50.0,48.7,49.45,66372685,-3529828,5402000,1450440,75.27,127,51,48,70.42
127,2023-05-18,50.2,51.6,50.0,50.6,89124109,15528085,2704000,1714073,75.27,127,51,48,70.42
128,2023-05-19,51.0,53.2,50.8,53.2,115048693,-3378190,10291000,5116965,75.27,127,51,48,70.42
129,2023-05-22,52.8,53.6,52.2,52.7,62247981,1902002,-511000,-328172,77.18,130,50,46,72.35
130,2023-05-23,52.7,54.9,52.2,53.6,69975347,773391,80000,2227624,77.18,130,50,46,72.35
131,2023-05-24,54.1,56.6,53.6,56.1,95955810,682511,1004000,-1205317,77.18,130,50,46,72.35
132,2023-05-25,59.8,61.7,57.2,61.7,202312014,-12522302,25725000,-830923,77.18,130,50,46,72.35
133,2023-05-26,62.6,67.8,62.3,65.0,269284790,-25915367,23088000,-4922938,77.18,130,50,46,72.35
134,2023-05-29,66.0,69.2,65.9,68.0,202871335,-21399810,23703000,-5041030,76.54,128,60,47,71.47
135,2023-05-30,68.9,69.8,65.5,66.3,164979933,-17098693,22876000,-3162486,76.54,128,60,47,71.47
136,2023-05-31,66.5,67.9,65.5,66.7,351514949,-10337557,20041124,-2601235,76.54,128,60,47,71.47
137,2023-06-01,64.5,69.5,64.5,69.4,140643140,1105733,18801000,1060215,76.54,128,60,47,71.47
138,2023-06-02,71.0,76.0,70.4,71.1,237427956,-35632702,20612000,1872903,76.54,128,60,47,71.47
139,2023-06-05,70.3,73.2,69.0,71.0,107961549,-16879697,10958000,1751741,76.32,126,63,47,71.23
140,2023-06-06,71.0,72.0,69.8,70.6,70110629,-11977431,6007000,10380,76.32,126,63,47,71.23
141,2023-06-07,70.5,71.0,68.5,68.6,107735048,-2475902,-288000,2230273,76.32,126,63,47,71.23
142,2023-06-08,69.3,70.5,67.6,68.0,92247937,1255387,3720000,220526,76.32,126,63,47,71.23
143,2023-06-09,69.4,73.4,69.1,73.0,155779026,3479070,3587000,3069550,76.32,126,63,47,71.23
144,2023-06-12,73.7,73.8,70.5,70.7,124445720,-26996069,-690000,4781700,77.3,131,62,42,72.27
145,2023-06-13,71.5,72.9,70.8,71.8,103700056,-10563237,1378000,2703908,77.3,131,62,42,72.27
146,2023-06-14,71.9,77.6,71.5,76.7,187676334,2248750,1781000,6235179,77.3,131,62,42,72.27
147,2023-06-15,80.5,81.4,77.2,80.2,171587630,-15654990,5811000,7827550,77.3,131,62,42,72.27
148,2023-06-16,79.5,83.1,78.2,80.2,176994069,12344054,-19897000,4699384,77.3,131,62,42,72.27
149,2023-06-19,80.3,81.3,78.3,78.4,112404315,2174696,-23754000,510421,76.99,141,62,42,71.81
150,2023-06-20,79.0,79.3,75.3,77.7,117521160,30073412,-30287000,39964,76.99,141,62,42,71.81
151,2023-06-21,79.0,85.4,78.5,84.1,180185091,-11611501,-3216000,10348994,76.99,141,62,42,71.81
152,2023-06-26,81.2,84.0,79.4,82.8,129865067,-19916578,-5779000,4932725,78.08,140,64,34,73.15
153,2023-06-27,81.2,82.3,78.8,79.6,109298833,-13460710,7114000,-1028517,78.08,140,64,34,73.15
154,2023-06-28,80.7,82.8,78.5,78.7,118033831,-553980,752000,486810,78.08,140,64,34,73.15
155,2023-06-29,80.1,83.7,80.0,83.6,137937021,12051104,3442000,4346029,78.08,140,64,34,73.15
156,2023-06-30,84.5,91.0,84.3,90.8,157827006,-2764752,4670000,-1515069,78.08,140,64,34,73.15
157,2023-07-03,93.6,97.6,93.4,95.7,110289579,-12802383,2387000,-480159,77.64,143,71,42,72.23
158,2023-07-04,100.0,105.0,99.5,105.0,104088423,5564777,-139000,5438534,77.64,143,71,42,72.23
159,2023-07-05,104.5,105.0,97.3,102.5,137201704,1333722,-4339000,-3514472,77.64,143,71,42,72.23
160,2023-07-06,99.5,110.5,99.1,105.5,153587592,-14758772,5703000,-5058371,77.64,143,71,42,72.23
161,2023-07-07,104.5,111.0,103.5,106.0,152840286,-14738762,1253000,2030374,77.64,143,71,42,72.23
162,2023-07-10,105.0,107.5,103.0,103.0,105794595,-3002950,-1353000,2138973,77.91,142,73,48,72.29
163,2023-07-11,106.0,113.0,105.5,113.0,131288676,21497529,-926000,1888843,77.91,142,73,48,72.29
164,2023-07-12,118.0,124.0,117.0,124.0,181006114,-11103357,3257000,2037520,77.91,142,73,48,72.29
165,2023-07-13,130.0,136.0,128.5,132.0,223291124,-15651078,-2173000,1574250,77.91,142,73,48,72.29
166,2023-07-14,137.5,144.5,130.0,142.0,65789852,-4958804,-2255000,9330020,77.91,142,73,48,72.29
167,2023-07-17,139.5,145.0,138.5,139.5,38191974,-562405,-781000,930005,78.21,136,64,51,72.82
168,2023-07-18,142.0,143.0,128.5,133.0,53266565,8689283,-8247000,3698000,78.21,136,64,51,72.82
169,2023-07-19,137.5,137.5,123.0,128.0,51296866,8688229,-7732000,1337572,78.21,136,64,51,72.82
170,2023-07-20,128.5,135.0,128.5,134.5,40535906,-2988746,-7124000,6876873,78.21,136,64,51,72.82
171,2023-07-21,130.5,147.5,130.5,147.5,62278509,526451,-5956000,12020215,78.21,136,64,51,72.82
172,2023-07-24,150.5,159.5,148.5,158.0,50020743,-1447333,-5741000,4718716,78.14,135,62,51,72.81
173,2023-07-25,160.5,161.5,152.0,152.0,50134359,-2104308,-1365000,-4298392,78.14,135,62,51,72.81
174,2023-07-26,149.0,160.0,149.0,156.5,48338047,58259,-1405000,2905995,78.14,135,62,51,72.81
175,2023-07-27,161.0,161.0,151.5,154.0,42213000,-2615133,-905000,-1308990,78.14,135,62,51,72.81
176,2023-07-28,154.0,158.5,146.0,157.0,209454069,-7049575,886000,-1063497,78.14,135,62,51,72.81
177,2023-07-31,159.0,160.0,141.5,141.5,180369879,-7238724,-1080000,-1965751,76.74,129,61,59,71.24
178,2023-08-01,131.5,139.0,127.5,135.0,279733814,11442188,-7018000,3380311,76.74,129,61,59,71.24
179,2023-08-02,134.0,136.0,121.5,121.5,188333349,4363552,-3166000,-12923405,76.74,129,61,59,71.24
180,2023-08-04,115.0,121.0,110.0,114.0,346017575,20753001,-5323000,-10500115,76.74,129,61,59,71.24
181,2023-08-07,121.0,125.0,117.5,125.0,161916311,23839480,307000,-5416207,75.38,126,63,50,70.2
182,2023-08-08,130.0,134.5,125.5,129.0,323959375,-11490151,5039000,-9872264,75.38,126,63,50,70.2
183,2023-08-09,120.0,125.0,118.0,120.0,216420573,15964998,216000,-15809458,75.38,126,63,50,70.2
184,2023-08-10,116.0,119.5,109.0,113.5,282955210,32927770,-114000,-13642977,75.38,126,63,50,70.2
185,2023-08-11,117.0,119.5,115.0,115.0,159259731,-6134630,2187000,-3765696,75.38,126,63,50,70.2
186,2023-08-14,109.0,114.5,107.5,111.5,228867786,9563310,-1464000,-8132973,73.76,129,64,48,68.55
187,2023-08-15,119.0,122.0,116.0,116.5,158995292,-9267635,1211000,939866,73.76,129,64,48,68.55
188,2023-08-16,114.0,128.0,114.0,128.0,207935700,1527282,328000,1090841,73.76,129,64,48,68.55
189,2023-08-17,127.0,131.5,124.5,129.0,299759013,-56943192,962000,3126451,73.76,129,64,48,68.55
190,2023-08-18,126.5,128.5,116.5,120.5,267794096,-26831270,-272000,-3968121,73.76,129,64,48,68.55
191,2023-08-21,122.5,124.5,118.5,121.0,135155489,11643218,-408000,-419836,71.65,131,64,45,66.5
192,2023-08-22,126.5,127.0,122.5,123.5,156103114,7965248,1408155,-585291,71.65,131,64,45,66.5
193,2023-08-23,124.0,127.5,121.5,127.5,119861110,9803070,578000,-819780,71.65,131,64,45,66.5
194,2023-08-24,135.0,135.5,121.0,122.5,323671140,-38736483,-4236000,-4530040,71.65,131,64,45,66.5
195,2023-08-25,111.5,115.5,110.5,111.0,264317912,-69827134,-12030000,-949402,71.65,131,64,45,66.5
196,2023-08-28,111.0,112.0,105.5,109.5,181015554,12661405,-6156000,-1448595,69.51,135,67,38,64.41
197,2023-08-29,112.0,113.0,107.5,109.5,116914258,733661,-3571000,-516001,69.51,135,67,38,64.41
198,2023-08-30,113.5,114.5,111.0,112.0,96733201,6056351,-920000,-198527,69.51,135,67,38,64.41
199,2023-08-31,109.0,117.0,107.0,117.0,197612829,10167717,-429714,5595656,69.51,135,67,38,64.41
200,2023-09-01,117.0,117.5,109.0,109.0,161139826,-27613513,2200922,-5750109,69.51,135,67,38,64.41
201,2023-09-04,111.0,113.5,109.5,112.5,96945690,7939142,1117003,-374123,67.86,130,70,34,62.91
202,2023-09-05,111.5,113.5,110.0,112.5,73103107,-91458,939293,-1785872,67.86,130,70,34,62.91
203,2023-09-06,112.5,114.5,112.5,113.5,61781854,12072773,-174048,-492373,67.86,130,70,34,62.91
204,2023-09-07,112.0,113.0,110.0,110.0,53086968,-9612249,-69098,-638585,67.86,130,70,34,62.91
205,2023-09-08,108.5,111.5,108.5,109.0,54256195,7387061,-4350045,-662842,67.86,130,70,34,62.91
206,2023-09-11,109.5,110.0,99.9,102.5,181119858,20195458,-5578083,-5643928,68.1,126,70,42,62.98
207,2023-09-12,101.5,103.5,100.5,102.0,88468566,12372353,-10143000,550139,68.1,126,70,42,62.98
208,2023-09-13,103.0,103.0,100.0,102.0,67023010,7460904,-6032007,7421,68.1,126,70,42,62.98
209,2023-09-14,104.5,107.5,104.0,106.0,102583981,7669983,-392000,2703756,68.1,126,70,42,62.98
210,2023-09-15,107.5,107.5,104.0,104.5,98992878,-38903035,34963119,-620853,68.1,126,70,42,62.98
211,2023-09-18,103.0,103.5,100.0,101.0,74143493,-2970258,-186011,-879305,67.35,127,68,42,62.28
212,2023-09-19,101.5,102.5,97.5,98.4,98665390,5910330,-4306097,-1669700,67.35,127,68,42,62.28
213,2023-09-20,97.8,103.0,97.6,98.7,101269552,4334092,-1265047,-411065,67.35,127,68,42,62.28
214,2023-09-21,98.0,101.0,96.7,100.5,94687804,-451475,2208888,-1035093,67.35,127,68,42,62.28
215,2023-09-22,99.7,102.5,99.1,102.5,68958691,1406727,691954,-19101,67.35,127,68,42,62.28
216,2023-09-25,102.5,103.5,100.0,103.0,49946451,6600000,-1132000,-68556,67.76,126,70,37,62.81
217,2023-09-26,102.5,104.0,101.0,101.5,46894035,1549793,160000,12262,67.76,126,70,37,62.81
218,2023-09-27,101.5,103.5,100.0,103.0,56593256,6910275,1137856,-135185,67.76,126,70,37,62.81
219,2023-09-28,104.0,106.5,100.5,101.5,121539175,-8996337,2095000,394839,67.76,126,70,37,62.81
220,2023-10-02,104.0,111.5,103.5,111.0,188842421,33859346,8469000,2643021,66.82,137,70,40,61.55
221,2023-10-03,111.5,112.5,107.5,108.0,118455147,-26625690,5526000,382580,66.82,137,70,40,61.55
222,2023-10-04,105.0,106.0,104.0,106.0,77724410,-9831676,-909009,1428526,66.82,137,70,40,61.55
223,2023-10-05,107.5,107.5,105.0,107.0,65415831,-6618377,794000,-863671,66.82,137,70,40,61.55
224,2023-10-06,109.0,110.5,107.5,108.5,78817717,-16035592,4330000,364691,66.82,137,70,40,61.55
225,2023-10-11,111.5,111.5,98.2,98.2,202052623,-59173106,1546000,-623447,65.12,136,71,42,59.79
226,2023-10-12,99.9,103.5,99.3,102.5,105771838,21873639,1162997,72256,65.12,136,71,42,59.79
227,2023-10-13,102.0,102.5,98.5,99.1,95175308,-20533931,-3873969,-857967,65.12,136,71,42,59.79
228,2023-10-16,98.5,100.5,97.0,98.0,65687456,1890000,-4295890,688932,63.85,124,71,34,58.98
229,2023-10-17,99.4,99.8,94.5,94.7,121362494,-10048004,-4843000,176173,63.85,124,71,34,58.98
230,2023-10-18,93.8,94.3,87.7,91.0,208643977,50640169,-18006060,-1182391,63.85,124,71,34,58.98
231,2023-10-19,90.7,92.5,89.0,91.7,93061633,-1749440,-3920000,1226450,63.85,124,71,34,58.98
232,2023-10-20,90.0,93.3,88.5,91.4,86361145,7106169,-3592009,1420999,63.85,124,71,34,58.98
233,2023-10-23,90.9,94.5,90.6,92.5,63061122,5080953,294996,-215286,64.26,119,67,36,59.51
234,2023-10-24,93.7,96.3,92.7,96.2,100822037,5110841,1436985,3561678,64.26,119,67,36,59.51
235,2023-10-25,96.3,97.0,95.1,95.3,62273897,-569837,1550996,-927723,64.26,119,67,36,59.51
236,2023-10-26,92.8,94.2,92.5,93.2,62008420,14435528,497000,-695494,64.26,119,67,36,59.51
237,2023-10-27,95.3,97.5,94.3,94.3,96178204,3025644,3416991,-1187048,64.26,119,67,36,59.51
238,2023-10-30,95.3,96.7,93.4,93.7,51827135,-6426737,823996,-135812,64.14,120,68,37,59.31
239,2023-10-31,94.5,95.1,89.4,89.4,65941388,-4832408,811000,-1064307,64.14,120,68,37,59.31
240,2023-11-01,90.0,90.8,89.1,89.5,42587569,-3003771,955000,332008,64.14,120,68,37,59.31
241,2023-11-02,92.9,94.4,92.1,92.8,63688278,5546100,-1469746,638661,64.14,120,68,37,59.31
242,2023-11-03,93.8,94.5,91.2,91.2,56071799,-8744574,650000,150309,64.14,120,68,37,59.31
243,2023-11-06,93.1,93.6,91.9,92.1,42045725,3871344,-960000,155036,64.63,133,70,34,59.61
244,2023-11-07,92.4,94.3,91.5,93.4,59711710,-147148,-187000,3582249,64.63,133,70,34,59.61
245,2023-11-08,94.2,101.5,94.0,97.3,205413788,-16598625,2136000,4103600,64.63,133,70,34,59.61
246,2023-11-09,99.1,100.0,97.0,98.6,130996712,-10798032,4713000,1534935,64.63,133,70,34,59.61
247,2023-11-10,98.6,98.6,95.0,98.1,122552093,-18611780,2524000,-1814017,64.63,133,70,34,59.61
248,2023-11-13,99.0,101.0,97.6,100.0,111175559,22358399,-698000,-379264,64.16,132,64,36,59.23
249,2023-11-14,100.5,101.0,98.0,98.1,78901476,-25361897,888000,380323,64.16,132,64,36,59.23
250,2023-11-15,100.5,101.5,98.8,99.0,90716009,15909944,290000,-345297,64.16,132,64,36,59.23
